draw,plain_kino_1,plain_kino_2,plain_kino_3,plain_kino_4,plain_kino_5,plain_kino_6,plain_kino_7,plain_kino_8,plain_kino_9,plain_kino_10,plain_kino_11,plain_kino_12
198,-36.375,-31.2883,-28.8042,-29.5333,-20.62,-18.985,-31.7317,-32.5367,-23.755,-5.3,-7.0617,-25.9917
199,-36.5417,-31.4533,-29.0167,-29.8283,-20.8667,-19.1517,-31.9433,-32.7733,-23.7167,-5.3433,-6.8367,-26.0883
200,-36.7792,-31.6533,-29.2625,-30.155,-21.2267,-19.5067,-32.26,-33.0933,-24.0683,-5.6867,-7.1817,-26.4433
201,-36.8958,-31.7567,-29.375,-30.4333,-21.4767,-19.7717,-32.525,-33.41,-24.3817,-5.96,-7.4183,-26.7167
202,-37.1125,-31.97,-29.5625,-30.2483,-20.97,-19.9183,-32.7517,-33.69,-24.6417,-6.2133,-7.665,-26.935
203,-37.3042,-32.155,-29.675,-30.38,-20.51,-20.185,-33.0517,-34.06,-25.025,-6.5233,-7.8717,-27.2333
204,-37.5292,-32.3583,-29.875,-30.6733,-20.8333,-20.415,-33.2633,-34.3733,-25.3,-6.8433,-8.18,-27.5133
205,-37.7417,-32.5267,-30.1042,-31.0067,-21.2333,-20.7917,-33.5967,-34.7567,-25.6867,-7.1767,-8.5333,-27.8217
206,-37.95,-32.7267,-30.2125,-30.9867,-20.76,-20.92,-33.6967,-34.9,-25.8283,-7.3633,-8.7,-28.1083
207,-38.1292,-32.8733,-30.4458,-31.135,-21.0433,-21.2783,-34.0317,-35.1933,-26.12,-7.53,-8.94,-28.36
208,-38.25,-32.9917,-30.5958,-31.4333,-21.44,-21.6433,-34.36,-35.55,-26.4467,-7.78,-9.2517,-28.56
209,-38.4125,-33.1433,-30.6875,-31.41,-20.9633,-21.8683,-34.5867,-35.72,-26.7133,-7.9933,-9.5633,-28.9233
210,-38.6042,-33.3,-30.825,-31.5433,-21.26,-22.1167,-34.88,-36.07,-27.06,-8.31,-9.8283,-29.2117
211,-38.8292,-33.4483,-30.9958,-31.62,-21.47,-22.3667,-35.0533,-36.2833,-27.0017,-8.49,-10.0417,-29.4533
212,-39.0667,-33.6467,-31.2542,-31.9567,-21.7833,-22.705,-35.2933,-36.47,-27.2133,-8.6,-9.7133,-29.37
213,-39.2167,-33.7583,-31.25,-31.905,-21.2767,-22.8667,-35.3833,-35.0367,-27.1983,-8.64,-9.8183,-29.5733
214,-39.4333,-33.9383,-31.3292,-31.87,-21.5,-22.975,-35.595,-35.36,-27.53,-8.82,-9.9417,-29.685
215,-39.6167,-34.0867,-31.5042,-32.1733,-21.7733,-23.2733,-35.8333,-35.6567,-27.815,-9.07,-10.0467,-29.68
216,-39.8417,-34.2733,-31.6542,-32.3317,-21.44,-23.58,-36.0233,-34.3567,-27.87,-9.33,-10.3183,-29.9367
217,-40.0417,-34.48,-31.8583,-32.6317,-21.7533,-23.945,-36.3133,-34.6167,-28.155,-9.6333,-10.6567,-30.2633
218,-40.2625,-34.6133,-31.8583,-32.4367,-21.2867,-24.1867,-36.4833,-34.77,-28.0567,-9.7267,-10.8433,-30.4283
219,-40.3917,-34.765,-31.9583,-32.725,-21.5667,-24.4417,-36.7633,-35.05,-28.3367,-9.98,-11.0833,-30.7367
220,-40.5875,-34.9533,-32.1333,-32.7133,-21.88,-24.6433,-37.0483,-35.3367,-28.6317,-10.2833,-11.3917,-30.9983
221,-40.8125,-35.12,-32.3292,-33.0417,-22.2967,-25.025,-37.38,-35.73,-28.9483,-10.5967,-11.7533,-31.3083
222,-41.0208,-35.2983,-32.4458,-33.03,-22.5933,-25.3683,-37.6533,-36.0733,-29.3083,-11.0033,-12.125,-31.6917
223,-41.1958,-35.3983,-32.45,-33.12,-22.2033,-25.5867,-37.7317,-36.3033,-29.3,-11.16,-12.2683,-31.65
224,-41.3458,-35.51,-32.425,-33.35,-22.4567,-25.795,-37.9883,-36.66,-29.635,-11.49,-12.505,-31.9667
225,-41.6,-35.7617,-32.6917,-33.6783,-22.74,-26.015,-38.1833,-36.9567,-29.8967,-11.6567,-12.7467,-32.2217
226,-41.8375,-36.0183,-33.0417,-34.0267,-23.07,-26.39,-38.46,-37.3133,-30.2483,-11.9133,-12.9417,-32.5067
227,-42.0208,-36.195,-33.2833,-34.2083,-23.3967,-26.6617,-38.7767,-37.6533,-30.5733,-12.2433,-13.2917,-32.9083
228,-42.2375,-36.3933,-33.5375,-34.3767,-23.7133,-27.03,-39.0483,-37.91,-30.895,-12.5033,-13.5433,-33.1517
229,-42.4292,-36.5133,-33.6333,-34.0083,-22.4,-24.475,-30.7917,-34.8933,-24.1733,-11.64,-13.2383,-33.045
230,-42.65,-36.705,-33.8583,-34.34,-22.7833,-24.8367,-31.1067,-35.2633,-24.5617,-11.97,-13.5633,-33.415
231,-42.7792,-36.7983,-33.9083,-34.5883,-23.0833,-25.075,-31.1933,-35.51,-24.7433,-12.23,-13.7517,-33.67
232,-43.0042,-37.025,-34.1208,-34.915,-23.4467,-25.4533,-31.5317,-35.87,-25.0617,-12.5367,-14.1033,-34.0417
233,-43.2042,-37.2033,-34.3625,-35.2633,-23.7767,-25.7933,-31.72,-36.2033,-25.3617,-12.8067,-14.225,-34.1233
234,-43.4167,-37.3467,-34.4708,-35.3717,-24.0467,-26.0483,-31.9217,-36.4867,-25.6433,-12.9467,-14.3117,-34.325
235,-43.5917,-37.53,-34.6792,-35.355,-23.5933,-26.1667,-32.0117,-36.63,-25.8967,-13.2033,-14.535,-34.6033
236,-43.7833,-37.7133,-34.8625,-35.6933,-23.9533,-26.53,-32.3067,-36.8633,-26.1167,-13.1567,-13.9917,-34.435
237,-43.975,-37.8717,-34.9208,-35.655,-23.46,-26.7817,-32.5633,-37.1767,-26.4483,-13.5133,-14.255,-34.7417
238,-44.1833,-38.075,-35.125,-35.9783,-23.84,-27.145,-32.9017,-37.53,-26.7483,-13.8267,-14.555,-35.0283
239,-44.3792,-38.2083,-35.3083,-36.285,-24.13,-27.4867,-33.1633,-37.85,-27.0833,-14.1933,-14.8133,-35.3517
240,-44.5667,-38.4033,-35.525,-36.4517,-24.4333,-27.68,-33.3517,-38.1067,-27.365,-14.3733,-15.0467,-35.4533
241,-44.825,-38.5867,-35.6,-36.5733,-23.9633,-27.845,-33.4667,-38.3333,-27.6367,-14.67,-15.28,-35.735
242,-45.0208,-38.7417,-35.6625,-36.41,-24.2767,-28.1383,-33.605,-38.5267,-27.6267,-14.8567,-15.51,-36.0
243,-45.2167,-38.8467,-35.8167,-36.5083,-24.5367,-28.3017,-33.8383,-38.7933,-27.8667,-15.1033,-15.75,-36.26
244,-45.4083,-39.0117,-36.0417,-36.8217,-24.88,-28.63,-34.1617,-39.1333,-28.2233,-15.4033,-15.9983,-36.6017
245,-45.5833,-39.1867,-36.2667,-37.1483,-25.2367,-29.005,-34.4267,-39.51,-28.61,-15.7267,-16.3117,-36.9483
246,-45.7875,-39.3933,-36.5167,-37.2883,-25.4133,-29.2633,-34.6167,-39.7,-28.8383,-15.5933,-16.0667,-36.52
247,-45.9833,-39.5883,-36.7833,-37.4867,-25.0267,-29.5717,-34.9283,-40.07,-29.21,-15.8333,-16.38,-36.855
248,-46.1583,-39.7883,-36.9958,-37.765,-25.3233,-29.8533,-35.1817,-40.3567,-29.4483,-16.0533,-16.53,-36.9883
249,-46.3083,-39.9283,-37.1583,-38.06,-25.56,-30.0667,-35.445,-40.5767,-29.72,-16.3333,-16.7783,-37.28
250,-46.5292,-40.0817,-37.2833,-38.34,-25.8367,-30.3283,-35.7617,-40.9367,-30.03,-16.6,-17.0383,-37.41
251,-46.7583,-40.2783,-37.525,-38.6933,-26.24,-30.7167,-36.1367,-41.3633,-30.4517,-16.9633,-17.4333,-37.8117
252,-46.9708,-40.4867,-37.8,-39.0267,-26.62,-31.105,-36.4567,-41.6233,-30.7283,-17.2,-17.635,-38.0767
253,-47.1208,-40.6483,-38.0208,-39.2933,-26.8433,-31.3133,-36.6417,-41.8167,-30.65,-17.2367,-17.7967,-38.3317
254,-47.3292,-40.8033,-38.075,-39.255,-27.0967,-31.51,-36.9117,-42.0667,-30.9383,-17.4767,-18.0183,-38.625
255,-47.5167,-40.93,-38.0917,-39.5217,-27.3367,-31.7417,-37.145,-42.3667,-31.2133,-17.62,-18.1317,-38.6433
256,-47.675,-41.075,-38.1583,-39.48,-27.5333,-31.8533,-37.32,-42.5967,-31.475,-17.9033,-18.435,-38.8983
257,-47.9083,-41.2917,-38.4292,-39.655,-27.7967,-32.1067,-37.475,-42.8833,-31.5333,-18.1333,-18.7,-39.1867
258,-48.0708,-41.4767,-38.6208,-39.9383,-28.1233,-32.3217,-37.735,-43.12,-31.8417,-18.4533,-18.88,-39.205
259,-48.2708,-41.6183,-38.775,-40.225,-28.37,-32.5617,-37.9283,-43.3967,-32.1417,-18.74,-19.0817,-39.4817
260,-48.4375,-41.7583,-38.9125,-40.3567,-28.6633,-32.8567,-38.1583,-43.72,-32.5067,-19.0833,-19.325,-39.7067
261,-48.6,-41.9517,-39.1375,-40.5017,-28.97,-33.1167,-38.365,-43.9533,-32.8017,-19.29,-19.4567,-39.905
262,-48.7708,-42.115,-39.2833,-40.5117,-29.2433,-33.3867,-38.5983,-44.07,-33.0367,-19.56,-19.6217,-40.155
263,-48.9792,-42.3167,-39.6417,-40.8317,-29.5867,-33.7333,-38.845,-44.4,-33.3483,-19.7367,-19.8783,-40.24
264,-49.175,-42.435,-39.7167,-40.9333,-29.23,-33.98,-39.0967,-44.77,-33.7233,-20.06,-20.1317,-40.5083
265,-49.3917,-42.65,-39.9542,-41.1017,-29.59,-34.3467,-39.4083,-45.12,-34.0583,-20.1933,-19.9383,-40.5517
266,-49.5167,-42.8183,-40.1833,-41.1183,-29.89,-34.5883,-39.67,-45.3733,-34.34,-20.4333,-20.2033,-40.795
267,-49.6792,-42.955,-40.4125,-41.2717,-30.2033,-34.8267,-39.7267,-45.5633,-34.3133,-20.5733,-20.2933,-40.7883
268,-49.8042,-43.0517,-40.5125,-41.5367,-30.4033,-34.8367,-39.6667,-45.4867,-33.795,-20.3367,-19.5783,-39.8017
269,-49.9333,-43.165,-40.65,-41.5033,-30.0333,-32.5267,-39.8033,-45.71,-34.0183,-20.5467,-19.5883,-40.0217
270,-50.125,-43.3517,-40.875,-41.465,-30.2867,-32.8017,-40.0983,-46.0233,-34.2383,-20.6467,-19.81,-40.2867
271,-50.3667,-43.5583,-41.0667,-41.8033,-30.6733,-33.1567,-40.3883,-46.3867,-34.5517,-20.94,-20.0467,-40.405
272,-50.525,-43.69,-41.1042,-41.76,-30.93,-33.4717,-40.6817,-46.72,-34.845,-21.2067,-20.225,-40.6083
273,-50.7833,-43.8933,-41.3583,-41.9033,-31.17,-33.6767,-40.9233,-46.98,-35.1167,-21.4467,-20.4767,-40.5833
274,-50.9417,-44.035,-41.4792,-42.195,-31.49,-33.89,-41.1333,-47.2433,-35.3767,-21.68,-20.675,-40.8133
275,-51.1833,-44.2183,-41.6958,-42.335,-31.83,-34.1983,-41.385,-47.56,-35.6717,-21.8867,-20.9367,-41.05
276,-51.3667,-44.38,-41.9708,-42.5,-32.1933,-34.5617,-41.6717,-47.8033,-35.935,-22.0833,-21.1217,-41.045
277,-51.5167,-44.515,-42.0958,-42.5983,-32.44,-34.8917,-41.885,-48.0267,-35.8683,-22.2467,-21.31,-41.32
278,-51.7042,-44.7133,-42.1708,-42.42,-32.5967,-35.1683,-42.0883,-48.2867,-36.085,-22.3067,-21.5117,-41.5917
279,-51.9125,-44.89,-42.3917,-42.4,-32.91,-35.4617,-42.3667,-48.59,-36.3283,-22.42,-21.3433,-41.6617
280,-52.075,-45.0483,-42.5125,-42.385,-33.15,-35.6267,-42.57,-48.7267,-36.475,-22.5467,-21.4933,-41.4667
281,-52.2708,-45.2417,-42.675,-42.5467,-33.4433,-35.875,-42.7883,-48.9733,-36.6317,-22.6533,-21.6767,-41.5333
282,-52.425,-45.3933,-42.8833,-42.6167,-33.6567,-36.115,-43.075,-49.29,-36.9733,-23.0267,-22.0383,-41.84
283,-52.625,-45.55,-43.0542,-42.605,-33.9467,-36.3567,-43.3267,-49.5533,-37.2967,-23.2667,-21.9017,-41.9317
284,-52.7583,-45.7,-43.2458,-42.7417,-34.2533,-36.6717,-43.6267,-49.9133,-37.665,-23.6433,-22.2517,-42.2983
285,-52.9292,-45.88,-43.4083,-43.04,-34.6033,-36.8517,-43.7217,-50.11,-37.95,-23.8933,-22.515,-42.5867
286,-53.175,-46.0417,-43.575,-43.1867,-34.9667,-37.1417,-43.7983,-50.2867,-37.8533,-23.3333,-22.3,-42.6183
287,-53.3125,-46.1817,-43.7792,-43.49,-35.2367,-37.47,-44.0967,-50.6333,-38.205,-23.7067,-22.6383,-42.9467
288,-53.5458,-46.375,-43.9625,-43.6717,-35.5933,-37.8383,-44.4267,-51.0433,-38.6117,-24.0567,-22.9317,-43.055
289,-53.7458,-46.53,-44.1125,-43.825,-35.8733,-38.0517,-44.5917,-51.2767,-38.8617,-24.2133,-23.115,-43.0783
290,-53.8917,-46.675,-44.3625,-44.13,-36.1533,-38.3683,-44.82,-51.5767,-39.1367,-24.51,-23.455,-43.3433
291,-54.0958,-46.8233,-44.4958,-44.4117,-36.42,-38.5,-44.9733,-51.68,-39.3033,-24.56,-23.6,-43.5617
292,-54.3125,-46.9733,-44.6542,-44.5617,-36.77,-38.855,-45.3017,-51.97,-39.6283,-24.93,-23.9617,-43.915
293,-54.5083,-47.1,-44.8542,-44.885,-37.15,-39.2167,-45.605,-52.23,-39.64,-25.1333,-24.1817,-43.9767
294,-54.7042,-47.2283,-44.9625,-45.1767,-37.5433,-39.5483,-45.905,-52.5867,-39.975,-25.41,-24.4117,-44.185
295,-54.8792,-47.3417,-44.8833,-45.095,-37.77,-39.775,-45.965,-52.6767,-39.9233,-25.49,-24.575,-44.3917
296,-55.0917,-47.475,-44.9583,-45.4033,-38.0933,-39.9617,-46.0817,-52.89,-40.1133,-25.64,-24.8267,-44.67
297,-55.2958,-47.625,-45.1458,-45.395,-38.3867,-40.315,-46.3383,-53.14,-40.1217,-25.8433,-24.7233,-44.7567
298,-55.5083,-47.81,-45.3042,-45.7183,-38.75,-40.5933,-46.6283,-53.42,-40.4683,-26.2067,-25.1017,-45.11
299,-55.6292,-47.9383,-45.4667,-45.995,-39.0267,-40.7633,-46.8233,-53.6733,-40.7183,-26.4967,-25.3667,-45.3717
300,-55.8167,-48.0933,-45.6667,-46.2983,-39.4,-41.0233,-46.91,-53.8233,-40.9133,-26.7433,-25.6783,-45.7167
301,-55.975,-48.2317,-45.7667,-46.57,-39.6433,-41.0583,-46.965,-52.4167,-40.9,-26.78,-25.8117,-45.7083
302,-56.1625,-48.41,-45.9292,-46.6717,-39.91,-41.1317,-46.9633,-50.96,-40.8367,-26.8667,-25.5667,-45.415
303,-56.375,-48.5517,-46.0125,-46.8167,-40.23,-41.3333,-46.9783,-51.1167,-41.0533,-27.0867,-25.7383,-45.4367
304,-56.575,-48.7383,-46.2042,-46.855,-40.5733,-41.7333,-47.34,-51.5233,-41.405,-27.43,-26.12,-45.83
305,-56.775,-48.9383,-46.4333,-47.165,-40.9533,-42.1067,-47.6567,-51.9033,-41.76,-27.7133,-26.36,-46.035
306,-56.9458,-49.0967,-46.4417,-47.1217,-41.1767,-42.235,-47.735,-52.1133,-41.9783,-27.7033,-26.3367,-46.2117
307,-57.1167,-49.24,-46.5167,-47.08,-41.4533,-42.4883,-47.8283,-52.2833,-42.2633,-27.9533,-26.4767,-46.42
308,-57.3083,-49.4067,-46.725,-47.255,-41.7,-42.6367,-48.0483,-52.5367,-42.5433,-28.19,-26.4233,-46.5867
309,-57.5333,-49.5517,-46.9375,-47.3817,-41.96,-42.7933,-48.2717,-52.7133,-42.8267,-28.4967,-26.7167,-46.8783
310,-57.7583,-49.805,-47.2875,-47.765,-42.4133,-43.2233,-48.6267,-53.0367,-43.1983,-28.8567,-27.0283,-47.2133
311,-57.8875,-49.9717,-47.4917,-48.0417,-42.7867,-43.5833,-48.8883,-53.4267,-43.565,-29.1333,-27.3017,-47.52
312,-58.0833,-50.1933,-47.825,-48.375,-43.05,-43.8467,-49.175,-53.7867,-43.9567,-29.4667,-27.6367,-47.8533
313,-58.3042,-50.3917,-47.9208,-48.5183,-43.3033,-44.0783,-49.3683,-53.9867,-44.145,-29.6067,-27.6883,-47.82
314,-58.4708,-50.5033,-47.9375,-48.6567,-42.8633,-44.35,-49.4967,-54.2533,-44.4283,-29.88,-27.9967,-48.1367
315,-58.6417,-50.655,-48.0792,-48.61,-43.0767,-44.5817,-49.665,-54.4133,-44.63,-29.9233,-28.0683,-48.3083
316,-58.8,-50.815,-48.1792,-48.615,-43.4167,-44.945,-50.0,-54.75,-44.965,-30.1533,-28.4117,-48.5833
317,-59.0167,-51.0133,-48.4917,-48.96,-43.7367,-45.2917,-50.235,-55.0167,-45.27,-30.46,-28.7117,-48.7133
318,-59.1958,-51.1433,-48.6083,-49.1283,-44.0367,-45.5333,-50.5067,-55.2667,-45.5533,-30.7567,-29.0367,-49.0617
319,-59.4208,-51.3567,-48.8083,-49.285,-43.6633,-45.81,-50.78,-55.5467,-45.8367,-31.0133,-29.2117,-49.265
320,-59.6292,-51.55,-48.9542,-49.4367,-43.9333,-46.0633,-50.875,-54.1,-45.8367,-31.1933,-29.1533,-47.94
321,-59.8542,-51.7483,-49.1458,-49.5983,-44.3167,-46.39,-51.1283,-54.4167,-46.0933,-31.1567,-29.2433,-48.1417
322,-60.0667,-51.9483,-49.25,-49.7467,-44.6767,-46.6633,-51.425,-54.7633,-46.415,-31.4833,-29.625,-48.5367
323,-60.2375,-52.1233,-49.3917,-50.0617,-45.0233,-47.0417,-51.7383,-55.1333,-46.7733,-31.8133,-29.985,-48.9117
324,-60.3917,-52.2733,-49.3958,-50.1567,-45.2467,-47.38,-52.0467,-55.4867,-47.12,-32.09,-30.2933,-49.2
325,-60.6083,-52.4617,-49.6458,-50.4933,-45.5133,-47.4967,-52.2183,-55.78,-47.435,-32.4133,-30.65,-49.5583
326,-60.7708,-52.5817,-49.7208,-50.435,-45.7567,-47.5783,-52.2667,-55.9433,-47.6983,-32.5067,-30.735,-49.7467
327,-60.925,-52.6717,-49.8833,-50.705,-46.1067,-47.8833,-52.445,-56.15,-47.94,-32.63,-30.8133,-49.6867
328,-61.1167,-52.78,-50.175,-51.0333,-46.44,-48.2417,-52.7467,-56.5333,-48.3217,-32.98,-31.105,-50.0483
329,-61.3292,-52.9483,-50.2333,-51.0067,-46.73,-48.58,-52.9267,-56.7733,-48.4867,-33.1867,-31.2817,-50.2317
330,-61.4833,-53.0617,-50.2417,-50.94,-46.85,-48.6067,-53.0233,-56.8467,-48.3333,-32.4033,-30.9217,-50.1917
331,-61.6833,-53.24,-50.45,-51.2717,-47.2033,-48.925,-53.235,-57.0167,-48.595,-32.5067,-31.045,-50.4033
332,-61.85,-53.34,-50.475,-51.5283,-47.4133,-49.1633,-53.4233,-57.1667,-48.7633,-32.54,-31.065,-50.5517
333,-62.05,-53.4983,-50.5625,-51.815,-47.68,-49.4167,-53.685,-57.5433,-49.0867,-32.8467,-31.3417,-50.8567
334,-62.2583,-53.64,-50.5875,-52.09,-47.9533,-49.6667,-53.91,-57.7967,-49.375,-33.1733,-31.5733,-51.2033
335,-62.4167,-53.7833,-50.7083,-52.2417,-48.2733,-49.895,-54.1367,-58.1,-49.59,-33.45,-31.8383,-51.2717
336,-62.5792,-53.865,-50.8917,-52.3867,-48.6,-50.2367,-54.4083,-58.4433,-49.93,-33.62,-32.115,-51.525
337,-62.8458,-54.03,-51.1208,-52.4967,-48.8967,-50.4717,-54.6817,-58.7533,-50.0933,-33.5833,-32.2567,-51.765
338,-63.025,-54.18,-51.2292,-52.3117,-49.11,-50.69,-54.8683,-58.9933,-50.395,-33.8667,-32.6033,-52.1067
339,-63.2125,-54.33,-51.425,-52.61,-49.44,-50.99,-55.0383,-59.1533,-50.655,-34.13,-32.91,-52.415
340,-63.3708,-54.4533,-51.5417,-52.7483,-49.66,-51.2133,-55.105,-59.3133,-50.9333,-34.31,-33.12,-52.6817
341,-63.5708,-54.6183,-51.7458,-53.035,-49.9067,-51.5033,-55.2867,-59.5833,-51.2417,-34.5933,-33.4383,-53.0133
342,-63.75,-54.735,-51.7208,-52.955,-50.1233,-51.785,-55.5083,-59.7567,-51.4817,-34.77,-33.665,-53.3383
343,-63.975,-54.86,-51.9208,-53.255,-50.3767,-52.1067,-55.7317,-60.0033,-51.4817,-34.9,-33.845,-53.6417
344,-64.1708,-55.0033,-52.1042,-53.535,-50.6733,-52.415,-56.0117,-60.2833,-51.83,-35.22,-34.175,-53.8917
345,-64.3542,-55.1717,-52.375,-53.69,-50.25,-50.0933,-56.1383,-60.5467,-52.11,-35.4267,-34.4183,-54.0017
346,-64.4958,-55.33,-52.4708,-53.5117,-50.4167,-50.255,-56.1783,-60.61,-52.3417,-35.7167,-34.6983,-54.3667
347,-64.6708,-55.4517,-52.5333,-53.7833,-50.67,-50.5283,-56.4333,-60.93,-52.695,-36.0667,-35.0283,-54.69
348,-64.8875,-55.6183,-52.6375,-53.9183,-50.9833,-50.895,-56.73,-61.2833,-53.02,-36.4233,-35.365,-55.0933
349,-65.1125,-55.775,-52.7167,-54.055,-50.5933,-51.15,-56.9483,-61.58,-53.2517,-36.57,-35.505,-55.3183
350,-65.2792,-55.9317,-52.8708,-54.1683,-50.0567,-51.3033,-56.9883,-61.67,-52.885,-35.1433,-34.93,-55.135
351,-65.4667,-56.1117,-53.1042,-54.355,-50.46,-51.5683,-57.3017,-62.04,-53.2533,-35.48,-35.3283,-55.5417
352,-65.6583,-56.2717,-53.275,-54.5017,-50.0367,-51.7533,-57.4583,-62.3267,-53.5167,-35.5833,-35.5033,-55.7067
353,-65.8667,-56.4617,-53.5417,-54.8167,-50.37,-52.0867,-57.74,-62.6533,-53.8717,-35.89,-35.78,-55.9317
354,-66.0,-56.6017,-53.7375,-55.1467,-50.7267,-52.3517,-58.0217,-62.9733,-54.2017,-36.07,-36.01,-56.16
355,-66.15,-56.7433,-53.8125,-55.28,-50.3567,-52.67,-58.3267,-63.3333,-54.545,-36.3567,-36.34,-56.4583
356,-66.3167,-56.9033,-53.925,-55.5633,-50.5867,-52.9017,-58.5867,-63.6,-54.8817,-36.6367,-36.6367,-56.8383
357,-66.5083,-57.0533,-54.1667,-55.8667,-50.9467,-53.2067,-58.8683,-63.8733,-55.1933,-36.71,-36.8167,-57.13
358,-66.7167,-57.2517,-54.325,-55.9917,-51.2267,-53.3633,-59.0483,-64.06,-55.415,-36.7733,-36.9967,-57.41
359,-66.8875,-57.445,-54.625,-56.29,-51.5367,-53.6533,-59.3417,-64.3667,-55.7233,-37.12,-37.345,-57.765
360,-67.1167,-57.5867,-54.5083,-56.2417,-51.04,-53.7433,-59.4167,-64.53,-55.9583,-37.3,-37.5133,-58.0417
361,-67.275,-57.7617,-54.7083,-56.4133,-51.4233,-54.1033,-59.745,-64.88,-56.3167,-37.6567,-37.89,-58.3717
362,-67.5333,-57.9533,-54.9042,-56.7283,-51.7233,-54.2983,-59.955,-65.13,-56.585,-37.9267,-38.0,-58.595
363,-67.7583,-58.155,-55.1042,-57.0083,-52.07,-54.6317,-60.2417,-65.5267,-56.9483,-38.21,-38.1817,-58.7733
364,-67.975,-58.34,-55.3833,-57.3217,-52.3933,-54.855,-60.1883,-65.73,-57.215,-38.4467,-38.4867,-59.105
365,-68.1583,-58.4833,-55.5125,-57.615,-52.7167,-55.1233,-60.36,-65.9833,-57.5383,-38.7033,-38.6583,-59.355
366,-68.3333,-58.6367,-55.7125,-57.8967,-53.05,-55.4533,-60.625,-66.28,-57.8033,-38.95,-38.915,-59.71
367,-68.5667,-58.86,-55.9833,-58.065,-53.3467,-55.7817,-60.91,-66.5833,-58.0767,-39.11,-39.065,-59.9517
368,-68.7458,-59.03,-56.0792,-58.1833,-53.6,-56.0233,-61.17,-66.9133,-58.4317,-39.44,-39.37,-60.2917
369,-68.95,-59.1817,-56.2958,-58.5133,-53.93,-56.2517,-61.4267,-67.27,-58.7733,-39.7867,-39.685,-60.6633
370,-69.0917,-59.3233,-56.4,-58.445,-54.1567,-56.3483,-61.665,-67.56,-58.995,-40.01,-39.9167,-60.8183
371,-69.2583,-59.48,-56.4625,-58.715,-54.37,-56.5267,-61.935,-67.9033,-59.3667,-40.39,-40.3117,-61.2083
372,-69.45,-59.6767,-56.6625,-58.855,-54.6267,-56.6683,-62.1667,-68.1933,-59.67,-40.6267,-40.5717,-61.5217
373,-69.6292,-59.8183,-56.7208,-59.1117,-54.9633,-56.9233,-62.4217,-68.52,-60.015,-40.94,-40.8583,-61.8533
374,-69.85,-59.98,-56.7792,-59.2583,-55.2167,-57.1417,-62.6717,-68.7667,-60.2767,-41.1967,-41.1133,-62.0933
375,-70.0375,-60.1417,-56.8292,-58.9033,-53.8567,-57.1133,-62.765,-68.96,-60.4567,-41.1467,-40.905,-62.045
376,-70.2333,-60.3233,-56.9458,-59.1967,-54.11,-57.325,-62.8717,-69.0967,-60.6767,-41.3367,-41.1167,-62.3133
377,-70.4542,-60.4933,-57.1083,-59.49,-54.4233,-57.695,-63.2,-69.4733,-61.055,-41.6667,-41.4683,-62.615
378,-70.6208,-60.6217,-57.2625,-59.2783,-53.83,-57.83,-63.4483,-69.7167,-61.3683,-41.9033,-41.785,-62.8833
379,-70.8042,-60.75,-57.4208,-59.4233,-54.1267,-58.1183,-63.7417,-69.96,-61.6717,-42.15,-42.1317,-63.275
380,-71.0,-60.925,-57.5333,-59.7417,-54.5133,-58.49,-64.0467,-70.2867,-61.955,-42.3267,-42.3933,-63.595
381,-71.1583,-61.0333,-57.6417,-60.0383,-54.8267,-58.7633,-64.2033,-70.5567,-62.24,-42.51,-42.5617,-63.7933
382,-71.35,-61.2267,-57.8417,-60.0683,-55.2,-59.1317,-64.5283,-70.9167,-62.6267,-42.8567,-42.95,-64.1983
383,-71.5375,-61.4133,-58.0167,-60.205,-55.47,-59.4483,-64.795,-71.1767,-62.94,-43.1833,-43.2917,-64.4983
384,-71.6542,-61.4783,-57.9708,-60.1433,-55.66,-59.735,-64.8933,-71.22,-63.0667,-43.2167,-43.3883,-64.7083
385,-71.85,-61.63,-58.1375,-60.455,-55.92,-60.0,-65.0867,-71.4667,-63.34,-43.29,-43.4817,-64.95
386,-72.0458,-61.805,-58.275,-60.7633,-56.2733,-60.375,-65.4317,-71.8767,-63.7333,-43.6733,-43.81,-65.305
387,-72.2333,-61.99,-58.4083,-61.06,-56.5533,-60.7333,-65.7017,-72.2533,-64.09,-44.05,-44.1683,-65.6583
388,-72.4375,-62.135,-58.625,-61.2333,-56.8533,-61.0367,-65.91,-72.3533,-64.035,-43.5033,-41.93,-64.2233
389,-72.6375,-62.3183,-58.8458,-61.5567,-57.2067,-61.325,-66.1867,-72.61,-64.2967,-43.74,-42.1817,-64.5333
390,-72.8625,-62.5033,-58.9958,-61.8367,-57.41,-61.45,-66.3767,-72.7867,-64.57,-43.8233,-42.3133,-64.7517
391,-73.0708,-62.6867,-59.225,-62.1283,-57.7867,-61.7117,-66.575,-73.0733,-64.7933,-44.01,-42.4433,-64.9
392,-73.3042,-62.9,-59.4333,-62.265,-58.01,-61.7267,-66.5983,-71.6867,-64.74,-44.17,-42.1817,-64.8883
393,-73.4875,-63.045,-59.675,-62.5267,-58.19,-62.0017,-66.7567,-71.9567,-64.9683,-44.24,-42.3917,-64.9
394,-73.6542,-63.1517,-59.8208,-62.7,-58.55,-62.285,-66.93,-72.2067,-65.29,-44.4833,-42.7083,-65.1717
