draw,portfolio_plain_draw_column_2,portfolio_bonus_draw_column_2,portfolio_para1_draw_column_2,portfolio_para1_bonus_draw_column_2,portfolio_plain_draw_column_5,portfolio_bonus_draw_column_5,portfolio_para1_draw_column_5,portfolio_para1_bonus_draw_column_5,portfolio_plain_draw_column_7,portfolio_bonus_draw_column_7,portfolio_para1_draw_column_7,portfolio_para1_bonus_draw_column_7
5624,-3071.5267,-3983.4183,-3750.3233,-4662.215,-3020.1033,-3891.1017,-3807.4033,-4678.4017,-3003.7667,-3864.1033,-3918.2667,-4778.6033
5625,-3072.0933,-3984.36,-3751.0167,-4663.2833,-3020.77,-3892.1017,-3808.17,-4679.5017,-3004.4383,-3865.0817,-3919.4383,-4780.0817
5626,-3072.9967,-3985.0383,-3752.0533,-4664.095,-3020.9667,-3892.4267,-3808.2667,-4679.7267,-3005.0633,-3865.8483,-3917.5633,-4778.3483
5627,-3073.5583,-3985.625,-3752.785,-4664.8517,-3021.7567,-3893.3817,-3809.2567,-4680.8817,-3005.8433,-3866.84,-3918.8433,-4779.84
5628,-3073.8183,-3986.0933,-3753.1817,-4665.4567,-3022.11,-3894.0367,-3809.71,-4681.6367,-3005.985,-3867.2233,-3917.985,-4779.2233
5629,-3074.3717,-3986.9217,-3753.8583,-4666.4083,-3022.7967,-3894.9533,-3810.6967,-4682.8533,-3006.5567,-3867.9417,-3919.0567,-4780.4417
5630,-3075.1117,-3987.8283,-3754.7117,-4667.4283,-3023.6533,-3896.0967,-3811.5533,-4683.9967,-3007.4367,-3869.08,-3920.4367,-4782.08
5631,-3075.57,-3988.42,-3755.3067,-4668.1567,-3024.32,-3896.9833,-3812.72,-4685.3833,-3008.01,-3869.875,-3921.51,-4783.375
5632,-3076.0783,-3989.1117,-3755.9917,-4669.025,-3024.18,-3897.045,-3812.78,-4685.645,-3008.55,-3870.5967,-3922.55,-4784.5967
5633,-3076.58,-3989.805,-3756.64,-4669.865,-3024.8167,-3897.9633,-3813.6167,-4686.7633,-3009.0117,-3870.825,-3922.0117,-4783.825
5634,-3077.1217,-3990.38,-3757.2783,-4670.5367,-3024.84,-3898.2067,-3814.04,-4687.4067,-3009.7,-3871.81,-3923.2,-4785.31
5635,-3077.82,-3991.4533,-3758.09,-4671.7233,-3025.72,-3899.4983,-3815.42,-4689.1983,-3010.4383,-3872.9167,-3924.4383,-4786.9167
5636,-3078.4717,-3992.2633,-3758.8517,-4672.6433,-3026.5167,-3900.5,-3816.4167,-4690.4,-3011.2033,-3874.02,-3925.7033,-4788.52
5637,-3079.0,-3992.975,-3759.52,-4673.495,-3027.16,-3901.2983,-3817.26,-4691.3983,-3011.82,-3874.84,-3926.82,-4789.84
5638,-3079.4783,-3993.4367,-3760.1183,-4674.0767,-3026.9967,-3901.2833,-3817.0967,-4691.3833,-3012.3717,-3875.48,-3927.8717,-4790.98
5639,-3079.6733,-3993.8983,-3760.4533,-4674.6783,-3027.4767,-3902.1033,-3818.0767,-4692.7033,-3012.75,-3876.2217,-3928.75,-4792.2217
5640,-3080.5383,-3994.73,-3761.4683,-4675.66,-3028.5,-3903.44,-3819.3,-4694.24,-3013.7383,-3877.555,-3930.2383,-4794.055
5641,-3081.08,-3995.505,-3762.1033,-4676.5283,-3028.5133,-3903.805,-3819.5133,-4694.805,-3014.4133,-3878.5033,-3931.4133,-4795.5033
5642,-3081.4683,-3996.0017,-3762.615,-4677.1483,-3029.0267,-3904.5383,-3820.1267,-4695.6383,-3014.9067,-3879.2783,-3932.4067,-4796.7783
5643,-3082.01,-3996.81,-3763.25,-4678.05,-3029.5667,-3905.2667,-3820.3667,-4696.0667,-3015.6017,-3880.24,-3933.6017,-4798.24
5644,-3082.4767,-3997.46,-3763.8067,-4678.79,-3030.0733,-3906.135,-3820.7733,-4696.835,-3015.995,-3880.9683,-3932.995,-4797.9683
5645,-3083.09,-3998.4483,-3764.6267,-4679.985,-3030.83,-3906.9233,-3821.73,-4697.8233,-3016.67,-3881.88,-3934.17,-4799.38
5646,-3083.5067,-3998.865,-3765.1767,-4680.535,-3031.3967,-3907.7383,-3822.3967,-4698.7383,-3017.2083,-3882.5883,-3935.2083,-4800.5883
5647,-3083.99,-3999.5067,-3765.78,-4681.2967,-3032.0867,-3908.7617,-3823.4867,-4700.1617,-3017.75,-3883.4467,-3936.25,-4801.9467
5648,-3084.6633,-4000.3133,-3766.55,-4682.2,-3032.9967,-3909.8933,-3824.7967,-4701.6933,-3018.6117,-3884.6367,-3937.6117,-4803.6367
5649,-3085.4117,-4001.3533,-3767.415,-4683.3567,-3033.91,-3911.1667,-3826.01,-4703.2667,-3019.325,-3885.5867,-3937.325,-4803.5867
5650,-3086.16,-4002.2683,-3768.2433,-4684.3517,-3034.7733,-3912.075,-3827.0733,-4704.375,-3020.1233,-3886.5283,-3938.6233,-4805.0283
5651,-3086.62,-4003.1533,-3768.8367,-4685.37,-3035.2833,-3912.9433,-3827.6833,-4705.3433,-3020.63,-3887.3833,-3939.63,-4806.3833
5652,-3086.9933,-4003.7933,-3769.3267,-4686.1267,-3035.7467,-3913.765,-3828.0467,-4706.065,-3020.995,-3888.0817,-3938.995,-4806.0817
5653,-3087.4083,-4004.6083,-3769.8583,-4687.0583,-3036.2367,-3914.5383,-3828.7367,-4707.0383,-3021.3567,-3888.465,-3939.8567,-4806.965
5654,-3087.9933,-4005.035,-3770.55,-4687.5917,-3036.9533,-3915.29,-3829.3533,-4707.69,-3021.905,-3889.1433,-3939.405,-4806.6433
5655,-3088.36,-4005.4017,-3771.02,-4688.0617,-3037.38,-3916.01,-3829.58,-4708.21,-3022.3967,-3889.8883,-3940.3967,-4807.8883
5656,-3089.25,-4006.4833,-3772.07,-4689.3033,-3038.4333,-3917.3233,-3831.0333,-4709.9233,-3023.39,-3891.1033,-3941.89,-4809.6033
5657,-3089.67,-4007.145,-3772.6167,-4690.0917,-3038.97,-3918.05,-3831.67,-4710.75,-3023.865,-3891.7233,-3942.865,-4810.7233
5658,-3090.2717,-4007.7383,-3773.3717,-4690.8383,-3039.7333,-3919.14,-3832.8333,-4712.24,-3024.465,-3892.5633,-3943.965,-4812.0633
5659,-3091.0383,-4008.7133,-3774.2983,-4691.9733,-3040.5667,-3920.1433,-3833.5667,-4713.1433,-3025.1983,-3893.545,-3943.6983,-4812.045
5660,-3091.52,-4009.57,-3774.8867,-4692.9367,-3041.27,-3921.1933,-3834.67,-4714.5933,-3025.7967,-3894.46,-3944.7967,-4813.46
5661,-3092.085,-4010.485,-3775.6017,-4694.0017,-3042.0033,-3922.1767,-3835.8033,-4715.9767,-3026.445,-3895.34,-3945.945,-4814.84
5662,-3092.4567,-4011.015,-3776.06,-4694.6183,-3042.5767,-3923.105,-3836.8767,-4717.405,-3026.9583,-3896.2283,-3946.9583,-4816.2283
5663,-3092.9533,-4011.7033,-3776.71,-4695.46,-3042.3733,-3921.6433,-3836.6733,-4715.9433,-3027.2567,-3896.27,-3946.2567,-4815.27
5664,-3093.5083,-4012.2583,-3777.3883,-4696.1383,-3043.13,-3922.7217,-3837.83,-4717.4217,-3027.9133,-3897.2617,-3947.4133,-4816.7617
5665,-3093.775,-4012.8417,-3777.8283,-4696.895,-3043.5967,-3923.56,-3838.6967,-4718.66,-3028.22,-3897.8217,-3948.22,-4817.8217
5666,-3093.905,-4012.83,-3778.075,-4697.0,-3043.22,-3923.3583,-3838.62,-4718.7583,-3028.5133,-3898.3383,-3949.0133,-4818.8383
5667,-3094.4983,-4013.59,-3778.775,-4697.8667,-3043.9,-3924.3767,-3839.4,-4719.8767,-3029.15,-3899.265,-3950.15,-4820.265
5668,-3095.0667,-4014.5,-3779.4667,-4698.9,-3044.5633,-3925.405,-3840.2633,-4721.105,-3029.775,-3900.205,-3951.275,-4821.705
5669,-3095.4167,-4014.9583,-3779.9533,-4699.495,-3045.08,-3926.2233,-3840.88,-4722.0233,-3030.065,-3900.7617,-3950.565,-4821.2617
5670,-3096.0433,-4015.8767,-3780.7333,-4700.5667,-3045.8433,-3927.25,-3841.9433,-4723.35,-3030.795,-3901.8133,-3951.795,-4822.8133
5671,-3096.5167,-4016.6667,-3781.36,-4701.51,-3046.3933,-3928.0717,-3842.5933,-4724.2717,-3031.3317,-3902.55,-3952.8317,-4824.05
5672,-3096.985,-4017.51,-3781.975,-4702.5,-3047.0467,-3929.0717,-3843.4467,-4725.4717,-3031.9217,-3903.475,-3953.9217,-4825.475
5673,-3097.6767,-4018.46,-3782.8167,-4703.6,-3047.7533,-3929.6017,-3843.9533,-4725.8017,-3032.595,-3904.2917,-3955.095,-4826.7917
5674,-3098.1167,-4018.9,-3783.42,-4704.2033,-3048.26,-3930.0483,-3844.46,-4726.2483,-3033.08,-3904.7833,-3956.08,-4827.7833
5675,-3098.7983,-4019.665,-3784.1683,-4705.035,-3049.08,-3931.2183,-3845.28,-4727.4183,-3033.8533,-3905.595,-3957.3533,-4829.095
5676,-3099.355,-4020.1967,-3784.8117,-4705.6533,-3049.8467,-3932.255,-3846.3467,-4728.755,-3034.5567,-3906.5417,-3958.5567,-4830.5417
5677,-3100.08,-4021.0217,-3785.67,-4706.6117,-3050.65,-3933.125,-3847.15,-4729.625,-3035.165,-3906.9267,-3958.165,-4829.9267
5678,-3100.8467,-4022.03,-3786.5767,-4707.76,-3050.8567,-3933.3933,-3847.6567,-4730.1933,-3036.0267,-3908.07,-3959.5267,-4831.57
5679,-3101.6483,-4023.0483,-3787.4583,-4708.8583,-3051.78,-3934.5717,-3848.58,-4731.3717,-3036.8367,-3908.9383,-3960.8367,-4832.9383
5680,-3101.7317,-4023.3733,-3787.6217,-4709.2633,-3051.9933,-3935.0617,-3848.8933,-4731.9617,-3037.0617,-3909.42,-3961.5617,-4833.92
5681,-3102.2483,-4024.1817,-3788.2583,-4710.1917,-3052.02,-3933.7883,-3849.22,-4730.9883,-3037.6117,-3909.7633,-3961.1117,-4833.2633
5682,-3103.0883,-4025.0717,-3789.2117,-4711.195,-3052.89,-3934.8717,-3849.99,-4731.9717,-3038.3683,-3910.4783,-3962.3683,-4834.4783
5683,-3103.6983,-4025.9983,-3789.945,-4712.245,-3053.5933,-3935.84,-3850.6933,-4732.94,-3039.0733,-3911.4683,-3963.5733,-4835.9683
5684,-3104.445,-4027.045,-3790.8483,-4713.4483,-3054.5633,-3937.1167,-3852.1633,-4734.7167,-3039.9217,-3912.6017,-3964.9217,-4837.6017
5685,-3104.9967,-4027.755,-3791.4967,-4714.255,-3055.2133,-3938.0117,-3852.8133,-4735.6117,-3040.5067,-3913.4083,-3966.0067,-4838.9083
5686,-3105.62,-4028.4367,-3792.2433,-4715.06,-3055.9367,-3938.795,-3853.5367,-4736.395,-3041.23,-3914.195,-3967.23,-4840.195
5687,-3106.0067,-4028.7483,-3792.7433,-4715.485,-3056.43,-3939.37,-3853.93,-4736.87,-3041.7667,-3914.87,-3968.2667,-4841.37
5688,-3106.5433,-4029.5433,-3793.4367,-4716.4367,-3057.11,-3940.4433,-3854.71,-4738.0433,-3042.4517,-3915.8983,-3969.4517,-4842.8983
5689,-3107.0383,-4030.005,-3794.0383,-4717.005,-3057.69,-3941.17,-3855.29,-4738.77,-3043.06,-3916.7433,-3970.56,-4844.2433
5690,-3107.135,-4030.4767,-3794.245,-4717.5867,-3057.9433,-3941.7467,-3855.7433,-4739.5467,-3043.2433,-3917.13,-3971.2433,-4845.13
5691,-3107.345,-4030.87,-3794.565,-4718.09,-3058.3333,-3942.3267,-3856.3333,-4740.3267,-3043.5,-3917.6417,-3972.0,-4846.1417
5692,-3108.04,-4031.565,-3795.3667,-4718.8917,-3059.1867,-3943.3333,-3857.3867,-4741.5333,-3044.2483,-3918.5783,-3973.2483,-4847.5783
5693,-3108.8517,-4032.4767,-3796.3417,-4719.9667,-3060.0767,-3944.1267,-3858.3767,-4742.4267,-3045.0917,-3919.495,-3974.5917,-4848.995
5694,-3109.4333,-4033.25,-3797.0267,-4720.8433,-3060.7833,-3945.0233,-3859.1833,-4743.4233,-3045.83,-3920.52,-3975.83,-4850.52
5695,-3110.3383,-4034.555,-3798.025,-4722.2417,-3061.8467,-3946.2817,-3860.5467,-4744.9817,-3046.815,-3921.81,-3977.315,-4852.31
5696,-3111.1583,-4035.775,-3798.9617,-4723.5783,-3062.8,-3947.6233,-3861.6,-4746.4233,-3047.6883,-3922.9033,-3978.6883,-4853.9033
5697,-3111.6933,-4036.385,-3799.6133,-4724.305,-3063.5267,-3948.6183,-3862.7267,-4747.8183,-3048.2233,-3923.5567,-3979.7233,-4855.0567
5698,-3112.375,-4037.3333,-3800.395,-4725.3533,-3064.25,-3949.675,-3863.25,-4748.675,-3048.9733,-3924.62,-3980.9733,-4856.62
5699,-3112.7933,-4038.0183,-3800.9733,-4726.1983,-3064.8167,-3950.5917,-3864.0167,-4749.7917,-3049.5317,-3925.505,-3982.0317,-4858.005
5700,-3113.105,-4038.4883,-3801.4083,-4726.7917,-3065.1967,-3951.0967,-3864.3967,-4750.2967,-3049.9233,-3926.0067,-3982.9233,-4859.0067
5701,-3113.7983,-4039.315,-3802.2217,-4727.7383,-3066.0133,-3952.0933,-3865.4133,-4751.4933,-3050.525,-3926.8083,-3982.525,-4858.8083
5702,-3114.4433,-4039.635,-3803.0,-4728.1917,-3066.74,-3952.9617,-3866.14,-4752.3617,-3051.1633,-3927.6567,-3983.6633,-4860.1567
5703,-3114.5917,-4040.075,-3803.295,-4728.7783,-3067.1467,-3953.665,-3867.0467,-4753.565,-3051.475,-3928.2833,-3984.475,-4861.2833
5704,-3115.045,-4040.6367,-3803.8683,-4729.46,-3067.7033,-3954.5083,-3867.6033,-4754.4083,-3052.0383,-3929.0667,-3985.5383,-4862.5667
5705,-3115.2867,-4041.195,-3804.2433,-4730.1517,-3068.16,-3955.1683,-3868.46,-4755.4683,-3052.455,-3929.805,-3986.455,-4863.805
5706,-3115.6617,-4041.7533,-3804.725,-4730.8167,-3068.6533,-3955.7783,-3868.9533,-4756.0783,-3052.9567,-3930.6117,-3987.4567,-4865.1117
5707,-3116.0383,-4042.0467,-3805.2383,-4731.2467,-3069.2267,-3956.6183,-3869.7267,-4757.1183,-3053.4683,-3931.4067,-3988.4683,-4866.4067
5708,-3116.2117,-4042.27,-3805.515,-4731.5733,-3069.4033,-3957.105,-3869.7033,-4757.405,-3053.7117,-3931.9133,-3989.2117,-4867.4133
5709,-3116.6967,-4043.08,-3806.15,-4732.5333,-3069.9833,-3957.9233,-3870.4833,-4758.4233,-3054.1533,-3932.4167,-3990.1533,-4868.4167
5710,-3117.235,-4043.61,-3806.815,-4733.19,-3069.9833,-3958.1167,-3870.6833,-4758.8167,-3054.82,-3933.3817,-3991.32,-4869.8817
5711,-3117.445,-4043.795,-3807.1917,-4733.5417,-3070.2467,-3958.49,-3870.9467,-4759.19,-3054.975,-3933.36,-3990.475,-4868.86
5712,-3118.1867,-4044.5867,-3808.07,-4734.47,-3071.24,-3959.5983,-3872.24,-4760.5983,-3055.925,-3934.5633,-3991.925,-4870.5633
5713,-3118.6733,-4045.2317,-3808.6267,-4735.185,-3071.9433,-3960.5017,-3873.0433,-4761.6017,-3056.5733,-3935.4483,-3993.0733,-4871.9483
5714,-3119.1533,-4045.87,-3809.2433,-4735.96,-3072.5367,-3961.245,-3873.8367,-4762.545,-3057.0283,-3936.1833,-3992.5283,-4871.6833
5715,-3119.87,-4047.0367,-3810.1033,-4737.27,-3073.4,-3962.3883,-3875.0,-4763.9883,-3057.8483,-3937.3333,-3993.8483,-4873.3333
5716,-3120.7533,-4048.0867,-3811.06,-4738.3933,-3074.4367,-3963.5567,-3876.3367,-4765.4567,-3058.8033,-3938.43,-3995.3033,-4874.93
5717,-3121.5833,-4048.5917,-3812.0733,-4739.0817,-3075.3867,-3964.7817,-3877.4867,-4766.8817,-3059.68,-3939.61,-3996.68,-4876.61
5718,-3122.1883,-4049.0883,-3812.8117,-4739.7117,-3076.1167,-3965.7383,-3878.3167,-4767.9383,-3060.395,-3940.5733,-3997.895,-4878.0733
5719,-3122.6033,-4049.6033,-3813.34,-4740.34,-3076.71,-3966.5983,-3879.21,-4769.0983,-3060.9767,-3941.41,-3998.9767,-4879.41
5720,-3123.1083,-4050.4,-3813.9517,-4741.2433,-3077.3833,-3967.5533,-3880.0833,-4770.2533,-3061.57,-3942.2783,-4000.07,-4880.7783
5721,-3123.4117,-4051.1033,-3814.335,-4742.0267,-3077.79,-3968.1967,-3880.79,-4771.1967,-3061.9567,-3942.95,-4000.9567,-4881.95
5722,-3123.9033,-4051.9867,-3814.9767,-4743.06,-3078.3967,-3969.2183,-3881.5967,-4772.4183,-3062.4867,-3943.755,-4001.9867,-4883.255
5723,-3124.6367,-4052.8533,-3815.81,-4744.0267,-3079.2733,-3970.1133,-3882.5733,-4773.4133,-3063.295,-3944.7117,-4003.295,-4884.7117
5724,-3124.9017,-4053.26,-3816.195,-4744.5533,-3079.74,-3970.8717,-3883.24,-4774.3717,-3063.6783,-3945.38,-4004.1783,-4885.88
5725,-3125.4483,-4053.7483,-3816.8817,-4745.1817,-3080.44,-3971.765,-3884.24,-4775.565,-3064.34,-3946.2717,-4005.34,-4887.2717
5726,-3125.9,-4054.2583,-3817.39,-4745.7483,-3081.11,-3972.6883,-3885.31,-4776.8883,-3064.915,-3947.0017,-4006.415,-4888.5017
5727,-3126.5517,-4055.1183,-3818.1717,-4746.7383,-3081.8767,-3973.7567,-3886.0767,-4777.9567,-3065.7417,-3948.1467,-4007.7417,-4890.1467
5728,-3127.28,-4056.1383,-3818.9933,-4747.8517,-3081.23,-3971.8467,-3885.53,-4776.1467,-3066.5583,-3949.08,-4009.0583,-4891.58
5729,-3128.0217,-4057.1217,-3819.875,-4748.975,-3082.1867,-3973.1533,-3886.8867,-4777.8533,-3067.4433,-3950.3017,-4010.4433,-4893.3017
5730,-3128.6717,-4057.6633,-3820.635,-4749.6267,-3083.0467,-3974.0117,-3888.0467,-4779.0117,-3068.115,-3950.8383,-4011.615,-4894.3383
5731,-3129.405,-4058.555,-3821.485,-4750.635,-3083.9867,-3975.3667,-3889.1867,-4780.5667,-3069.0117,-3952.1167,-4013.0117,-4896.1167
5732,-3130.1267,-4059.51,-3822.36,-4751.7433,-3084.83,-3976.5533,-3890.23,-4781.9533,-3069.8433,-3953.125,-4014.3433,-4897.625
5733,-3130.66,-4060.26,-3823.02,-4752.62,-3085.5033,-3977.4717,-3891.0033,-4782.9717,-3070.4067,-3953.945,-4015.4067,-4898.945
5734,-3131.12,-4060.9617,-3823.5633,-4753.405,-3086.1067,-3978.26,-3891.8067,-4783.96,-3070.9717,-3954.78,-4016.4717,-4900.28
5735,-3131.71,-4061.8517,-3824.2833,-4754.425,-3086.8767,-3979.365,-3892.9767,-4785.465,-3071.6217,-3955.775,-4017.6217,-4901.775
5736,-3132.3667,-4062.5667,-3825.0433,-4755.2433,-3087.54,-3980.19,-3893.44,-4786.09,-3072.345,-3956.7067,-4018.845,-4903.2067
5737,-3133.2683,-4063.585,-3826.0817,-4756.3983,-3088.66,-3981.6417,-3894.96,-4787.9417,-3073.415,-3958.0517,-4020.415,-4905.0517
5738,-3133.5417,-4063.7833,-3826.4617,-4756.7033,-3088.3567,-3981.5767,-3894.9567,-4788.1767,-3073.7467,-3958.48,-4021.2467,-4905.98
5739,-3134.1533,-4064.7117,-3827.2067,-4757.765,-3089.08,-3982.585,-3895.78,-4789.285,-3074.475,-3959.5017,-4022.475,-4907.5017
5740,-3134.775,-4065.4667,-3827.9583,-4758.65,-3089.7933,-3983.3433,-3896.5933,-4790.1433,-3075.13,-3960.24,-4023.63,-4908.74
5741,-3135.1583,-4066.2167,-3828.4317,-4759.49,-3090.3867,-3984.3517,-3897.5867,-4791.5517,-3075.615,-3961.12,-4024.615,-4910.12
5742,-3135.89,-4067.115,-3829.2333,-4760.4583,-3089.68,-3983.9617,-3896.88,-4791.1617,-3076.1683,-3961.8517,-4024.1683,-4909.8517
5743,-3136.3233,-4067.915,-3829.82,-4761.4117,-3090.2033,-3984.6617,-3897.4033,-4791.8617,-3076.6633,-3962.665,-4025.1633,-4911.165
5744,-3136.965,-4068.9067,-3830.5483,-4762.49,-3091.0033,-3985.7,-3898.3033,-4793.0,-3077.4483,-3963.7783,-4026.4483,-4912.7783
5745,-3137.7767,-4070.0683,-3831.5233,-4763.815,-3091.9533,-3987.0433,-3899.4533,-4794.5433,-3078.32,-3964.9867,-4027.82,-4914.4867
5746,-3138.295,-4070.9367,-3832.2117,-4764.8533,-3092.59,-3988.0,-3900.29,-4795.7,-3078.87,-3965.6617,-4028.87,-4915.6617
5747,-3139.09,-4071.6233,-3833.1133,-4765.6467,-3093.6067,-3989.2733,-3901.6067,-4797.2733,-3079.8633,-3966.9133,-4030.3633,-4917.4133
5748,-3139.465,-4072.3233,-3833.5883,-4766.4467,-3094.1767,-3990.2533,-3902.5767,-4798.6533,-3080.385,-3967.7833,-4031.385,-4918.7833
5749,-3139.83,-4073.0883,-3834.0467,-4767.305,-3094.77,-3991.1917,-3903.47,-4799.8917,-3080.9017,-3968.6183,-4032.4017,-4920.1183
5750,-3140.5667,-4073.9583,-3834.9133,-4768.305,-3095.6933,-3992.4767,-3904.6933,-4801.4767,-3081.62,-3969.685,-4032.12,-4920.185
5751,-3140.9967,-4074.58,-3835.47,-4769.0533,-3096.2567,-3993.205,-3905.3567,-4802.305,-3082.015,-3969.905,-4031.515,-4919.405
5752,-3141.5267,-4075.46,-3836.17,-4770.1033,-3096.8667,-3994.0267,-3906.0667,-4803.2267,-3082.6167,-3970.7717,-4032.6167,-4920.7717
5753,-3142.1533,-4076.4033,-3836.95,-4771.2,-3097.62,-3995.0167,-3906.82,-4804.2167,-3083.1867,-3971.655,-4032.1867,-4920.655
5754,-3142.855,-4077.3217,-3837.765,-4772.2317,-3098.43,-3995.91,-3907.63,-4805.11,-3083.81,-3972.3033,-4031.81,-4920.3033
5755,-3143.4917,-4078.3333,-3838.4883,-4773.33,-3099.2067,-3997.0017,-3908.4067,-4806.2017,-3084.625,-3973.385,-4033.125,-4921.885
5756,-3144.1767,-4078.685,-3839.2867,-4773.795,-3100.0967,-3998.0333,-3909.6967,-4807.6333,-3085.42,-3974.4483,-4034.42,-4923.4483
5757,-3144.6983,-4079.5567,-3839.935,-4774.7933,-3100.8533,-3999.0183,-3910.8533,-4809.0183,-3086.1033,-3975.4517,-4035.6033,-4924.9517
5758,-3145.1383,-4080.4467,-3840.485,-4775.7933,-3101.4333,-3999.97,-3911.5333,-4810.07,-3086.5083,-3976.2,-4035.0083,-4924.7
5759,-3145.8183,-4081.26,-3841.275,-4776.7167,-3102.2667,-4001.0217,-3912.4667,-4811.2217,-3087.2417,-3977.04,-4036.2417,-4926.04
5760,-3146.4483,-4081.8317,-3842.0317,-4777.415,-3102.96,-4001.7767,-3913.06,-4811.8767,-3087.9583,-3978.015,-4037.4583,-4927.515
5761,-3147.055,-4082.58,-3842.7683,-4778.2933,-3103.77,-4002.78,-3914.17,-4813.18,-3088.6967,-3978.9433,-4038.6967,-4928.9433
5762,-3147.4183,-4083.185,-3843.2217,-4778.9883,-3104.2833,-4003.5967,-3914.9833,-4814.2967,-3089.17,-3979.7017,-4039.67,-4930.2017
5763,-3147.835,-4083.76,-3843.7783,-4779.7033,-3104.83,-4004.4,-3915.53,-4815.1,-3089.6767,-3980.4683,-4040.6767,-4931.4683
5764,-3148.495,-4084.7117,-3844.5417,-4780.7583,-3105.5933,-4005.3783,-3916.3933,-4816.1783,-3090.415,-3981.3883,-4041.915,-4932.8883
5765,-3148.4383,-4084.9217,-3844.6017,-4781.085,-3105.59,-4005.595,-3916.39,-4816.395,-3090.2633,-3981.0833,-4040.7633,-4931.5833
5766,-3149.1317,-4085.7483,-3845.3717,-4781.9883,-3106.4933,-4006.605,-3917.4933,-4817.605,-3091.1017,-3982.0717,-4042.1017,-4933.0717
5767,-3149.9583,-4086.625,-3846.3283,-4782.995,-3107.2933,-4007.3583,-3917.9933,-4818.0583,-3091.86,-3982.6317,-4041.86,-4932.6317
5768,-3150.65,-4087.2667,-3847.1567,-4783.7733,-3108.1567,-4008.55,-3918.9567,-4819.35,-3092.695,-3983.6233,-4043.195,-4934.1233
5769,-3150.9533,-4087.8617,-3847.5767,-4784.485,-3108.6267,-4009.2683,-3919.8267,-4820.4683,-3093.085,-3984.21,-4044.085,-4935.21
5770,-3151.6517,-4088.46,-3848.3683,-4785.1767,-3109.4667,-4010.1183,-3920.7667,-4821.4183,-3093.8667,-3985.0,-4045.3667,-4936.5
5771,-3152.0417,-4089.075,-3848.845,-4785.8783,-3110.04,-4010.9817,-3921.54,-4822.4817,-3094.315,-3985.6183,-4046.315,-4937.6183
5772,-3152.2817,-4089.5317,-3849.205,-4786.455,-3110.5033,-4011.7533,-3922.4033,-4823.6533,-3094.7067,-3986.2267,-4047.2067,-4938.7267
5773,-3152.62,-4089.87,-3849.66,-4786.91,-3110.9733,-4012.2167,-3922.8733,-4824.1167,-3095.195,-3986.855,-4048.195,-4939.855
5774,-3153.38,-4090.8967,-3850.5367,-4788.0533,-3111.9133,-4013.4867,-3924.2133,-4825.7867,-3096.0433,-3987.9683,-4049.5433,-4941.4683
5775,-3153.7383,-4091.33,-3850.985,-4788.5767,-3112.4067,-4014.2533,-3924.9067,-4826.7533,-3096.4283,-3988.6133,-4050.4283,-4942.6133
5776,-3154.1567,-4091.9317,-3851.5,-4789.275,-3112.89,-4014.765,-3925.39,-4827.265,-3096.8483,-3989.025,-4051.3483,-4943.525
5777,-3154.475,-4092.325,-3851.9583,-4789.8083,-3113.34,-4015.44,-3925.74,-4827.84,-3097.3633,-3989.8317,-4052.3633,-4944.8317
5778,-3154.895,-4093.0617,-3852.5117,-4790.6783,-3113.7767,-4016.1267,-3925.9767,-4828.3267,-3097.8233,-3990.5533,-4053.3233,-4946.0533
5779,-3155.3733,-4093.6733,-3853.04,-4791.34,-3114.35,-4016.895,-3926.35,-4828.895,-3098.2733,-3991.3067,-4052.7733,-4945.8067
5780,-3156.0767,-4094.485,-3853.8333,-4792.2417,-3115.17,-4017.9083,-3927.37,-4830.1083,-3099.0067,-3992.2117,-4054.0067,-4947.2117
5781,-3156.525,-4095.2833,-3854.4417,-4793.2,-3115.75,-4018.82,-3928.05,-4831.12,-3099.54,-3993.0483,-4055.04,-4948.5483
5782,-3156.6733,-4095.5317,-3854.7067,-4793.565,-3115.9533,-4019.235,-3928.1533,-4831.435,-3099.7117,-3993.5467,-4055.7117,-4949.5467
5783,-3157.5717,-4096.6217,-3855.715,-4794.765,-3117.0367,-4020.6083,-3929.4367,-4833.0083,-3100.765,-3994.895,-4057.265,-4951.395
5784,-3157.8617,-4097.2367,-3856.095,-4795.47,-3117.4133,-4021.3317,-3929.8133,-4833.7317,-3101.0383,-3995.5033,-4058.0383,-4952.5033
5785,-3158.2283,-4097.845,-3856.535,-4796.1517,-3117.13,-4021.1533,-3929.53,-4833.5533,-3101.5017,-3996.1767,-4059.0017,-4953.6767
5786,-3158.7633,-4098.5383,-3857.2133,-4796.9883,-3117.82,-4022.0617,-3930.42,-4834.6617,-3102.2233,-3997.2267,-4060.2233,-4955.2267
5787,-3159.6617,-4099.6783,-3858.2517,-4798.2683,-3118.0433,-4022.3233,-3930.6433,-4834.9233,-3103.0717,-3998.1533,-4061.5717,-4956.6533
5788,-3160.3183,-4100.4433,-3859.0117,-4799.1367,-3118.8,-4023.375,-3931.5,-4836.075,-3103.8167,-3999.1983,-4062.8167,-4958.1983
5789,-3160.8117,-4100.9283,-3859.625,-4799.7417,-3119.45,-4024.2867,-3932.35,-4837.1867,-3104.445,-4000.0783,-4063.945,-4959.5783
