draw,plain_kino_1,plain_kino_2,plain_kino_3,plain_kino_4,plain_kino_5,plain_kino_6,plain_kino_7,plain_kino_8,plain_kino_9,plain_kino_10,plain_kino_11,plain_kino_12
218,-40.6175,-34.54,-31.8425,-32.485,-22.694,-27.838,-35.519,-33.6,-31.675,-23.232,-20.19,-31.098
219,-40.78,-34.71,-31.9525,-32.69,-22.936,-28.03,-35.76,-33.878,-31.926,-23.36,-20.333,-31.247
220,-41.01,-34.911,-32.1325,-32.717,-23.25,-28.283,-36.037,-34.184,-32.205,-23.618,-20.594,-31.509
221,-41.23,-35.09,-32.32,-32.849,-23.596,-28.594,-36.247,-34.484,-32.481,-23.898,-20.915,-31.781
222,-41.4175,-35.263,-32.465,-32.956,-23.912,-28.891,-36.495,-34.828,-32.847,-24.278,-21.278,-32.155
223,-41.605,-35.395,-32.5525,-33.128,-23.784,-29.07,-36.609,-35.086,-32.956,-24.516,-21.499,-32.263
224,-41.7875,-35.549,-32.675,-33.385,-24.018,-29.219,-36.737,-35.302,-33.043,-24.694,-21.576,-32.494
225,-42.02,-35.774,-32.945,-33.724,-24.37,-29.504,-36.972,-35.578,-33.278,-24.828,-21.774,-32.749
226,-42.2475,-36.007,-33.24,-33.962,-24.246,-28.283,-32.286,-34.934,-29.636,-15.112,-20.484,-32.037
227,-42.4275,-36.162,-33.445,-34.098,-24.554,-28.535,-32.579,-35.268,-29.935,-15.346,-20.75,-32.38
228,-42.63,-36.343,-33.6275,-34.328,-24.844,-28.896,-32.837,-35.54,-30.247,-15.604,-21.026,-32.628
229,-42.855,-36.496,-33.7725,-34.15,-23.774,-27.458,-27.987,-33.816,-26.334,-15.186,-20.936,-32.555
230,-43.0425,-36.647,-33.9175,-34.442,-24.122,-27.77,-28.277,-34.098,-26.644,-15.444,-21.196,-32.868
231,-43.1875,-36.756,-33.9525,-34.692,-24.352,-28.019,-28.39,-34.306,-26.693,-15.64,-21.336,-33.108
232,-43.36,-36.921,-34.085,-34.808,-24.656,-28.359,-28.696,-34.64,-26.98,-15.938,-21.691,-33.474
233,-43.54,-37.088,-34.285,-35.042,-24.98,-28.698,-28.926,-34.992,-27.323,-16.242,-21.902,-33.655
234,-43.7225,-37.225,-34.3725,-35.21,-25.218,-28.963,-29.161,-35.29,-27.609,-16.418,-22.056,-33.857
235,-43.8925,-37.377,-34.5025,-35.023,-24.564,-29.031,-29.291,-35.458,-27.665,-16.61,-22.277,-34.099
236,-44.1025,-37.574,-34.7225,-35.359,-24.93,-29.387,-29.567,-35.736,-27.955,-16.748,-22.108,-34.175
237,-44.3025,-37.765,-34.8375,-35.372,-24.778,-29.669,-29.796,-36.038,-28.257,-17.062,-22.382,-34.447
238,-44.5125,-37.94,-35.055,-35.575,-25.094,-30.02,-30.07,-36.33,-28.346,-16.834,-22.383,-34.584
239,-44.7075,-38.075,-35.16,-35.776,-25.33,-30.25,-30.284,-36.58,-28.63,-17.104,-22.563,-34.716
240,-44.89,-38.257,-35.385,-36.006,-25.658,-30.464,-30.5,-36.802,-28.72,-17.26,-22.755,-34.873
241,-45.0975,-38.435,-35.4525,-36.187,-25.518,-30.656,-30.686,-37.078,-29.024,-17.562,-23.019,-35.171
242,-45.3025,-38.612,-35.545,-36.223,-25.86,-30.99,-30.919,-37.332,-29.15,-17.772,-23.273,-35.409
243,-45.53,-38.769,-35.7725,-36.325,-25.706,-31.187,-31.175,-37.636,-29.425,-18.046,-23.547,-35.687
244,-45.72,-38.941,-36.05,-36.652,-26.072,-31.489,-31.408,-37.954,-29.779,-18.356,-23.854,-36.054
245,-45.895,-39.094,-36.275,-36.953,-26.42,-31.84,-31.669,-38.296,-30.123,-18.566,-24.104,-36.233
246,-46.085,-39.265,-36.3975,-37.055,-26.22,-32.031,-31.857,-38.534,-30.373,-18.618,-24.075,-36.068
247,-46.235,-39.413,-36.5525,-37.279,-26.118,-32.278,-32.043,-38.762,-30.289,-18.638,-24.206,-36.058
248,-46.43,-39.598,-36.7525,-37.472,-26.44,-32.557,-32.308,-39.078,-30.556,-18.902,-24.418,-36.259
249,-46.5975,-39.757,-36.9375,-37.769,-26.696,-32.764,-32.496,-39.302,-30.662,-19.154,-24.676,-36.591
250,-46.8025,-39.911,-37.055,-37.967,-26.994,-33.073,-32.826,-39.666,-30.995,-19.482,-25.002,-36.837
251,-47.0125,-40.098,-37.31,-38.307,-27.392,-33.463,-33.19,-40.08,-31.387,-19.838,-25.398,-37.239
252,-47.225,-40.302,-37.6125,-38.649,-27.798,-33.86,-33.504,-40.376,-31.706,-20.134,-25.671,-37.556
253,-47.4025,-40.484,-37.7975,-38.945,-28.042,-34.057,-33.606,-40.562,-31.722,-20.146,-25.826,-37.761
254,-47.6,-40.643,-37.865,-39.044,-28.324,-34.316,-33.885,-40.84,-32.029,-20.428,-26.087,-38.078
255,-47.8175,-40.818,-38.0225,-39.34,-28.598,-34.54,-34.066,-41.106,-32.294,-20.618,-26.265,-38.172
256,-47.9725,-40.944,-38.065,-39.428,-28.852,-34.699,-34.274,-41.322,-32.545,-20.794,-26.307,-38.303
257,-48.19,-41.156,-38.35,-39.664,-29.18,-35.014,-34.496,-41.608,-32.692,-21.054,-26.583,-38.608
258,-48.3575,-41.344,-38.5625,-39.967,-29.528,-35.256,-34.78,-41.914,-33.034,-21.41,-26.843,-38.723
259,-48.54,-41.475,-38.695,-40.155,-29.778,-35.465,-34.989,-42.196,-33.327,-21.722,-27.038,-38.859
260,-48.7,-41.621,-38.8725,-40.35,-30.114,-35.773,-35.168,-42.464,-33.662,-22.044,-27.304,-39.099
261,-48.8875,-41.801,-39.1325,-40.56,-30.47,-36.099,-35.415,-42.754,-33.954,-22.304,-27.484,-39.232
262,-49.05,-41.941,-39.2425,-40.583,-30.736,-36.366,-35.672,-42.97,-34.24,-22.59,-27.677,-39.47
263,-49.245,-42.138,-39.5,-40.902,-31.052,-36.673,-35.858,-43.262,-34.554,-22.772,-27.929,-39.639
264,-49.4525,-42.296,-39.5775,-41.09,-30.98,-36.917,-36.086,-43.594,-34.9,-23.076,-28.195,-39.905
265,-49.6225,-42.451,-39.625,-40.992,-31.144,-37.226,-36.351,-43.912,-35.229,-23.252,-28.106,-40.007
266,-49.77,-42.612,-39.845,-41.129,-31.414,-37.503,-36.638,-44.204,-35.549,-23.536,-28.421,-40.323
267,-49.935,-42.78,-40.0925,-41.26,-31.71,-37.786,-36.783,-44.432,-35.612,-23.614,-28.535,-40.426
268,-50.07,-42.894,-40.215,-41.271,-31.948,-37.929,-36.865,-44.484,-35.423,-23.592,-28.232,-39.972
269,-50.2225,-43.05,-40.4075,-41.287,-31.82,-36.642,-36.95,-44.664,-35.64,-23.744,-28.285,-40.037
270,-50.4075,-43.213,-40.615,-41.282,-32.086,-36.952,-37.26,-45.012,-35.925,-23.946,-28.562,-40.345
271,-50.63,-43.403,-40.7625,-41.601,-32.416,-37.177,-37.488,-45.292,-36.192,-24.216,-28.799,-40.489
272,-50.8075,-43.535,-40.83,-41.596,-32.678,-37.497,-37.79,-45.626,-36.481,-24.502,-29.049,-40.77
273,-51.0675,-43.736,-41.0225,-41.814,-32.94,-37.757,-38.037,-45.918,-36.786,-24.77,-29.357,-40.888
274,-51.255,-43.908,-41.1425,-42.105,-33.236,-38.014,-38.268,-46.214,-37.032,-24.94,-29.528,-41.124
275,-51.47,-44.064,-41.3075,-42.113,-33.508,-38.272,-38.518,-46.512,-37.302,-25.16,-29.769,-41.356
276,-51.65,-44.219,-41.5375,-42.343,-33.888,-38.628,-38.786,-46.786,-37.584,-25.376,-30.012,-41.459
277,-51.825,-44.364,-41.64,-42.407,-34.124,-38.933,-38.991,-46.986,-37.617,-25.508,-30.167,-41.633
278,-52.03,-44.563,-41.81,-42.438,-34.39,-39.244,-39.258,-47.288,-37.89,-25.712,-30.418,-41.889
279,-52.19,-44.713,-41.9575,-42.535,-34.666,-39.54,-39.495,-47.494,-38.1,-25.82,-30.156,-41.917
280,-52.4,-44.907,-42.1425,-42.663,-34.978,-39.776,-39.704,-47.674,-38.312,-26.026,-30.381,-41.937
281,-52.5875,-45.08,-42.315,-42.788,-35.284,-40.075,-39.953,-47.938,-38.517,-26.218,-30.614,-42.087
282,-52.7525,-45.251,-42.5075,-42.952,-35.532,-40.334,-40.229,-48.232,-38.815,-26.574,-30.975,-42.4
283,-52.9325,-45.426,-42.7275,-43.077,-35.858,-40.621,-40.495,-48.534,-39.17,-26.902,-31.06,-42.626
284,-53.105,-45.58,-42.925,-43.182,-35.712,-40.845,-40.731,-48.74,-39.437,-27.196,-31.277,-42.883
285,-53.3,-45.777,-43.1175,-43.495,-36.038,-41.101,-40.932,-49.004,-39.748,-27.476,-31.545,-43.2
286,-53.5475,-45.964,-43.3225,-43.623,-35.956,-39.822,-36.105,-48.264,-39.638,-27.166,-31.46,-43.3
287,-53.735,-46.131,-43.5925,-43.944,-36.252,-40.164,-36.413,-48.632,-39.991,-27.484,-31.769,-43.638
288,-53.94,-46.303,-43.815,-44.178,-36.584,-40.479,-36.693,-48.95,-40.306,-27.73,-32.04,-43.805
289,-54.15,-46.47,-43.935,-44.097,-36.388,-40.663,-36.87,-49.2,-40.526,-27.786,-32.117,-43.872
290,-54.3125,-46.628,-44.1925,-44.41,-36.704,-40.962,-37.122,-49.476,-40.805,-28.08,-32.387,-44.126
291,-54.495,-46.805,-44.3925,-44.617,-36.964,-41.106,-37.289,-49.642,-40.96,-28.152,-32.518,-44.343
292,-54.6875,-46.941,-44.5275,-44.818,-37.28,-41.394,-37.502,-49.9,-41.236,-28.428,-32.807,-44.547
293,-54.8875,-47.09,-44.685,-45.047,-37.624,-41.703,-37.799,-50.186,-41.369,-28.654,-33.022,-44.673
294,-55.0475,-47.205,-44.7675,-45.324,-37.988,-42.016,-38.049,-50.504,-41.676,-28.954,-33.267,-44.93
295,-55.2375,-47.326,-44.7625,-45.282,-38.224,-42.228,-38.172,-50.658,-41.722,-29.094,-33.485,-45.161
296,-55.4625,-47.501,-44.93,-45.6,-38.556,-42.507,-38.373,-50.922,-41.972,-29.32,-33.78,-45.439
297,-55.6725,-47.655,-45.095,-45.626,-38.814,-42.782,-38.58,-51.138,-42.049,-29.554,-33.793,-45.586
298,-55.8575,-47.822,-45.2675,-45.851,-39.166,-43.037,-38.843,-51.412,-42.392,-29.856,-34.134,-45.923
299,-55.9925,-47.941,-45.36,-46.124,-39.418,-43.147,-38.986,-51.614,-42.456,-30.042,-34.134,-46.043
300,-56.195,-48.095,-45.5425,-46.344,-39.736,-43.421,-39.123,-51.814,-42.71,-30.33,-34.465,-46.404
301,-56.365,-48.224,-45.5975,-46.443,-40.014,-43.594,-39.294,-51.108,-42.831,-30.492,-34.704,-46.561
302,-56.5375,-48.386,-45.73,-46.622,-40.304,-43.724,-39.396,-50.356,-42.905,-30.648,-34.658,-46.515
303,-56.7425,-48.547,-45.8525,-46.65,-40.61,-43.942,-39.495,-50.57,-43.129,-30.862,-34.837,-46.608
304,-56.94,-48.718,-46.055,-46.791,-40.954,-44.291,-39.838,-50.968,-43.492,-31.214,-35.216,-47.004
305,-57.1225,-48.875,-46.2475,-47.098,-41.31,-44.613,-40.138,-51.314,-43.824,-31.464,-35.443,-47.242
306,-57.295,-49.05,-46.3825,-47.2,-41.608,-44.84,-40.302,-51.592,-44.106,-31.612,-35.559,-47.485
307,-57.465,-49.193,-46.44,-47.105,-41.906,-45.14,-40.479,-51.85,-44.436,-31.928,-35.775,-47.732
308,-57.69,-49.365,-46.645,-47.148,-41.736,-45.326,-40.7,-52.138,-44.716,-32.168,-35.819,-47.924
309,-57.915,-49.532,-46.87,-47.17,-42.026,-45.509,-40.934,-52.384,-45.025,-32.468,-36.118,-48.233
310,-58.12,-49.746,-47.1925,-47.433,-42.392,-45.851,-41.233,-52.722,-45.353,-32.786,-36.404,-48.556
311,-58.2575,-49.909,-47.4525,-47.72,-42.756,-46.15,-41.439,-53.072,-45.693,-33.032,-36.692,-48.89
312,-58.485,-50.105,-47.715,-47.843,-42.14,-46.334,-41.599,-53.338,-45.839,-33.264,-36.732,-48.881
313,-58.685,-50.266,-47.805,-48.033,-42.406,-46.58,-41.818,-53.54,-46.004,-33.414,-36.825,-48.956
314,-58.85,-50.397,-47.8825,-48.238,-42.266,-46.817,-41.953,-53.762,-46.274,-33.61,-37.022,-49.217
315,-59.005,-50.537,-48.03,-48.137,-42.46,-47.065,-42.102,-53.936,-46.484,-33.686,-37.156,-49.445
316,-59.205,-50.726,-48.2075,-48.171,-42.764,-47.353,-42.363,-54.208,-46.785,-33.93,-37.49,-49.761
317,-59.415,-50.911,-48.47,-48.499,-43.092,-47.653,-42.596,-54.454,-46.888,-33.684,-37.456,-49.781
318,-59.565,-51.034,-48.5925,-48.726,-43.416,-47.939,-42.861,-54.732,-47.162,-33.894,-37.696,-50.048
319,-59.775,-51.24,-48.7625,-48.951,-43.318,-48.23,-43.114,-55.008,-47.451,-34.188,-37.922,-50.249
320,-59.9775,-51.425,-48.9325,-49.079,-43.6,-48.439,-43.169,-54.186,-47.543,-34.386,-37.955,-49.558
321,-60.19,-51.61,-49.08,-49.283,-43.888,-48.686,-43.376,-54.442,-47.796,-34.47,-38.127,-49.76
322,-60.3675,-51.773,-49.1625,-49.369,-44.218,-48.969,-43.675,-54.796,-48.131,-34.788,-38.456,-50.136
323,-60.5325,-51.934,-49.345,-49.677,-44.514,-49.235,-43.927,-55.048,-48.44,-35.066,-38.728,-50.318
324,-60.7175,-52.091,-49.37,-49.84,-44.758,-49.553,-44.193,-55.368,-48.751,-35.318,-39.013,-50.571
325,-60.925,-52.26,-49.5125,-49.663,-44.442,-49.589,-44.311,-55.556,-48.993,-35.586,-39.307,-50.874
326,-61.08,-52.397,-49.6675,-49.655,-44.682,-49.716,-44.413,-55.742,-49.265,-35.746,-39.471,-51.08
327,-61.25,-52.528,-49.865,-49.95,-45.054,-50.062,-44.671,-56.036,-49.573,-35.986,-39.672,-51.199
328,-61.4175,-52.652,-50.1225,-50.276,-45.378,-50.388,-44.961,-56.36,-49.908,-36.316,-39.938,-51.554
329,-61.5875,-52.772,-50.1975,-50.366,-45.654,-50.722,-45.156,-56.616,-50.118,-36.498,-40.122,-51.76
330,-61.7725,-52.906,-50.3275,-50.45,-45.85,-50.871,-45.33,-56.792,-50.146,-36.1,-39.979,-51.784
331,-61.96,-53.079,-50.49,-50.674,-46.204,-51.202,-45.557,-56.996,-50.392,-36.24,-40.134,-51.998
332,-62.1275,-53.176,-50.4825,-50.826,-46.438,-51.47,-45.733,-57.156,-50.567,-36.268,-40.182,-52.167
333,-62.32,-53.355,-50.665,-51.043,-46.746,-51.696,-45.991,-57.526,-50.914,-36.58,-40.404,-52.477
334,-62.5025,-53.503,-50.725,-51.243,-47.01,-51.934,-46.24,-57.78,-51.218,-36.828,-40.637,-52.777
335,-62.6425,-53.638,-50.86,-51.44,-47.33,-52.175,-46.463,-58.056,-51.478,-37.062,-40.863,-52.806
336,-62.82,-53.77,-51.0725,-51.663,-47.672,-52.541,-46.762,-58.406,-51.828,-37.31,-41.129,-52.944
337,-63.0275,-53.906,-51.27,-51.733,-47.914,-52.775,-46.989,-58.672,-52.025,-37.378,-41.303,-53.187
338,-63.2275,-54.077,-51.4225,-51.656,-48.184,-53.038,-47.178,-58.896,-52.298,-37.664,-41.576,-53.458
339,-63.415,-54.229,-51.585,-51.766,-48.026,-53.22,-47.347,-59.074,-52.578,-37.934,-41.897,-53.781
340,-63.585,-54.354,-51.6475,-51.87,-48.258,-53.381,-47.342,-59.236,-52.825,-38.084,-42.111,-54.056
341,-63.7975,-54.533,-51.8575,-51.971,-48.462,-53.628,-47.509,-59.478,-53.063,-38.328,-42.354,-54.344
342,-63.97,-54.656,-51.7425,-51.732,-48.646,-53.851,-47.747,-59.674,-53.272,-38.388,-42.478,-54.625
343,-64.18,-54.804,-51.9025,-52.024,-48.904,-54.12,-47.966,-59.862,-53.172,-38.058,-41.207,-53.933
344,-64.38,-54.956,-52.06,-52.202,-49.15,-54.352,-48.244,-60.184,-53.518,-38.324,-41.464,-54.072
345,-64.565,-55.136,-52.335,-52.443,-49.032,-53.102,-48.446,-60.482,-53.839,-38.584,-41.748,-54.268
346,-64.72,-55.296,-52.45,-52.453,-49.218,-53.324,-48.572,-60.65,-54.098,-38.806,-42.006,-54.482
347,-64.89,-55.435,-52.56,-52.657,-49.466,-53.524,-48.8,-60.886,-54.402,-39.07,-42.252,-54.789
348,-65.1175,-55.613,-52.6725,-52.758,-49.752,-53.877,-49.116,-61.24,-54.734,-39.396,-42.535,-55.126
349,-65.3125,-55.752,-52.72,-52.963,-49.608,-54.119,-49.363,-61.55,-54.986,-39.606,-42.72,-55.404
350,-65.4925,-55.919,-52.865,-53.162,-49.448,-54.339,-49.515,-61.738,-54.866,-38.858,-42.478,-55.378
351,-65.7075,-56.124,-53.1275,-53.409,-49.836,-54.642,-49.818,-62.098,-55.222,-39.172,-42.814,-55.706
352,-65.8925,-56.295,-53.2975,-53.618,-49.728,-54.88,-50.021,-62.352,-55.498,-39.3,-42.975,-55.894
353,-66.085,-56.47,-53.51,-53.83,-50.016,-55.178,-50.224,-62.648,-55.816,-39.568,-43.174,-56.11
354,-66.2425,-56.594,-53.695,-53.958,-50.332,-55.421,-50.399,-62.92,-56.096,-39.776,-43.336,-56.287
355,-66.415,-56.741,-53.795,-54.162,-50.258,-55.69,-50.686,-63.264,-56.412,-39.992,-43.545,-56.556
356,-66.565,-56.903,-53.96,-54.463,-50.49,-55.96,-50.961,-63.558,-56.757,-40.294,-43.833,-56.926
357,-66.76,-57.081,-54.225,-54.691,-50.844,-56.298,-51.24,-63.858,-57.07,-40.474,-44.026,-57.061
358,-66.97,-57.252,-54.3725,-54.794,-51.146,-56.478,-51.452,-64.098,-57.343,-40.64,-44.196,-57.279
359,-67.1325,-57.425,-54.5675,-55.0,-51.442,-56.687,-51.707,-64.36,-57.629,-40.936,-44.498,-57.622
360,-67.3475,-57.601,-54.6125,-55.092,-51.28,-56.818,-51.713,-63.514,-57.66,-41.066,-44.663,-57.879
361,-67.5225,-57.775,-54.805,-55.311,-51.64,-57.172,-52.042,-63.85,-57.989,-41.378,-44.981,-58.038
362,-67.7575,-57.979,-55.02,-55.621,-51.938,-57.386,-52.149,-63.108,-58.037,-41.562,-45.075,-58.258
363,-67.995,-58.182,-55.215,-55.925,-52.274,-57.674,-52.339,-62.51,-54.387,-41.358,-45.056,-58.341
364,-68.1975,-58.362,-55.43,-56.201,-52.496,-57.884,-52.344,-62.646,-54.62,-41.538,-45.205,-58.555
365,-68.375,-58.496,-55.5225,-56.375,-52.798,-58.148,-52.521,-62.868,-54.909,-41.792,-45.407,-58.832
366,-68.56,-58.65,-55.72,-56.649,-53.12,-58.488,-52.799,-63.17,-55.198,-42.07,-45.689,-59.162
367,-68.7675,-58.824,-55.9,-56.684,-52.956,-58.729,-53.038,-63.376,-55.275,-42.212,-45.836,-59.253
368,-68.94,-59.002,-56.0425,-56.795,-53.238,-58.969,-53.308,-63.72,-55.617,-42.516,-46.15,-59.599
369,-69.13,-59.146,-56.2925,-57.119,-53.59,-59.257,-53.593,-64.08,-55.952,-42.84,-46.468,-59.925
370,-69.3,-59.308,-56.39,-56.998,-53.778,-59.343,-53.65,-64.264,-55.987,-42.964,-46.272,-59.884
371,-69.4775,-59.476,-56.5325,-57.288,-54.054,-59.592,-53.917,-64.604,-56.322,-43.25,-46.54,-60.221
372,-69.6775,-59.662,-56.7325,-57.502,-54.336,-59.809,-54.168,-64.902,-56.626,-43.506,-46.723,-60.362
373,-69.855,-59.792,-56.7275,-57.474,-54.11,-59.995,-54.394,-65.19,-56.895,-43.722,-46.954,-60.64
374,-70.06,-59.933,-56.7375,-57.383,-54.35,-60.244,-54.617,-65.44,-57.179,-43.972,-47.174,-60.883
375,-70.2375,-60.075,-56.78,-57.297,-53.678,-60.361,-54.745,-65.634,-57.37,-43.996,-47.144,-60.841
376,-70.44,-60.233,-56.905,-57.488,-53.954,-60.601,-54.9,-65.772,-57.433,-44.13,-47.12,-60.936
377,-70.635,-60.391,-57.0725,-57.688,-54.212,-60.86,-55.086,-66.038,-57.694,-44.282,-47.316,-61.178
378,-70.78,-60.49,-57.2325,-57.683,-53.98,-61.015,-55.317,-66.28,-58.003,-44.55,-47.64,-61.458
379,-70.9825,-60.638,-57.405,-57.772,-54.188,-61.244,-55.544,-66.524,-58.27,-44.72,-47.885,-61.809
380,-71.185,-60.798,-57.475,-57.885,-54.52,-61.592,-55.824,-66.806,-58.498,-44.858,-48.106,-62.093
381,-71.36,-60.908,-57.6375,-58.181,-54.832,-61.873,-55.949,-67.086,-58.804,-45.12,-48.33,-62.369
382,-71.5425,-61.065,-57.805,-58.323,-55.182,-62.178,-56.24,-67.432,-59.183,-45.462,-48.71,-62.734
383,-71.72,-61.224,-57.9725,-58.418,-55.478,-62.504,-56.483,-67.664,-59.483,-45.746,-48.991,-63.025
384,-71.865,-61.334,-58.0025,-58.514,-55.764,-62.824,-56.649,-67.798,-59.701,-45.88,-49.177,-63.294
385,-72.03,-61.473,-58.1325,-58.611,-55.994,-63.1,-56.858,-68.03,-59.959,-46.006,-49.339,-63.567
386,-72.2275,-61.649,-58.325,-58.936,-56.372,-63.465,-57.192,-68.386,-60.32,-46.336,-49.676,-63.906
387,-72.425,-61.824,-58.4925,-59.234,-56.636,-63.765,-57.335,-68.584,-60.573,-46.608,-49.982,-64.198
388,-72.64,-61.987,-58.69,-59.36,-56.918,-64.021,-57.523,-68.708,-60.62,-46.288,-48.447,-63.309
389,-72.8275,-62.142,-58.865,-59.569,-57.214,-64.284,-57.734,-68.898,-60.669,-46.474,-48.665,-63.622
390,-73.0375,-62.316,-59.0525,-59.863,-57.506,-64.523,-57.97,-69.156,-60.987,-46.656,-48.901,-63.921
391,-73.245,-62.502,-59.27,-60.078,-57.864,-64.769,-58.152,-69.394,-61.189,-46.726,-48.979,-64.052
392,-73.4575,-62.706,-59.5,-60.282,-58.132,-64.909,-58.257,-68.68,-61.264,-46.916,-48.934,-64.148
393,-73.64,-62.855,-59.7,-60.565,-58.352,-65.197,-58.461,-68.948,-61.505,-47.088,-49.191,-64.292
394,-73.8175,-62.989,-59.7875,-60.574,-58.216,-65.417,-58.574,-69.126,-61.794,-47.222,-49.417,-64.309
395,-73.99,-63.158,-59.9825,-60.791,-58.496,-65.73,-58.887,-69.488,-62.099,-47.534,-49.655,-64.584
396,-74.1925,-63.338,-60.175,-61.023,-58.808,-66.037,-59.175,-69.838,-62.454,-47.818,-49.882,-64.906
397,-74.42,-63.513,-60.44,-61.368,-59.15,-66.352,-59.477,-70.176,-62.765,-48.106,-50.205,-65.231
398,-74.5725,-63.644,-60.68,-61.574,-59.434,-66.636,-59.684,-70.428,-63.068,-48.414,-50.528,-65.565
399,-74.75,-63.788,-60.855,-61.885,-59.814,-66.996,-59.947,-70.772,-63.407,-48.68,-50.863,-65.972
400,-74.9375,-63.949,-61.0025,-62.167,-60.114,-67.283,-60.174,-71.022,-63.68,-48.946,-51.08,-66.221
401,-75.1225,-64.12,-61.1375,-62.379,-60.376,-67.475,-60.432,-71.346,-63.987,-49.282,-51.367,-66.471
402,-75.3025,-64.267,-61.2275,-62.296,-60.148,-66.059,-60.422,-70.568,-64.005,-49.322,-51.043,-66.33
403,-75.495,-64.437,-61.4475,-62.533,-60.524,-66.424,-60.701,-70.924,-64.379,-49.656,-51.399,-66.623
404,-75.71,-64.632,-61.7225,-62.745,-60.806,-66.665,-60.863,-70.15,-64.443,-49.768,-51.369,-65.914
405,-75.9325,-64.799,-61.9275,-63.046,-61.158,-67.028,-61.155,-70.516,-64.783,-50.09,-51.629,-66.216
406,-76.1575,-65.001,-62.125,-63.275,-61.436,-67.265,-61.427,-70.846,-65.075,-50.292,-51.812,-66.34
407,-76.3425,-65.168,-62.3025,-63.378,-61.726,-67.479,-61.608,-71.046,-65.118,-50.41,-51.824,-66.47
408,-76.575,-65.365,-62.48,-63.588,-61.58,-67.747,-61.88,-71.284,-65.237,-50.684,-52.071,-66.649
409,-76.75,-65.529,-62.625,-63.613,-61.036,-66.368,-57.105,-56.524,-61.349,-50.374,-51.921,-66.72
410,-76.92,-65.653,-62.7225,-63.71,-60.88,-65.066,-57.248,-56.782,-61.667,-50.664,-52.177,-67.054
411,-77.085,-65.793,-62.89,-63.926,-61.186,-65.361,-57.492,-57.068,-61.906,-50.738,-52.374,-67.304
412,-77.26,-65.974,-63.12,-64.234,-61.564,-65.688,-57.783,-57.422,-62.256,-51.094,-52.614,-67.541
413,-77.4575,-66.121,-63.2725,-64.435,-61.836,-65.839,-57.832,-57.67,-62.319,-50.848,-52.617,-67.683
414,-77.685,-66.284,-63.3925,-64.432,-61.71,-64.562,-57.986,-57.872,-62.504,-50.982,-52.778,-67.924
415,-77.825,-66.411,-63.5375,-64.451,-61.99,-64.886,-58.248,-58.18,-62.858,-51.234,-52.993,-68.172
416,-78.015,-66.569,-63.67,-64.461,-61.39,-63.522,-53.504,-57.462,-58.96,-50.946,-51.684,-67.41
417,-78.1925,-66.742,-63.84,-64.483,-61.614,-63.807,-53.745,-57.772,-59.239,-51.214,-51.867,-67.555
418,-78.375,-66.894,-64.045,-64.603,-61.918,-64.157,-54.03,-58.134,-59.586,-51.492,-52.167,-67.832
419,-78.5625,-67.071,-64.32,-64.952,-62.266,-64.437,-54.217,-58.448,-59.738,-51.644,-52.314,-68.071
420,-78.7275,-67.203,-64.3525,-64.935,-62.052,-64.585,-54.316,-58.65,-59.965,-51.742,-52.467,-68.313
421,-78.8825,-67.347,-64.5525,-65.136,-62.336,-64.939,-54.609,-58.964,-60.277,-52.002,-52.597,-67.67
422,-79.0425,-67.496,-64.6675,-65.167,-62.63,-65.296,-54.882,-59.304,-60.616,-52.312,-52.897,-67.923
423,-79.225,-67.631,-64.7825,-65.358,-62.928,-65.522,-55.127,-59.492,-60.889,-52.57,-53.136,-68.183
424,-79.415,-67.798,-64.8125,-65.274,-62.318,-65.621,-55.323,-59.658,-61.154,-52.77,-53.302,-68.289
425,-79.545,-67.946,-64.9975,-65.298,-62.598,-65.869,-55.54,-59.876,-61.401,-52.948,-53.452,-68.398
426,-79.6925,-68.098,-65.23,-65.52,-62.9,-66.146,-55.783,-60.122,-61.46,-52.538,-52.054,-67.471
427,-79.875,-68.254,-65.46,-65.827,-63.194,-66.434,-56.007,-60.412,-61.715,-52.738,-52.31,-67.729
428,-80.0625,-68.407,-65.6075,-65.926,-63.042,-66.592,-56.097,-60.622,-61.96,-52.916,-52.476,-67.723
429,-80.225,-68.563,-65.7375,-66.115,-63.338,-66.903,-56.26,-60.888,-62.078,-53.13,-52.408,-67.831
430,-80.41,-68.749,-65.99,-66.417,-63.636,-67.196,-56.43,-60.15,-58.327,-52.816,-52.392,-67.834
431,-80.6375,-68.911,-66.1825,-66.647,-63.986,-67.444,-56.547,-60.404,-58.655,-53.116,-52.697,-68.181
432,-80.82,-69.085,-66.3425,-66.673,-64.308,-67.729,-56.802,-60.706,-59.02,-53.52,-53.069,-68.589
433,-80.975,-69.233,-66.4775,-66.95,-64.572,-67.977,-56.953,-60.948,-59.082,-53.716,-53.081,-67.844
434,-81.1525,-69.395,-66.605,-66.951,-64.812,-68.237,-57.203,-61.276,-59.386,-53.998,-53.348,-68.109
435,-81.3775,-69.575,-66.7975,-66.98,-65.118,-68.473,-57.464,-61.588,-59.534,-54.294,-53.653,-68.405
436,-81.585,-69.785,-67.0375,-67.209,-65.438,-68.755,-57.726,-61.892,-59.805,-54.592,-53.938,-68.684
437,-81.7625,-69.947,-67.18,-67.343,-65.768,-69.051,-57.996,-62.176,-60.098,-54.826,-54.257,-69.018
