draw,plain_kino_1,plain_kino_2,plain_kino_3,plain_kino_4,plain_kino_5,plain_kino_6,plain_kino_7,plain_kino_8,plain_kino_9,plain_kino_10,plain_kino_11,plain_kino_12,para1_kino_2,para1_kino_3,para1_kino_4,para1_kino_5,para1_kino_6,para1_kino_7,para1_kino_8,para1_kino_9,parity_odd,parity_even,parity_draw,column_random
4666,-873.91,-746.967,-715.1775,-719.62,-680.624,-684.099,-700.137,-700.366,-638.317,-693.072,-714.809,-678.204,-1308.281,-1431.3325,-1442.892,-1324.804,-1372.139,-1447.337,-1412.166,-1131.317,-477.418,-472.054,-434.056,-466.08
4667,-874.08,-747.103,-715.33,-719.839,-680.91,-684.391,-700.338,-700.612,-638.599,-693.254,-714.997,-678.319,-1308.529,-1431.64,-1443.291,-1325.17,-1372.701,-1448.038,-1412.912,-1132.099,-477.534,-472.152,-434.128,-466.308
4668,-874.255,-747.25,-715.5125,-720.144,-681.216,-684.724,-700.611,-700.864,-638.901,-693.572,-715.33,-678.636,-1308.8,-1431.9875,-1443.76,-1325.676,-1373.534,-1448.811,-1413.664,-1132.901,-477.586,-472.274,-434.28,-466.4
4669,-874.45,-747.418,-715.65,-720.453,-681.51,-684.951,-700.828,-701.148,-639.178,-693.734,-715.484,-678.855,-1309.094,-1432.35,-1444.137,-1326.11,-1373.801,-1449.528,-1414.448,-1133.678,-477.71,-472.358,-434.364,-466.524
4670,-874.6225,-747.558,-715.82,-720.75,-681.83,-685.295,-701.085,-701.426,-639.442,-693.9,-715.719,-679.152,-1309.344,-1432.66,-1444.566,-1326.63,-1374.645,-1450.285,-1415.226,-1134.442,-477.782,-472.486,-434.464,-466.512
4671,-874.8125,-747.73,-715.9925,-720.876,-682.188,-685.669,-701.404,-701.798,-639.757,-694.094,-715.972,-679.462,-1309.66,-1433.0275,-1444.856,-1327.248,-1375.519,-1451.104,-1416.098,-1135.257,-477.856,-472.602,-434.584,-466.628
4672,-875.0225,-747.881,-716.1775,-721.171,-682.488,-685.946,-701.536,-702.082,-640.077,-694.366,-716.253,-679.674,-1309.913,-1433.3325,-1445.347,-1327.688,-1376.066,-1450.836,-1416.882,-1136.077,-477.93,-472.728,-434.684,-466.68
4673,-875.22,-748.04,-716.3125,-721.272,-682.314,-686.175,-701.777,-702.33,-640.367,-694.576,-716.51,-679.987,-1310.16,-1433.6375,-1445.58,-1327.594,-1376.335,-1451.577,-1417.63,-1136.867,-478.052,-472.796,-434.804,-466.804
4674,-875.435,-748.245,-716.58,-721.579,-682.662,-686.45,-701.935,-702.43,-639.98,-694.038,-716.368,-679.886,-1310.475,-1434.09,-1445.971,-1328.262,-1376.88,-1452.235,-1418.23,-1136.98,-478.182,-472.884,-434.868,-466.88
4675,-875.6575,-748.436,-716.76,-721.72,-682.968,-686.611,-702.109,-702.662,-640.255,-694.228,-716.535,-679.975,-1310.778,-1434.48,-1446.356,-1328.708,-1376.621,-1452.009,-1418.962,-1137.755,-478.296,-472.95,-435.008,-466.94
4676,-875.8275,-748.605,-716.92,-721.719,-682.788,-686.778,-702.283,-702.836,-640.441,-694.358,-716.668,-680.039,-1311.045,-1434.76,-1446.455,-1328.608,-1376.598,-1452.683,-1419.636,-1138.441,-478.412,-473.054,-435.068,-467.032
4677,-876.0525,-748.783,-717.1825,-722.031,-683.152,-687.137,-702.568,-703.164,-640.768,-694.656,-716.968,-680.213,-1311.339,-1435.1975,-1446.883,-1329.352,-1377.457,-1453.468,-1420.464,-1139.268,-478.54,-473.128,-435.164,-467.14
4678,-876.2825,-748.974,-717.28,-722.061,-683.056,-685.913,-702.785,-703.482,-641.099,-694.894,-717.058,-680.42,-1311.682,-1435.49,-1447.125,-1329.576,-1376.733,-1453.285,-1421.282,-1140.099,-478.632,-473.258,-435.22,-467.248
4679,-876.475,-749.143,-717.46,-722.188,-683.338,-686.148,-702.965,-703.764,-641.383,-695.158,-717.307,-680.618,-1311.999,-1435.88,-1447.448,-1329.938,-1376.778,-1453.065,-1422.064,-1140.883,-478.724,-473.368,-435.316,-467.412
4680,-876.6575,-749.331,-717.71,-722.485,-683.674,-686.523,-703.273,-704.114,-641.735,-695.484,-717.59,-680.962,-1312.313,-1436.28,-1447.861,-1330.534,-1377.653,-1453.873,-1422.914,-1141.735,-478.874,-473.432,-435.388,-467.592
4681,-876.9025,-749.537,-717.8425,-722.716,-684.02,-686.795,-703.54,-704.414,-641.834,-695.572,-717.516,-680.931,-1312.671,-1436.6775,-1448.272,-1331.14,-1377.965,-1454.64,-1423.714,-1142.334,-479.046,-473.496,-435.416,-467.708
4682,-877.0875,-749.686,-717.965,-722.605,-684.274,-686.982,-703.764,-704.686,-642.09,-695.734,-717.571,-680.247,-1312.928,-1436.945,-1448.293,-1331.414,-1377.962,-1455.364,-1424.486,-1143.09,-479.148,-473.616,-435.472,-467.76
4683,-877.2625,-749.802,-718.01,-722.798,-684.492,-687.057,-703.852,-704.864,-642.31,-696.006,-717.822,-680.282,-1313.176,-1437.13,-1448.602,-1331.532,-1377.387,-1455.952,-1425.164,-1143.81,-479.244,-473.72,-435.572,-467.764
4684,-877.4575,-749.968,-718.1925,-722.84,-684.406,-687.3,-704.109,-705.156,-642.592,-696.266,-718.099,-680.563,-1313.454,-1437.4775,-1448.968,-1331.766,-1377.67,-1456.709,-1425.956,-1144.592,-479.298,-473.852,-435.7,-467.824
4685,-877.6575,-750.144,-718.425,-723.077,-684.766,-687.648,-704.388,-705.508,-642.96,-696.604,-718.462,-680.901,-1313.752,-1437.925,-1449.481,-1332.446,-1378.518,-1457.488,-1426.808,-1145.46,-479.398,-473.954,-435.796,-467.908
4686,-877.865,-750.311,-718.5975,-723.397,-685.1,-687.97,-704.638,-705.762,-643.039,-696.788,-718.715,-681.057,-1314.043,-1438.2425,-1449.981,-1333.04,-1379.34,-1458.238,-1427.562,-1146.039,-479.52,-474.058,-435.844,-468.072
4687,-878.0325,-750.457,-718.755,-723.605,-684.928,-688.212,-704.83,-705.91,-643.241,-696.874,-718.855,-681.097,-1314.311,-1438.565,-1450.353,-1332.948,-1379.622,-1458.93,-1428.21,-1146.741,-479.604,-474.162,-435.968,-468.212
4688,-878.19,-750.589,-718.9075,-723.792,-685.246,-688.433,-705.048,-706.248,-643.562,-697.152,-719.145,-681.375,-1314.527,-1438.8225,-1450.656,-1333.526,-1379.883,-1459.648,-1429.048,-1147.562,-479.716,-474.244,-436.08,-468.424
4689,-878.405,-750.778,-719.01,-723.896,-685.05,-687.067,-705.221,-706.484,-643.829,-697.334,-719.329,-681.596,-1314.864,-1439.13,-1450.94,-1333.29,-1378.557,-1459.421,-1429.784,-1148.329,-479.818,-474.322,-436.22,-468.604
4690,-878.58,-750.906,-719.2025,-724.066,-685.326,-687.328,-705.382,-706.702,-643.911,-697.076,-719.117,-681.595,-1315.088,-1439.3575,-1451.194,-1333.706,-1379.088,-1459.182,-1430.502,-1148.911,-479.95,-474.382,-436.336,-468.784
4691,-878.825,-751.099,-719.405,-724.392,-685.648,-687.606,-705.652,-706.998,-644.054,-697.288,-719.347,-681.871,-1315.447,-1439.765,-1451.684,-1334.288,-1379.636,-1459.952,-1431.298,-1149.554,-480.044,-474.504,-436.404,-468.924
4692,-878.995,-751.237,-719.4375,-724.401,-685.502,-687.793,-705.82,-707.234,-644.29,-697.452,-719.508,-681.993,-1315.701,-1439.9625,-1451.857,-1334.342,-1379.633,-1460.62,-1432.034,-1150.29,-480.128,-474.626,-436.492,-469.088
4693,-879.135,-751.367,-719.4575,-724.392,-685.702,-687.995,-706.031,-707.454,-644.446,-697.58,-719.615,-682.016,-1315.961,-1440.1225,-1451.932,-1334.442,-1379.875,-1461.331,-1432.754,-1150.946,-480.252,-474.692,-436.612,-469.196
4694,-879.345,-751.579,-719.6875,-724.641,-685.636,-688.339,-706.359,-707.8,-644.821,-697.85,-719.724,-682.197,-1316.327,-1440.6125,-1452.361,-1334.696,-1380.489,-1462.159,-1433.6,-1151.821,-480.382,-474.772,-436.692,-469.312
4695,-879.52,-751.726,-719.765,-724.926,-685.926,-688.612,-706.549,-708.068,-645.097,-698.05,-719.992,-682.452,-1316.608,-1440.795,-1452.73,-1335.126,-1381.032,-1461.949,-1434.368,-1152.597,-480.452,-474.914,-436.768,-469.324
4696,-879.7,-751.887,-719.93,-725.122,-686.262,-688.835,-706.777,-708.334,-645.361,-698.248,-719.911,-682.572,-1316.861,-1441.09,-1453.074,-1335.722,-1381.295,-1462.677,-1435.134,-1153.361,-480.546,-475.012,-436.884,-469.456
4697,-879.9025,-752.105,-720.095,-725.252,-686.576,-689.109,-707.05,-708.634,-645.636,-698.48,-720.113,-682.844,-1317.205,-1441.435,-1453.416,-1336.236,-1381.839,-1463.45,-1435.934,-1154.136,-480.658,-475.11,-436.964,-469.492
4698,-880.1,-752.246,-720.28,-725.275,-686.8,-689.392,-707.206,-708.916,-645.723,-698.724,-720.378,-682.995,-1317.468,-1441.79,-1453.667,-1336.36,-1382.392,-1463.206,-1436.716,-1154.723,-480.772,-475.226,-437.004,-469.544
4699,-880.3075,-752.409,-720.41,-725.373,-686.682,-689.556,-707.426,-709.186,-645.833,-698.994,-720.656,-683.18,-1317.747,-1442.08,-1453.849,-1336.502,-1382.366,-1463.926,-1437.486,-1155.333,-480.892,-475.29,-437.136,-469.628
4700,-880.4925,-752.599,-720.6275,-725.592,-686.996,-689.887,-707.728,-709.53,-646.145,-699.208,-720.922,-683.357,-1318.047,-1442.4825,-1454.264,-1336.956,-1383.197,-1464.728,-1438.33,-1156.145,-481.008,-475.394,-437.196,-469.736
4701,-880.7075,-752.783,-720.775,-725.819,-687.378,-690.25,-707.996,-709.83,-646.464,-699.434,-721.134,-683.636,-1318.369,-1442.775,-1454.703,-1337.718,-1384.06,-1465.496,-1439.13,-1156.964,-481.126,-475.456,-437.336,-469.924
4702,-880.8625,-752.928,-720.94,-726.091,-687.654,-690.502,-708.19,-710.042,-646.639,-699.6,-721.17,-683.783,-1318.604,-1443.02,-1455.027,-1338.194,-1384.812,-1466.19,-1439.842,-1157.639,-481.202,-475.58,-437.436,-470.112
4703,-881.0675,-753.1,-721.2025,-726.323,-687.48,-690.736,-708.447,-710.274,-646.894,-699.876,-721.414,-683.842,-1318.91,-1443.4575,-1455.487,-1338.04,-1385.086,-1466.947,-1440.574,-1158.394,-481.314,-475.71,-437.452,-470.228
4704,-881.2975,-753.265,-721.36,-726.553,-687.436,-691.022,-708.712,-710.616,-647.215,-700.102,-721.662,-684.157,-1319.215,-1443.78,-1455.993,-1338.436,-1385.642,-1467.712,-1441.416,-1159.215,-481.418,-475.808,-437.548,-470.376
4705,-881.4875,-753.392,-721.4125,-726.813,-687.694,-691.228,-708.908,-710.83,-647.222,-699.766,-721.611,-684.252,-1319.476,-1443.9375,-1456.225,-1338.774,-1385.888,-1468.408,-1442.13,-1159.722,-481.486,-475.942,-437.644,-470.484
4706,-881.685,-753.56,-721.5525,-727.023,-688.012,-691.527,-709.085,-711.144,-647.542,-700.086,-721.948,-684.606,-1319.75,-1444.2075,-1456.663,-1339.352,-1386.457,-1468.185,-1442.944,-1160.542,-481.604,-476.018,-437.756,-470.608
4707,-881.8575,-753.748,-721.7975,-727.355,-688.308,-691.836,-709.377,-711.448,-647.707,-700.336,-722.28,-684.947,-1320.034,-1444.6425,-1457.207,-1339.728,-1387.036,-1468.977,-1443.748,-1161.207,-481.704,-476.13,-437.832,-470.788
4708,-882.05,-753.914,-721.905,-727.478,-688.57,-692.105,-709.597,-711.71,-647.825,-700.55,-722.502,-685.186,-1320.342,-1444.965,-1457.51,-1340.01,-1387.575,-1469.697,-1444.51,-1161.825,-481.79,-476.238,-437.944,-470.896
4709,-882.21,-754.035,-722.0475,-727.676,-688.424,-692.34,-709.82,-712.034,-648.155,-700.872,-722.788,-685.456,-1320.585,-1445.2425,-1457.792,-1340.064,-1387.85,-1469.52,-1445.334,-1162.655,-481.894,-476.322,-438.068,-470.956
4710,-882.3825,-754.192,-722.1275,-727.762,-688.654,-692.546,-710.078,-712.334,-648.453,-701.104,-723.01,-685.512,-1320.846,-1445.4325,-1457.978,-1340.254,-1388.096,-1470.278,-1446.134,-1163.453,-481.978,-476.48,-438.084,-471.04
4711,-882.5875,-754.369,-722.3775,-728.095,-689.022,-692.887,-710.398,-712.67,-648.77,-701.354,-723.274,-685.835,-1321.157,-1445.8325,-1458.507,-1340.942,-1388.707,-1471.098,-1446.97,-1164.27,-482.134,-476.558,-438.116,-471.236
4712,-882.76,-754.552,-722.5475,-728.292,-688.84,-693.129,-710.693,-713.004,-649.101,-701.644,-723.615,-686.185,-1321.476,-1446.1925,-1458.804,-1340.84,-1388.989,-1471.893,-1447.804,-1165.101,-482.26,-476.646,-438.188,-471.344
4713,-882.9675,-754.722,-722.7175,-728.412,-688.716,-693.382,-710.96,-713.334,-649.443,-701.99,-723.961,-686.556,-1321.796,-1446.5525,-1459.088,-1340.916,-1389.282,-1472.66,-1448.634,-1165.943,-482.356,-476.758,-438.272,-471.468
4714,-883.15,-754.892,-722.89,-728.628,-688.994,-693.549,-711.172,-713.634,-649.719,-702.128,-723.912,-685.83,-1322.076,-1446.92,-1459.468,-1341.274,-1389.029,-1473.372,-1449.434,-1166.719,-482.45,-476.87,-438.36,-471.56
4715,-883.315,-755.065,-723.1175,-728.917,-689.312,-693.829,-711.379,-713.93,-649.955,-702.332,-724.185,-686.09,-1322.355,-1447.3025,-1459.889,-1341.792,-1389.579,-1473.179,-1450.23,-1167.455,-482.544,-476.982,-438.448,-471.756
4716,-883.5225,-755.24,-723.3675,-729.141,-689.628,-694.108,-711.621,-714.236,-650.258,-702.62,-724.53,-686.444,-1322.64,-1447.7025,-1460.341,-1342.308,-1390.128,-1473.921,-1451.036,-1168.258,-482.636,-477.102,-438.524,-471.888
4717,-883.665,-755.389,-723.55,-729.28,-689.942,-694.413,-711.881,-714.58,-650.54,-702.836,-724.77,-686.636,-1322.887,-1448.05,-1460.756,-1342.762,-1390.703,-1474.681,-1451.88,-1169.04,-482.726,-477.258,-438.532,-471.988
4718,-883.805,-755.518,-723.6475,-729.288,-689.364,-693.078,-712.042,-714.792,-650.798,-702.924,-724.727,-686.74,-1323.114,-1448.3425,-1460.912,-1342.444,-1389.638,-1474.442,-1452.592,-1169.798,-482.83,-477.364,-438.612,-472.112
4719,-883.98,-755.656,-723.78,-729.412,-689.254,-693.332,-712.308,-715.086,-651.068,-703.166,-724.986,-687.03,-1323.388,-1448.59,-1461.248,-1342.594,-1389.932,-1475.208,-1453.386,-1170.568,-482.928,-477.478,-438.688,-472.084
4720,-884.1475,-755.848,-724.0175,-729.614,-689.546,-693.62,-712.565,-715.388,-651.36,-703.492,-725.207,-687.225,-1323.684,-1448.9525,-1461.598,-1343.026,-1390.49,-1475.965,-1454.188,-1171.36,-483.008,-477.576,-438.832,-472.216
4721,-884.345,-756.028,-724.1875,-729.837,-689.87,-693.927,-712.815,-715.646,-651.609,-703.746,-725.453,-687.496,-1324.014,-1449.3125,-1462.001,-1343.55,-1391.067,-1476.715,-1454.946,-1172.109,-483.136,-477.634,-438.96,-472.34
4722,-884.5325,-756.181,-724.3525,-729.966,-690.178,-694.178,-713.062,-715.942,-651.873,-704.038,-725.754,-687.82,-1324.273,-1449.6575,-1462.342,-1343.998,-1391.358,-1477.462,-1455.742,-1172.873,-483.246,-477.716,-439.076,-472.448
4723,-884.735,-756.344,-724.485,-730.276,-690.5,-694.447,-713.255,-716.192,-652.18,-704.336,-726.03,-688.134,-1324.602,-1449.905,-1462.896,-1344.52,-1391.667,-1477.255,-1456.492,-1173.68,-483.362,-477.81,-439.156,-472.604
4724,-884.96,-756.509,-724.675,-730.288,-689.976,-694.657,-713.47,-716.454,-652.481,-704.576,-726.267,-688.318,-1324.907,-1450.275,-1463.12,-1344.376,-1391.687,-1477.97,-1457.254,-1174.481,-483.452,-477.93,-439.236,-472.696
4725,-885.1625,-756.677,-724.795,-730.505,-690.32,-695.03,-713.785,-716.828,-652.84,-704.916,-726.583,-688.644,-1325.211,-1450.585,-1463.501,-1344.98,-1392.56,-1478.785,-1458.128,-1175.34,-483.592,-478.02,-439.276,-472.748
4726,-885.3725,-756.852,-724.95,-730.61,-690.59,-695.283,-714.006,-716.936,-652.823,-704.958,-726.606,-688.717,-1325.546,-1450.9,-1463.706,-1345.27,-1392.853,-1479.506,-1458.736,-1175.823,-483.656,-478.138,-439.412,-472.744
4727,-885.6325,-757.073,-725.22,-730.933,-690.938,-695.666,-714.325,-717.3,-653.188,-705.336,-726.94,-689.064,-1325.899,-1451.36,-1464.209,-1345.878,-1393.736,-1480.325,-1459.6,-1176.688,-483.736,-478.234,-439.56,-472.852
4728,-885.7975,-757.232,-725.35,-731.148,-691.296,-695.938,-714.538,-717.588,-653.313,-705.616,-727.03,-689.218,-1326.166,-1451.65,-1464.652,-1346.556,-1394.048,-1480.138,-1460.388,-1177.313,-483.798,-478.376,-439.652,-472.96
4729,-885.96,-757.404,-725.4675,-731.335,-691.586,-696.123,-714.73,-717.84,-653.552,-705.768,-727.02,-689.352,-1326.442,-1451.9025,-1464.907,-1346.986,-1394.043,-1480.83,-1461.14,-1178.052,-483.89,-478.47,-439.78,-473.012
4730,-886.195,-757.604,-725.62,-731.468,-691.954,-696.444,-715.038,-718.214,-653.899,-706.116,-727.4,-689.761,-1326.782,-1452.21,-1465.252,-1347.674,-1394.634,-1481.638,-1462.014,-1178.899,-483.984,-478.598,-439.836,-473.144
4731,-886.35,-757.784,-725.8575,-731.697,-692.306,-696.73,-715.221,-718.526,-653.993,-706.296,-727.615,-689.997,-1327.042,-1452.6225,-1465.725,-1348.346,-1395.19,-1481.421,-1462.826,-1179.493,-484.084,-478.69,-439.952,-473.236
4732,-886.535,-757.931,-725.975,-731.608,-691.282,-696.831,-715.366,-718.728,-654.066,-706.414,-727.826,-690.287,-1327.333,-1452.925,-1465.752,-1347.582,-1394.641,-1481.166,-1463.528,-1180.066,-484.212,-478.778,-440.02,-473.392
4733,-886.74,-758.095,-726.0925,-731.728,-691.574,-697.096,-715.602,-719.014,-654.217,-706.462,-727.979,-690.34,-1327.605,-1453.1775,-1466.084,-1348.014,-1395.176,-1481.902,-1464.314,-1180.717,-484.318,-478.874,-440.116,-473.5
4734,-886.9,-758.23,-726.255,-732.015,-691.884,-697.415,-715.861,-719.296,-654.511,-706.734,-728.221,-690.623,-1327.85,-1453.465,-1466.487,-1348.524,-1395.995,-1482.661,-1465.096,-1181.511,-484.42,-478.962,-440.236,-473.56
4735,-887.06,-758.326,-726.2925,-732.08,-692.08,-697.593,-715.982,-719.506,-654.781,-706.928,-728.404,-690.771,-1328.048,-1453.5775,-1466.604,-1348.62,-1396.213,-1483.282,-1465.806,-1182.281,-484.516,-479.084,-440.3,-473.676
4736,-887.2475,-758.512,-726.4325,-732.297,-692.386,-697.825,-716.173,-719.804,-655.057,-707.16,-728.418,-690.065,-1328.336,-1453.8975,-1467.001,-1349.066,-1396.485,-1483.073,-1466.604,-1183.057,-484.65,-479.172,-440.356,-473.824
4737,-887.4725,-758.686,-726.42,-732.096,-691.792,-696.509,-716.334,-720.046,-655.311,-707.156,-728.316,-689.225,-1328.668,-1454.06,-1466.9,-1348.732,-1395.439,-1482.834,-1467.346,-1183.811,-484.758,-479.238,-440.508,-473.9
4738,-887.68,-758.849,-726.495,-732.098,-691.16,-696.765,-716.508,-720.32,-655.437,-707.286,-728.34,-689.339,-1328.947,-1454.285,-1467.034,-1348.12,-1395.735,-1482.608,-1468.12,-1184.437,-484.866,-479.352,-440.564,-474.032
4739,-887.8575,-759.002,-726.7,-732.402,-691.508,-697.063,-716.704,-720.53,-655.695,-707.354,-728.511,-689.504,-1329.206,-1454.6,-1467.518,-1348.788,-1396.533,-1483.304,-1468.83,-1185.195,-484.992,-479.43,-440.656,-474.14
4740,-888.05,-759.162,-726.8225,-732.492,-691.786,-697.328,-716.951,-720.8,-655.985,-707.536,-728.426,-689.494,-1329.476,-1454.8675,-1467.692,-1349.206,-1397.068,-1484.051,-1469.6,-1185.985,-485.102,-479.526,-440.744,-474.152
4741,-888.2125,-759.323,-726.995,-732.662,-692.044,-697.58,-717.136,-720.998,-656.193,-707.696,-728.608,-689.718,-1329.729,-1455.135,-1467.946,-1349.544,-1397.59,-1484.736,-1470.298,-1186.693,-485.23,-479.604,-440.832,-474.116
4742,-888.3925,-759.45,-727.005,-732.642,-691.858,-697.778,-717.292,-721.248,-656.49,-707.976,-728.924,-690.037,-1329.94,-1455.265,-1468.074,-1349.498,-1397.828,-1484.492,-1471.048,-1187.49,-485.342,-479.696,-440.924,-474.24
4743,-888.605,-759.642,-727.2925,-732.861,-692.132,-698.039,-717.457,-721.49,-656.598,-708.134,-728.859,-690.178,-1330.256,-1455.7275,-1468.505,-1349.852,-1398.359,-1484.257,-1471.79,-1188.098,-485.444,-479.782,-441.048,-474.396
4744,-888.7425,-759.776,-727.4525,-733.142,-692.44,-698.207,-717.631,-721.674,-656.613,-708.154,-728.975,-690.252,-1330.498,-1456.0075,-1468.87,-1350.42,-1398.337,-1484.931,-1472.474,-1188.613,-485.626,-479.832,-441.084,-474.544
4745,-888.905,-759.912,-727.5,-733.329,-692.648,-698.379,-717.633,-720.896,-656.585,-708.272,-729.095,-690.377,-1330.746,-1456.2,-1469.093,-1350.528,-1398.319,-1483.633,-1467.996,-1189.085,-485.73,-479.908,-441.224,-474.58
4746,-889.13,-760.064,-727.62,-733.549,-692.532,-698.687,-717.795,-721.156,-656.479,-708.34,-729.063,-689.339,-1331.042,-1456.51,-1469.525,-1350.672,-1398.897,-1483.395,-1468.756,-1189.479,-485.832,-480.008,-441.32,-474.656
4747,-889.31,-760.23,-727.8075,-733.718,-692.786,-698.93,-717.972,-721.436,-656.636,-708.574,-729.311,-689.496,-1331.3,-1456.7725,-1469.698,-1351.006,-1399.18,-1483.172,-1469.536,-1190.136,-485.898,-480.164,-441.376,-474.796
4748,-889.5125,-760.45,-727.9975,-733.68,-692.666,-699.191,-718.234,-721.764,-656.962,-708.846,-729.605,-689.769,-1331.66,-1457.1925,-1469.968,-1351.086,-1399.481,-1483.934,-1470.364,-1190.962,-486.008,-480.258,-441.468,-474.912
4749,-889.725,-760.596,-728.185,-733.815,-692.484,-699.392,-718.484,-722.062,-657.238,-709.11,-729.765,-689.93,-1331.938,-1457.555,-1470.347,-1350.924,-1399.722,-1484.684,-1471.162,-1191.738,-486.07,-480.376,-441.608,-475.036
4750,-889.865,-760.737,-728.27,-733.993,-692.766,-699.605,-718.642,-722.322,-657.503,-709.32,-730.013,-690.201,-1332.191,-1457.81,-1470.593,-1351.346,-1399.975,-1484.442,-1471.922,-1192.503,-486.174,-480.472,-441.708,-475.224
4751,-890.07,-760.935,-728.5,-734.227,-693.086,-699.904,-718.917,-722.658,-657.801,-709.63,-730.303,-690.385,-1332.525,-1458.2,-1471.071,-1351.866,-1400.544,-1485.217,-1472.758,-1193.301,-486.282,-480.564,-441.808,-475.22
4752,-890.2725,-761.111,-728.695,-734.518,-693.316,-700.164,-719.125,-722.948,-658.102,-709.902,-730.57,-690.619,-1332.803,-1458.535,-1471.462,-1352.056,-1401.074,-1485.925,-1473.548,-1194.102,-486.386,-480.664,-441.9,-475.384
4753,-890.47,-761.294,-728.88,-734.734,-693.634,-700.428,-719.376,-723.228,-658.377,-710.126,-730.861,-690.863,-1333.082,-1458.89,-1471.826,-1352.634,-1401.608,-1486.676,-1474.328,-1194.877,-486.48,-480.77,-442.0,-475.54
4754,-890.66,-761.46,-728.995,-734.932,-693.946,-700.761,-719.583,-723.52,-658.721,-710.436,-731.169,-691.203,-1333.39,-1459.135,-1472.156,-1353.146,-1402.441,-1487.383,-1475.12,-1195.721,-486.602,-480.84,-442.116,-475.68
4755,-890.88,-761.659,-729.225,-735.142,-694.25,-701.091,-719.855,-723.822,-659.068,-710.712,-731.255,-690.547,-1333.727,-1459.575,-1472.53,-1353.59,-1403.271,-1488.155,-1475.922,-1196.568,-486.71,-480.914,-442.252,-475.82
4756,-891.095,-761.809,-729.3825,-735.356,-694.07,-701.323,-719.976,-724.054,-659.388,-711.032,-731.543,-690.842,-1334.017,-1459.8475,-1472.892,-1353.49,-1403.543,-1487.876,-1476.654,-1197.388,-486.776,-481.04,-442.368,-475.992
4757,-891.3025,-761.984,-729.54,-735.584,-694.392,-701.625,-720.25,-724.386,-659.726,-711.362,-731.863,-691.157,-1334.332,-1460.17,-1473.364,-1354.012,-1404.115,-1488.65,-1477.486,-1198.226,-486.848,-481.174,-442.456,-476.028
4758,-891.465,-762.112,-729.6075,-735.574,-694.174,-701.772,-720.293,-724.566,-659.967,-711.52,-732.105,-691.41,-1334.586,-1460.3725,-1473.454,-1353.754,-1404.072,-1487.393,-1478.166,-1198.967,-486.94,-481.292,-442.536,-475.976
4759,-891.6125,-762.235,-729.6825,-735.74,-694.43,-702.008,-720.483,-724.778,-660.06,-711.726,-732.329,-691.719,-1334.815,-1460.5475,-1473.624,-1354.15,-1404.578,-1488.083,-1478.878,-1199.56,-487.02,-481.434,-442.592,-476.044
4760,-891.825,-762.402,-729.775,-735.809,-694.606,-702.157,-720.639,-724.946,-660.29,-711.924,-732.576,-691.861,-1335.116,-1460.825,-1473.649,-1354.166,-1404.767,-1488.739,-1479.546,-1200.29,-487.15,-481.546,-442.608,-476.296
