global_draw,segment,chosen_strategy,cumulative_profit,bankroll
94388,15,parity_fixed_odd_t8_mg5,-219.0,281.0
94389,15,parity_fixed_odd_t8_mg5,-219.0,281.0
94390,15,parity_fixed_odd_t8_mg5,-219.0,281.0
94391,15,parity_fixed_odd_t8_mg5,-219.0,281.0
94392,15,parity_fixed_odd_t8_mg5,-219.0,281.0
94393,15,parity_fixed_odd_t8_mg5,-219.0,281.0
94394,15,parity_fixed_odd_t8_mg5,-219.0,281.0
94395,15,parity_fixed_odd_t8_mg5,-219.0,281.0
94396,15,parity_fixed_odd_t8_mg5,-219.0,281.0
94397,15,parity_fixed_odd_t8_mg5,-219.0,281.0
94398,15,parity_fixed_odd_t8_mg5,-219.0,281.0
94399,15,parity_fixed_odd_t8_mg5,-219.0,281.0
94400,15,parity_fixed_odd_t8_mg5,-219.0,281.0
94401,15,parity_fixed_odd_t8_mg5,-219.0,281.0
94402,15,parity_fixed_odd_t8_mg5,-219.0,281.0
94403,15,parity_fixed_odd_t8_mg5,-219.0,281.0
94404,15,parity_fixed_odd_t8_mg5,-219.0,281.0
94405,15,parity_fixed_odd_t8_mg5,-219.0,281.0
94406,15,parity_fixed_odd_t8_mg5,-219.0,281.0
94407,15,parity_fixed_odd_t8_mg5,-219.0,281.0
94408,15,parity_fixed_odd_t8_mg5,-219.0,281.0
94409,15,parity_fixed_odd_t8_mg5,-219.0,281.0
94410,15,parity_fixed_odd_t8_mg5,-219.0,281.0
94411,15,parity_fixed_odd_t8_mg5,-219.0,281.0
94412,15,parity_fixed_odd_t8_mg5,-219.0,281.0
94413,15,parity_fixed_odd_t8_mg5,-219.0,281.0
94414,15,parity_fixed_odd_t8_mg5,-219.0,281.0
94415,15,parity_fixed_odd_t8_mg5,-219.0,281.0
94416,15,parity_fixed_odd_t8_mg5,-219.0,281.0
94417,15,parity_fixed_odd_t8_mg5,-219.0,281.0
94418,15,parity_fixed_odd_t8_mg5,-219.0,281.0
94419,15,parity_fixed_odd_t8_mg5,-219.0,281.0
94420,15,parity_fixed_odd_t8_mg5,-219.0,281.0
94421,15,parity_fixed_odd_t8_mg5,-219.0,281.0
94422,15,parity_fixed_odd_t8_mg5,-219.0,281.0
94423,15,parity_fixed_odd_t8_mg5,-219.0,281.0
94424,15,parity_fixed_odd_t8_mg5,-219.0,281.0
94425,15,parity_fixed_odd_t8_mg5,-219.0,281.0
94426,15,parity_fixed_odd_t8_mg5,-219.0,281.0
94427,15,parity_fixed_odd_t8_mg5,-219.0,281.0
94428,15,parity_fixed_odd_t8_mg5,-219.0,281.0
94429,15,parity_fixed_odd_t8_mg5,-219.0,281.0
94430,15,parity_fixed_odd_t8_mg5,-219.0,281.0
94431,15,parity_fixed_odd_t8_mg5,-219.0,281.0
94432,15,parity_fixed_odd_t8_mg5,-219.0,281.0
94433,15,parity_fixed_odd_t8_mg5,-219.0,281.0
94434,15,parity_fixed_odd_t8_mg5,-219.0,281.0
94435,15,parity_fixed_odd_t8_mg5,-219.0,281.0
94436,15,parity_fixed_odd_t8_mg5,-219.0,281.0
94437,15,parity_fixed_odd_t8_mg5,-219.0,281.0
94438,15,parity_fixed_odd_t8_mg5,-219.0,281.0
94439,15,parity_fixed_odd_t8_mg5,-219.0,281.0
94440,15,parity_fixed_odd_t8_mg5,-219.0,281.0
94441,15,parity_fixed_odd_t8_mg5,-219.0,281.0
94442,15,parity_fixed_odd_t8_mg5,-219.0,281.0
94443,15,parity_fixed_odd_t8_mg5,-220.0,280.0
94444,15,parity_fixed_odd_t8_mg5,-218.0,282.0
94445,15,parity_fixed_odd_t8_mg5,-218.0,282.0
94446,15,parity_fixed_odd_t8_mg5,-218.0,282.0
94447,15,parity_fixed_odd_t8_mg5,-218.0,282.0
94448,15,parity_fixed_odd_t8_mg5,-218.0,282.0
94449,15,parity_fixed_odd_t8_mg5,-218.0,282.0
94450,15,parity_fixed_odd_t8_mg5,-218.0,282.0
94451,15,parity_fixed_odd_t8_mg5,-218.0,282.0
94452,15,parity_fixed_odd_t8_mg5,-218.0,282.0
94453,15,parity_fixed_odd_t8_mg5,-218.0,282.0
94454,15,parity_fixed_odd_t8_mg5,-218.0,282.0
94455,15,parity_fixed_odd_t8_mg5,-218.0,282.0
94456,15,parity_fixed_odd_t8_mg5,-218.0,282.0
94457,15,parity_fixed_odd_t8_mg5,-218.0,282.0
94458,15,parity_fixed_odd_t8_mg5,-218.0,282.0
94459,15,parity_fixed_odd_t8_mg5,-218.0,282.0
94460,15,parity_fixed_odd_t8_mg5,-218.0,282.0
94461,15,parity_fixed_odd_t8_mg5,-218.0,282.0
94462,15,parity_fixed_odd_t8_mg5,-218.0,282.0
94463,15,parity_fixed_odd_t8_mg5,-218.0,282.0
94464,15,parity_fixed_odd_t8_mg5,-218.0,282.0
94465,15,parity_fixed_odd_t8_mg5,-218.0,282.0
94466,15,parity_fixed_odd_t8_mg5,-218.0,282.0
94467,15,parity_fixed_odd_t8_mg5,-218.0,282.0
94468,15,parity_fixed_odd_t8_mg5,-218.0,282.0
94469,15,parity_fixed_odd_t8_mg5,-218.0,282.0
94470,15,parity_fixed_odd_t8_mg5,-218.0,282.0
94471,15,parity_fixed_odd_t8_mg5,-218.0,282.0
94472,15,parity_fixed_odd_t8_mg5,-218.0,282.0
94473,15,parity_fixed_odd_t8_mg5,-218.0,282.0
94474,15,parity_fixed_odd_t8_mg5,-218.0,282.0
94475,15,parity_fixed_odd_t8_mg5,-218.0,282.0
94476,15,parity_fixed_odd_t8_mg5,-218.0,282.0
94477,15,parity_fixed_odd_t8_mg5,-218.0,282.0
94478,15,parity_fixed_odd_t8_mg5,-218.0,282.0
94479,15,parity_fixed_odd_t8_mg5,-218.0,282.0
94480,15,parity_fixed_odd_t8_mg5,-217.0,283.0
94481,15,parity_fixed_odd_t8_mg5,-217.0,283.0
94482,15,parity_fixed_odd_t8_mg5,-217.0,283.0
94483,15,parity_fixed_odd_t8_mg5,-217.0,283.0
94484,15,parity_fixed_odd_t8_mg5,-217.0,283.0
94485,15,parity_fixed_odd_t8_mg5,-217.0,283.0
94486,15,parity_fixed_odd_t8_mg5,-217.0,283.0
94487,15,parity_fixed_odd_t8_mg5,-217.0,283.0
94488,15,parity_fixed_odd_t8_mg5,-217.0,283.0
94489,15,parity_fixed_odd_t8_mg5,-217.0,283.0
94490,15,parity_fixed_odd_t8_mg5,-217.0,283.0
94491,15,parity_fixed_odd_t8_mg5,-217.0,283.0
94492,15,parity_fixed_odd_t8_mg5,-217.0,283.0
94493,15,parity_fixed_odd_t8_mg5,-217.0,283.0
94494,15,parity_fixed_odd_t8_mg5,-217.0,283.0
94495,15,parity_fixed_odd_t8_mg5,-217.0,283.0
94496,15,parity_fixed_odd_t8_mg5,-217.0,283.0
94497,15,parity_fixed_odd_t8_mg5,-217.0,283.0
94498,15,parity_fixed_odd_t8_mg5,-217.0,283.0
94499,15,parity_fixed_odd_t8_mg5,-217.0,283.0
94500,15,parity_fixed_odd_t8_mg5,-217.0,283.0
94501,15,parity_fixed_odd_t8_mg5,-217.0,283.0
94502,15,parity_fixed_odd_t8_mg5,-217.0,283.0
94503,15,parity_fixed_odd_t8_mg5,-217.0,283.0
94504,15,parity_fixed_odd_t8_mg5,-217.0,283.0
94505,15,parity_fixed_odd_t8_mg5,-217.0,283.0
94506,15,parity_fixed_odd_t8_mg5,-217.0,283.0
94507,15,parity_fixed_odd_t8_mg5,-217.0,283.0
94508,15,parity_fixed_odd_t8_mg5,-217.0,283.0
94509,15,parity_fixed_odd_t8_mg5,-217.0,283.0
94510,15,parity_fixed_odd_t8_mg5,-217.0,283.0
94511,15,parity_fixed_odd_t8_mg5,-217.0,283.0
94512,15,parity_fixed_odd_t8_mg5,-217.0,283.0
94513,15,parity_fixed_odd_t8_mg5,-218.0,282.0
94514,15,parity_fixed_odd_t8_mg5,-220.0,280.0
94515,15,parity_fixed_odd_t8_mg5,-224.0,276.0
94516,15,parity_fixed_odd_t8_mg5,-232.0,268.0
94517,15,parity_fixed_odd_t8_mg5,-248.0,252.0
94518,15,parity_fixed_odd_t8_mg5,-216.0,284.0
94519,15,parity_fixed_odd_t8_mg5,-216.0,284.0
94520,15,parity_fixed_odd_t8_mg5,-216.0,284.0
94521,15,parity_fixed_odd_t8_mg5,-216.0,284.0
94522,15,parity_fixed_odd_t8_mg5,-216.0,284.0
94523,15,parity_fixed_odd_t8_mg5,-216.0,284.0
94524,15,parity_fixed_odd_t8_mg5,-216.0,284.0
94525,15,parity_fixed_odd_t8_mg5,-216.0,284.0
94526,15,parity_fixed_odd_t8_mg5,-216.0,284.0
94527,15,parity_fixed_odd_t8_mg5,-216.0,284.0
94528,15,parity_fixed_odd_t8_mg5,-216.0,284.0
94529,15,parity_fixed_odd_t8_mg5,-216.0,284.0
94530,15,parity_fixed_odd_t8_mg5,-216.0,284.0
94531,15,parity_fixed_odd_t8_mg5,-216.0,284.0
94532,15,parity_fixed_odd_t8_mg5,-216.0,284.0
94533,15,parity_fixed_odd_t8_mg5,-216.0,284.0
94534,15,parity_fixed_odd_t8_mg5,-216.0,284.0
94535,15,parity_fixed_odd_t8_mg5,-216.0,284.0
94536,15,parity_fixed_odd_t8_mg5,-216.0,284.0
94537,15,parity_fixed_odd_t8_mg5,-216.0,284.0
94538,15,parity_fixed_odd_t8_mg5,-216.0,284.0
94539,15,parity_fixed_odd_t8_mg5,-216.0,284.0
94540,15,parity_fixed_odd_t8_mg5,-216.0,284.0
94541,15,parity_fixed_odd_t8_mg5,-216.0,284.0
94542,15,parity_fixed_odd_t8_mg5,-216.0,284.0
94543,15,parity_fixed_odd_t8_mg5,-216.0,284.0
94544,15,parity_fixed_odd_t8_mg5,-216.0,284.0
94545,15,parity_fixed_odd_t8_mg5,-216.0,284.0
94546,15,parity_fixed_odd_t8_mg5,-216.0,284.0
94547,15,parity_fixed_odd_t8_mg5,-216.0,284.0
94548,15,parity_fixed_odd_t8_mg5,-216.0,284.0
94549,15,parity_fixed_odd_t8_mg5,-216.0,284.0
94550,15,parity_fixed_odd_t8_mg5,-216.0,284.0
94551,15,parity_fixed_odd_t8_mg5,-216.0,284.0
94552,15,parity_fixed_odd_t8_mg5,-216.0,284.0
94553,15,parity_fixed_odd_t8_mg5,-216.0,284.0
94554,15,parity_fixed_odd_t8_mg5,-216.0,284.0
94555,15,parity_fixed_odd_t8_mg5,-216.0,284.0
94556,15,parity_fixed_odd_t8_mg5,-216.0,284.0
94557,15,parity_fixed_odd_t8_mg5,-216.0,284.0
94558,15,parity_fixed_odd_t8_mg5,-216.0,284.0
94559,15,parity_fixed_odd_t8_mg5,-216.0,284.0
94560,15,parity_fixed_odd_t8_mg5,-216.0,284.0
94561,15,parity_fixed_odd_t8_mg5,-216.0,284.0
94562,15,parity_fixed_odd_t8_mg5,-216.0,284.0
94563,15,parity_fixed_odd_t8_mg5,-216.0,284.0
94564,15,parity_fixed_odd_t8_mg5,-216.0,284.0
94565,15,parity_fixed_odd_t8_mg5,-216.0,284.0
94566,15,parity_fixed_odd_t8_mg5,-216.0,284.0
94567,15,parity_fixed_odd_t8_mg5,-216.0,284.0
94568,15,parity_fixed_odd_t8_mg5,-216.0,284.0
94569,15,parity_fixed_odd_t8_mg5,-216.0,284.0
94570,15,parity_fixed_odd_t8_mg5,-216.0,284.0
94571,15,parity_fixed_odd_t8_mg5,-216.0,284.0
94572,15,parity_fixed_odd_t8_mg5,-216.0,284.0
94573,15,parity_fixed_odd_t8_mg5,-216.0,284.0
94574,15,parity_fixed_odd_t8_mg5,-216.0,284.0
94575,15,parity_fixed_odd_t8_mg5,-216.0,284.0
94576,15,parity_fixed_odd_t8_mg5,-216.0,284.0
94577,15,parity_fixed_odd_t8_mg5,-216.0,284.0
94578,15,parity_fixed_odd_t8_mg5,-216.0,284.0
94579,15,parity_fixed_odd_t8_mg5,-216.0,284.0
94580,15,parity_fixed_odd_t8_mg5,-216.0,284.0
94581,15,parity_fixed_odd_t8_mg5,-216.0,284.0
94582,15,parity_fixed_odd_t8_mg5,-216.0,284.0
94583,15,parity_fixed_odd_t8_mg5,-216.0,284.0
94584,15,parity_fixed_odd_t8_mg5,-216.0,284.0
94585,15,parity_fixed_odd_t8_mg5,-216.0,284.0
94586,15,parity_fixed_odd_t8_mg5,-216.0,284.0
94587,15,parity_fixed_odd_t8_mg5,-216.0,284.0
94588,15,parity_fixed_odd_t8_mg5,-217.0,283.0
94589,15,parity_fixed_odd_t8_mg5,-215.0,285.0
94590,15,parity_fixed_odd_t8_mg5,-215.0,285.0
94591,15,parity_fixed_odd_t8_mg5,-215.0,285.0
94592,15,parity_fixed_odd_t8_mg5,-215.0,285.0
94593,15,parity_fixed_odd_t8_mg5,-215.0,285.0
94594,15,parity_fixed_odd_t8_mg5,-215.0,285.0
94595,15,parity_fixed_odd_t8_mg5,-215.0,285.0
94596,15,parity_fixed_odd_t8_mg5,-215.0,285.0
94597,15,parity_fixed_odd_t8_mg5,-215.0,285.0
94598,15,parity_fixed_odd_t8_mg5,-215.0,285.0
94599,15,parity_fixed_odd_t8_mg5,-215.0,285.0
94600,15,parity_fixed_odd_t8_mg5,-215.0,285.0
94601,15,parity_fixed_odd_t8_mg5,-215.0,285.0
94602,15,parity_fixed_odd_t8_mg5,-215.0,285.0
94603,15,parity_fixed_odd_t8_mg5,-215.0,285.0
94604,15,parity_fixed_odd_t8_mg5,-215.0,285.0
94605,15,parity_fixed_odd_t8_mg5,-215.0,285.0
94606,15,parity_fixed_odd_t8_mg5,-215.0,285.0
94607,15,parity_fixed_odd_t8_mg5,-215.0,285.0
94608,15,parity_fixed_odd_t8_mg5,-215.0,285.0
94609,15,parity_fixed_odd_t8_mg5,-215.0,285.0
94610,15,parity_fixed_odd_t8_mg5,-215.0,285.0
94611,15,parity_fixed_odd_t8_mg5,-215.0,285.0
94612,15,parity_fixed_odd_t8_mg5,-215.0,285.0
94613,15,parity_fixed_odd_t8_mg5,-215.0,285.0
94614,15,parity_fixed_odd_t8_mg5,-215.0,285.0
94615,15,parity_fixed_odd_t8_mg5,-215.0,285.0
94616,15,parity_fixed_odd_t8_mg5,-215.0,285.0
94617,15,parity_fixed_odd_t8_mg5,-215.0,285.0
94618,15,parity_fixed_odd_t8_mg5,-215.0,285.0
94619,15,parity_fixed_odd_t8_mg5,-215.0,285.0
94620,15,parity_fixed_odd_t8_mg5,-215.0,285.0
94621,15,parity_fixed_odd_t8_mg5,-215.0,285.0
94622,15,parity_fixed_odd_t8_mg5,-215.0,285.0
94623,15,parity_fixed_odd_t8_mg5,-215.0,285.0
94624,15,parity_fixed_odd_t8_mg5,-215.0,285.0
94625,15,parity_fixed_odd_t8_mg5,-215.0,285.0
94626,15,parity_fixed_odd_t8_mg5,-215.0,285.0
94627,15,parity_fixed_odd_t8_mg5,-215.0,285.0
94628,15,parity_fixed_odd_t8_mg5,-215.0,285.0
94629,15,parity_fixed_odd_t8_mg5,-215.0,285.0
94630,15,parity_fixed_odd_t8_mg5,-215.0,285.0
94631,15,parity_fixed_odd_t8_mg5,-215.0,285.0
94632,15,parity_fixed_odd_t8_mg5,-215.0,285.0
94633,15,parity_fixed_odd_t8_mg5,-215.0,285.0
94634,15,parity_fixed_odd_t8_mg5,-215.0,285.0
94635,15,parity_fixed_odd_t8_mg5,-215.0,285.0
94636,15,parity_fixed_odd_t8_mg5,-215.0,285.0
94637,15,parity_fixed_odd_t8_mg5,-215.0,285.0
94638,15,parity_fixed_odd_t8_mg5,-215.0,285.0
94639,15,parity_fixed_odd_t8_mg5,-215.0,285.0
94640,15,parity_fixed_odd_t8_mg5,-215.0,285.0
94641,15,parity_fixed_odd_t8_mg5,-215.0,285.0
94642,15,parity_fixed_odd_t8_mg5,-215.0,285.0
94643,15,parity_fixed_odd_t8_mg5,-215.0,285.0
94644,15,parity_fixed_odd_t8_mg5,-215.0,285.0
94645,15,parity_fixed_odd_t8_mg5,-215.0,285.0
94646,15,parity_fixed_odd_t8_mg5,-215.0,285.0
94647,15,parity_fixed_odd_t8_mg5,-215.0,285.0
94648,15,parity_fixed_odd_t8_mg5,-214.0,286.0
94649,15,parity_fixed_odd_t8_mg5,-214.0,286.0
94650,15,parity_fixed_odd_t8_mg5,-214.0,286.0
94651,15,parity_fixed_odd_t8_mg5,-214.0,286.0
94652,15,parity_fixed_odd_t8_mg5,-214.0,286.0
94653,15,parity_fixed_odd_t8_mg5,-214.0,286.0
94654,15,parity_fixed_odd_t8_mg5,-214.0,286.0
94655,15,parity_fixed_odd_t8_mg5,-214.0,286.0
94656,15,parity_fixed_odd_t8_mg5,-214.0,286.0
94657,15,parity_fixed_odd_t8_mg5,-214.0,286.0
94658,15,parity_fixed_odd_t8_mg5,-214.0,286.0
94659,15,parity_fixed_odd_t8_mg5,-214.0,286.0
94660,15,parity_fixed_odd_t8_mg5,-214.0,286.0
94661,15,parity_fixed_odd_t8_mg5,-214.0,286.0
94662,15,parity_fixed_odd_t8_mg5,-214.0,286.0
94663,15,parity_fixed_odd_t8_mg5,-214.0,286.0
94664,15,parity_fixed_odd_t8_mg5,-214.0,286.0
94665,15,parity_fixed_odd_t8_mg5,-214.0,286.0
94666,15,parity_fixed_odd_t8_mg5,-214.0,286.0
94667,15,parity_fixed_odd_t8_mg5,-214.0,286.0
94668,15,parity_fixed_odd_t8_mg5,-214.0,286.0
94669,15,parity_fixed_odd_t8_mg5,-214.0,286.0
94670,15,parity_fixed_odd_t8_mg5,-214.0,286.0
94671,15,parity_fixed_odd_t8_mg5,-214.0,286.0
94672,15,parity_fixed_odd_t8_mg5,-214.0,286.0
94673,15,parity_fixed_odd_t8_mg5,-214.0,286.0
94674,15,parity_fixed_odd_t8_mg5,-214.0,286.0
94675,15,parity_fixed_odd_t8_mg5,-214.0,286.0
94676,15,parity_fixed_odd_t8_mg5,-214.0,286.0
94677,15,parity_fixed_odd_t8_mg5,-214.0,286.0
94678,15,parity_fixed_odd_t8_mg5,-214.0,286.0
94679,15,parity_fixed_odd_t8_mg5,-214.0,286.0
94680,15,parity_fixed_odd_t8_mg5,-214.0,286.0
94681,15,parity_fixed_odd_t8_mg5,-214.0,286.0
94682,15,parity_fixed_odd_t8_mg5,-214.0,286.0
94683,15,parity_fixed_odd_t8_mg5,-214.0,286.0
94684,15,parity_fixed_odd_t8_mg5,-214.0,286.0
94685,15,parity_fixed_odd_t8_mg5,-214.0,286.0
94686,15,parity_fixed_odd_t8_mg5,-214.0,286.0
94687,15,parity_fixed_odd_t8_mg5,-214.0,286.0
94688,15,parity_fixed_odd_t8_mg5,-214.0,286.0
94689,15,parity_fixed_odd_t8_mg5,-214.0,286.0
94690,15,parity_fixed_odd_t8_mg5,-214.0,286.0
94691,15,parity_fixed_odd_t8_mg5,-214.0,286.0
94692,15,parity_fixed_odd_t8_mg5,-214.0,286.0
94693,15,parity_fixed_odd_t8_mg5,-214.0,286.0
94694,15,parity_fixed_odd_t8_mg5,-214.0,286.0
94695,15,parity_fixed_odd_t8_mg5,-214.0,286.0
94696,15,parity_fixed_odd_t8_mg5,-214.0,286.0
94697,15,parity_fixed_odd_t8_mg5,-214.0,286.0
94698,15,parity_fixed_odd_t8_mg5,-214.0,286.0
94699,15,parity_fixed_odd_t8_mg5,-214.0,286.0
94700,15,parity_fixed_odd_t8_mg5,-214.0,286.0
94701,15,parity_fixed_odd_t8_mg5,-214.0,286.0
94702,15,parity_fixed_odd_t8_mg5,-214.0,286.0
94703,15,parity_fixed_odd_t8_mg5,-214.0,286.0
94704,15,parity_fixed_odd_t8_mg5,-214.0,286.0
94705,15,parity_fixed_odd_t8_mg5,-214.0,286.0
94706,15,parity_fixed_odd_t8_mg5,-214.0,286.0
94707,15,parity_fixed_odd_t8_mg5,-214.0,286.0
94708,15,parity_fixed_odd_t8_mg5,-214.0,286.0
94709,15,parity_fixed_odd_t8_mg5,-214.0,286.0
94710,15,parity_fixed_odd_t8_mg5,-214.0,286.0
94711,15,parity_fixed_odd_t8_mg5,-214.0,286.0
94712,15,parity_fixed_odd_t8_mg5,-214.0,286.0
94713,15,parity_fixed_odd_t8_mg5,-214.0,286.0
94714,15,parity_fixed_odd_t8_mg5,-214.0,286.0
94715,15,parity_fixed_odd_t8_mg5,-214.0,286.0
94716,15,parity_fixed_odd_t8_mg5,-214.0,286.0
94717,15,parity_fixed_odd_t8_mg5,-214.0,286.0
94718,15,parity_fixed_odd_t8_mg5,-214.0,286.0
94719,15,parity_fixed_odd_t8_mg5,-214.0,286.0
94720,15,parity_fixed_odd_t8_mg5,-214.0,286.0
94721,15,parity_fixed_odd_t8_mg5,-214.0,286.0
94722,15,parity_fixed_odd_t8_mg5,-214.0,286.0
94723,15,parity_fixed_odd_t8_mg5,-214.0,286.0
94724,15,parity_fixed_odd_t8_mg5,-214.0,286.0
94725,15,parity_fixed_odd_t8_mg5,-214.0,286.0
94726,15,parity_fixed_odd_t8_mg5,-214.0,286.0
94727,15,parity_fixed_odd_t8_mg5,-214.0,286.0
94728,15,parity_fixed_odd_t8_mg5,-214.0,286.0
94729,15,parity_fixed_odd_t8_mg5,-214.0,286.0
94730,15,parity_fixed_odd_t8_mg5,-214.0,286.0
94731,15,parity_fixed_odd_t8_mg5,-214.0,286.0
94732,15,parity_fixed_odd_t8_mg5,-214.0,286.0
94733,15,parity_fixed_odd_t8_mg5,-214.0,286.0
94734,15,parity_fixed_odd_t8_mg5,-214.0,286.0
94735,15,parity_fixed_odd_t8_mg5,-214.0,286.0
94736,15,parity_fixed_odd_t8_mg5,-214.0,286.0
94737,15,parity_fixed_odd_t8_mg5,-214.0,286.0
94738,15,parity_fixed_odd_t8_mg5,-214.0,286.0
94739,15,parity_fixed_odd_t8_mg5,-214.0,286.0
94740,15,parity_fixed_odd_t8_mg5,-214.0,286.0
94741,15,parity_fixed_odd_t8_mg5,-214.0,286.0
94742,15,parity_fixed_odd_t8_mg5,-214.0,286.0
94743,15,parity_fixed_odd_t8_mg5,-214.0,286.0
94744,15,parity_fixed_odd_t8_mg5,-214.0,286.0
94745,15,parity_fixed_odd_t8_mg5,-214.0,286.0
94746,15,parity_fixed_odd_t8_mg5,-214.0,286.0
94747,15,parity_fixed_odd_t8_mg5,-214.0,286.0
94748,15,parity_fixed_odd_t8_mg5,-214.0,286.0
94749,15,parity_fixed_odd_t8_mg5,-214.0,286.0
94750,15,parity_fixed_odd_t8_mg5,-214.0,286.0
94751,15,parity_fixed_odd_t8_mg5,-214.0,286.0
94752,15,parity_fixed_odd_t8_mg5,-214.0,286.0
94753,15,parity_fixed_odd_t8_mg5,-214.0,286.0
94754,15,parity_fixed_odd_t8_mg5,-214.0,286.0
94755,15,parity_fixed_odd_t8_mg5,-214.0,286.0
94756,15,parity_fixed_odd_t8_mg5,-214.0,286.0
94757,15,parity_fixed_odd_t8_mg5,-214.0,286.0
94758,15,parity_fixed_odd_t8_mg5,-214.0,286.0
94759,15,parity_fixed_odd_t8_mg5,-214.0,286.0
94760,15,parity_fixed_odd_t8_mg5,-214.0,286.0
94761,15,parity_fixed_odd_t8_mg5,-214.0,286.0
94762,15,parity_fixed_odd_t8_mg5,-214.0,286.0
94763,15,parity_fixed_odd_t8_mg5,-214.0,286.0
94764,15,parity_fixed_odd_t8_mg5,-214.0,286.0
94765,15,parity_fixed_odd_t8_mg5,-214.0,286.0
94766,15,parity_fixed_odd_t8_mg5,-214.0,286.0
94767,15,parity_fixed_odd_t8_mg5,-214.0,286.0
94768,15,parity_fixed_odd_t8_mg5,-214.0,286.0
94769,15,parity_fixed_odd_t8_mg5,-214.0,286.0
94770,15,parity_fixed_odd_t8_mg5,-214.0,286.0
94771,15,parity_fixed_odd_t8_mg5,-214.0,286.0
94772,15,parity_fixed_odd_t8_mg5,-214.0,286.0
94773,15,parity_fixed_odd_t8_mg5,-214.0,286.0
94774,15,parity_fixed_odd_t8_mg5,-214.0,286.0
94775,15,parity_fixed_odd_t8_mg5,-214.0,286.0
94776,15,parity_fixed_odd_t8_mg5,-214.0,286.0
94777,15,parity_fixed_odd_t8_mg5,-214.0,286.0
94778,15,parity_fixed_odd_t8_mg5,-214.0,286.0
94779,15,parity_fixed_odd_t8_mg5,-214.0,286.0
94780,15,parity_fixed_odd_t8_mg5,-214.0,286.0
94781,15,parity_fixed_odd_t8_mg5,-214.0,286.0
94782,15,parity_fixed_odd_t8_mg5,-214.0,286.0
94783,15,parity_fixed_odd_t8_mg5,-214.0,286.0
94784,15,parity_fixed_odd_t8_mg5,-214.0,286.0
94785,15,parity_fixed_odd_t8_mg5,-214.0,286.0
94786,15,parity_fixed_odd_t8_mg5,-214.0,286.0
94787,15,parity_fixed_odd_t8_mg5,-214.0,286.0
94788,15,parity_fixed_odd_t8_mg5,-214.0,286.0
94789,15,parity_fixed_odd_t8_mg5,-214.0,286.0
94790,15,parity_fixed_odd_t8_mg5,-214.0,286.0
94791,15,parity_fixed_odd_t8_mg5,-214.0,286.0
94792,15,parity_fixed_odd_t8_mg5,-214.0,286.0
94793,15,parity_fixed_odd_t8_mg5,-214.0,286.0
94794,15,parity_fixed_odd_t8_mg5,-214.0,286.0
94795,15,parity_fixed_odd_t8_mg5,-214.0,286.0
94796,15,parity_fixed_odd_t8_mg5,-214.0,286.0
94797,15,parity_fixed_odd_t8_mg5,-214.0,286.0
94798,15,parity_fixed_odd_t8_mg5,-214.0,286.0
94799,15,parity_fixed_odd_t8_mg5,-214.0,286.0
94800,15,parity_fixed_odd_t8_mg5,-214.0,286.0
94801,15,parity_fixed_odd_t8_mg5,-214.0,286.0
94802,15,parity_fixed_odd_t8_mg5,-214.0,286.0
94803,15,parity_fixed_odd_t8_mg5,-214.0,286.0
94804,15,parity_fixed_odd_t8_mg5,-214.0,286.0
94805,15,parity_fixed_odd_t8_mg5,-214.0,286.0
94806,15,parity_fixed_odd_t8_mg5,-214.0,286.0
94807,15,parity_fixed_odd_t8_mg5,-214.0,286.0
94808,15,parity_fixed_odd_t8_mg5,-214.0,286.0
94809,15,parity_fixed_odd_t8_mg5,-214.0,286.0
94810,15,parity_fixed_odd_t8_mg5,-214.0,286.0
94811,15,parity_fixed_odd_t8_mg5,-214.0,286.0
94812,15,parity_fixed_odd_t8_mg5,-214.0,286.0
94813,15,parity_fixed_odd_t8_mg5,-214.0,286.0
94814,15,parity_fixed_odd_t8_mg5,-214.0,286.0
94815,15,parity_fixed_odd_t8_mg5,-214.0,286.0
94816,15,parity_fixed_odd_t8_mg5,-214.0,286.0
94817,15,parity_fixed_odd_t8_mg5,-214.0,286.0
94818,15,parity_fixed_odd_t8_mg5,-214.0,286.0
94819,15,parity_fixed_odd_t8_mg5,-214.0,286.0
94820,15,parity_fixed_odd_t8_mg5,-214.0,286.0
94821,15,parity_fixed_odd_t8_mg5,-214.0,286.0
94822,15,parity_fixed_odd_t8_mg5,-214.0,286.0
94823,15,parity_fixed_odd_t8_mg5,-214.0,286.0
94824,15,parity_fixed_odd_t8_mg5,-214.0,286.0
94825,15,parity_fixed_odd_t8_mg5,-214.0,286.0
94826,15,parity_fixed_odd_t8_mg5,-214.0,286.0
94827,15,parity_fixed_odd_t8_mg5,-214.0,286.0
94828,15,parity_fixed_odd_t8_mg5,-214.0,286.0
94829,15,parity_fixed_odd_t8_mg5,-214.0,286.0
94830,15,parity_fixed_odd_t8_mg5,-214.0,286.0
94831,15,parity_fixed_odd_t8_mg5,-214.0,286.0
94832,15,parity_fixed_odd_t8_mg5,-214.0,286.0
94833,15,parity_fixed_odd_t8_mg5,-214.0,286.0
94834,15,parity_fixed_odd_t8_mg5,-214.0,286.0
94835,15,parity_fixed_odd_t8_mg5,-214.0,286.0
94836,15,parity_fixed_odd_t8_mg5,-214.0,286.0
94837,15,parity_fixed_odd_t8_mg5,-214.0,286.0
