draw,pick,cumulative_profit,roi
83300,5,-13105.0,-0.314646
83300,7,-7613.0,-0.182785
83300,9,-19475.0,-0.467587
83400,2,-13278.5,-0.318429
83400,5,-13117.0,-0.314556
83400,7,-7647.5,-0.183393
83400,9,-19509.5,-0.467854
83500,2,-13292.0,-0.318371
83500,5,-13126.0,-0.314395
83500,7,-7668.0,-0.183665
83500,9,-19521.5,-0.467581
83600,2,-13298.5,-0.318146
83600,5,-13158.0,-0.314785
83600,7,-7701.0,-0.184234
83600,9,-19518.5,-0.46695
83700,2,-13304.5,-0.317909
83700,5,-13203.0,-0.315484
83700,7,-7742.0,-0.184994
83700,9,-19544.5,-0.467013
83800,2,-13329.5,-0.318126
83800,5,-13205.0,-0.315155
83800,7,-7760.0,-0.185203
83800,9,-19560.0,-0.466826
83900,2,-13348.0,-0.318188
83900,5,-13227.0,-0.315304
83900,7,-7792.5,-0.185757
83900,9,-19563.5,-0.466353
84000,2,-13361.0,-0.318119
84000,5,-13260.0,-0.315714
84000,7,-7806.5,-0.185869
84000,9,-19596.0,-0.466571
84100,2,-13375.5,-0.318086
84100,5,-13293.0,-0.316124
84100,7,-7841.0,-0.186468
84100,9,-19616.5,-0.466504
84200,2,-13399.5,-0.318278
84200,5,-13313.0,-0.316223
84200,7,-7867.0,-0.186865
84200,9,-19652.5,-0.466805
84300,2,-13421.5,-0.318422
84300,5,-13099.0,-0.310771
84300,7,-7882.0,-0.186999
84300,9,-19692.5,-0.4672
84400,2,-13436.5,-0.3184
84400,5,-13138.0,-0.311327
84400,7,-7902.5,-0.187263
84400,9,-19730.5,-0.467547
84500,2,-13453.5,-0.318426
84500,5,-13165.0,-0.311598
84500,7,-7917.5,-0.187396
84500,9,-19738.5,-0.467183
84600,2,-13478.0,-0.318629
84600,5,-13203.0,-0.312128
84600,7,-7939.5,-0.187695
84600,9,-19752.5,-0.466962
84700,2,-13500.5,-0.318784
84700,5,-13232.0,-0.312444
84700,7,-7945.5,-0.187615
84700,9,-19777.5,-0.467001
84800,2,-13514.5,-0.318738
84800,5,-13264.0,-0.31283
84800,7,-7964.0,-0.18783
84800,9,-19812.0,-0.467264
84900,2,-13534.5,-0.318834
84900,5,-13307.0,-0.313475
84900,7,-7986.0,-0.188127
84900,9,-19829.0,-0.467114
85000,2,-13554.5,-0.318929
85000,5,-13328.0,-0.3136
85000,7,-8022.0,-0.188753
85000,9,-19869.0,-0.467506
85100,2,-13573.0,-0.318989
85100,5,-13352.0,-0.313796
85100,7,-8020.5,-0.188496
85100,9,-19885.0,-0.467333
85200,2,-13589.5,-0.319002
85200,5,-13131.0,-0.308239
85200,7,-8031.5,-0.188533
85200,9,-19910.0,-0.467371
85300,2,-13599.0,-0.318851
85300,5,-13149.0,-0.3083
85300,7,-8063.5,-0.189062
85300,9,-19947.5,-0.467702
85400,2,-13626.0,-0.31911
85400,5,-13188.0,-0.308852
85400,7,-8091.0,-0.189485
85400,9,-19981.5,-0.467951
85500,2,-13646.0,-0.319205
85500,5,-13229.0,-0.30945
85500,7,-8110.5,-0.189719
85500,9,-20020.0,-0.468304
85600,2,-13646.0,-0.318832
85600,5,-13263.0,-0.309883
85600,7,-8133.5,-0.190035
85600,9,-20059.5,-0.46868
85700,2,-13674.5,-0.319125
85700,5,-13296.0,-0.310292
85700,7,-8167.0,-0.190595
85700,9,-20064.5,-0.46825
85800,2,-13693.0,-0.319184
85800,5,-13322.0,-0.310536
85800,7,-8196.5,-0.191061
85800,9,-20091.0,-0.468322
85900,2,-13699.0,-0.318952
85900,5,-13365.0,-0.311176
85900,7,-8182.0,-0.190501
85900,9,-20119.0,-0.468428
86000,2,-13709.5,-0.318826
86000,5,-13410.0,-0.31186
86000,7,-8207.5,-0.190872
86000,9,-20142.5,-0.46843
86100,2,-13728.5,-0.318897
86100,5,-13453.0,-0.312497
86100,7,-8247.0,-0.191568
86100,9,-20155.0,-0.468177
86200,2,-13749.5,-0.319014
86200,5,-13472.0,-0.312575
86200,7,-8271.5,-0.191914
86200,9,-20198.5,-0.468643
86300,2,-13758.0,-0.318841
86300,5,-13512.0,-0.31314
86300,7,-8281.5,-0.191924
86300,9,-20225.0,-0.468714
86400,2,-13772.0,-0.318796
86400,5,-13536.0,-0.313333
86400,7,-8290.5,-0.19191
86400,9,-20230.0,-0.468287
86500,2,-13789.5,-0.318832
86500,5,-13547.0,-0.313225
86500,7,-8326.5,-0.19252
86500,9,-20271.5,-0.468705
86600,2,-13815.5,-0.319065
86600,5,-13580.0,-0.313626
86600,7,-8296.5,-0.191605
86600,9,-20302.0,-0.468868
86700,2,-13831.5,-0.319066
86700,5,-13596.0,-0.313633
86700,7,-8300.5,-0.191476
86700,9,-20338.5,-0.46917
86800,2,-13854.0,-0.319217
86800,5,-13628.0,-0.314009
86800,7,-8243.0,-0.189931
86800,9,-20363.5,-0.469205
86900,2,-13871.5,-0.319252
86900,5,-13626.0,-0.313602
86900,7,-8275.5,-0.19046
86900,9,-20399.0,-0.469482
87000,2,-13883.5,-0.319161
87000,5,-13665.0,-0.314138
87000,7,-8313.0,-0.191103
87000,9,-20430.0,-0.469655
87100,2,-13905.0,-0.319288
87100,5,-13702.0,-0.314627
87100,7,-8350.0,-0.191734
87100,9,-20439.5,-0.469334
87200,2,-13914.0,-0.319128
87200,5,-13520.0,-0.310092
87200,7,-8383.0,-0.192271
87200,9,-20457.0,-0.469197
87300,2,-13925.0,-0.319015
87300,5,-13561.0,-0.310676
87300,7,-8408.0,-0.192623
87300,9,-20485.0,-0.469301
87400,2,-13932.5,-0.318822
87400,5,-13606.0,-0.31135
87400,7,-8431.0,-0.192929
87400,9,-20481.5,-0.468684
87500,2,-13940.0,-0.318629
87500,5,-13628.0,-0.311497
87500,7,-8470.5,-0.193611
87500,9,-20472.5,-0.467943
87600,2,-13962.0,-0.318767
87600,5,-13659.0,-0.311849
87600,7,-8484.0,-0.193699
87600,9,-20389.5,-0.465514
87700,2,-13982.5,-0.318871
87700,5,-13701.0,-0.312452
87700,7,-8522.0,-0.194344
87700,9,-20420.5,-0.46569
87800,2,-14000.5,-0.318918
87800,5,-13745.0,-0.313098
87800,7,-8543.5,-0.194613
87800,9,-20449.0,-0.465809
87900,2,-14016.5,-0.318919
87900,5,-13786.0,-0.313675
87900,7,-8582.0,-0.195267
87900,9,-20472.0,-0.465802
88000,2,-14027.0,-0.318795
88000,5,-13803.0,-0.313705
88000,7,-8613.0,-0.19575
88000,9,-20503.5,-0.465989
88100,2,-14027.0,-0.318434
88100,5,-13832.0,-0.314007
88100,7,-8646.5,-0.196288
88100,9,-20540.0,-0.466288
88200,2,-14043.0,-0.318435
88200,5,-13854.0,-0.31415
88200,7,-8669.5,-0.196587
88200,9,-20580.5,-0.466678
88300,2,-14068.0,-0.318641
88300,5,-13854.0,-0.313794
88300,7,-8703.5,-0.197135
88300,9,-20618.0,-0.466999
88400,2,-14083.5,-0.318631
88400,5,-13878.0,-0.313982
88400,7,-8722.0,-0.19733
88400,9,-20554.5,-0.465034
88500,2,-14091.0,-0.318441
88500,5,-13891.0,-0.313921
88500,7,-8754.0,-0.197831
88500,9,-20566.0,-0.464768
88600,2,-14100.0,-0.318284
88600,5,-13918.0,-0.314176
88600,7,-8781.5,-0.198228
88600,9,-20594.5,-0.464887
88700,2,-14116.0,-0.318286
88700,5,-13957.0,-0.314701
88700,7,-8808.0,-0.198602
88700,9,-20628.5,-0.46513
88800,2,-14131.5,-0.318277
88800,5,-13965.0,-0.314527
88800,7,-8840.5,-0.19911
88800,9,-20651.0,-0.465113
88900,2,-14142.0,-0.318155
88900,5,-13993.0,-0.314803
88900,7,-8870.0,-0.19955
88900,9,-20670.5,-0.465028
89000,2,-14146.5,-0.317899
89000,5,-14032.0,-0.315326
89000,7,-8901.5,-0.200034
89000,9,-20610.5,-0.463157
89100,2,-14162.5,-0.317901
89100,5,-14053.0,-0.315443
89100,7,-8916.5,-0.200146
89100,9,-20638.0,-0.463255
89200,2,-14168.5,-0.317679
89200,5,-14084.0,-0.315785
89200,7,-8926.0,-0.200135
89200,9,-20664.5,-0.46333
89300,2,-14184.0,-0.317671
89300,5,-14107.0,-0.315946
89300,7,-8956.0,-0.200582
89300,9,-20702.5,-0.463662
89400,2,-14204.0,-0.317763
89400,5,-14138.0,-0.316286
89400,7,-8968.5,-0.200638
89400,9,-20728.0,-0.463714
89500,2,-14212.0,-0.317587
89500,5,-14179.0,-0.316849
89500,7,-8961.0,-0.200246
89500,9,-20755.5,-0.46381
89600,2,-14232.5,-0.31769
89600,5,-14212.0,-0.317232
89600,7,-8983.5,-0.200525
89600,9,-20793.0,-0.464129
89700,2,-14248.0,-0.317681
89700,5,-14031.0,-0.312843
89700,7,-9006.5,-0.200814
89700,9,-20817.5,-0.464158
89800,2,-14267.5,-0.317762
89800,5,-13817.0,-0.307728
89800,7,-9021.0,-0.200913
89800,9,-20858.0,-0.464543
89900,2,-14289.5,-0.317898
89900,5,-13826.0,-0.307586
89900,7,-9039.5,-0.201101
89900,9,-20900.0,-0.464961
90000,2,-14306.0,-0.317911
90000,5,-13836.0,-0.307467
90000,7,-9082.0,-0.201822
90000,9,-20838.0,-0.463067
90100,2,-14324.0,-0.317958
90100,5,-13881.0,-0.308124
90100,7,-9091.0,-0.201798
90100,9,-20883.0,-0.463552
90200,2,-14341.0,-0.317982
90200,5,-13924.0,-0.308736
90200,7,-9106.5,-0.201918
90200,9,-20908.0,-0.463592
90300,2,-14358.5,-0.318018
90300,5,-13965.0,-0.309302
90300,7,-9132.5,-0.20227
90300,9,-20940.0,-0.463787
90400,2,-14378.0,-0.318097
90400,5,-14007.0,-0.309889
90400,7,-9136.0,-0.202124
90400,9,-20954.5,-0.463595
90500,2,-14404.5,-0.318331
90500,5,-14027.0,-0.309989
90500,7,-9162.5,-0.202486
90500,9,-20986.0,-0.463779
90600,2,-14423.5,-0.3184
90600,5,-14059.0,-0.310353
90600,7,-9170.0,-0.202428
90600,9,-21016.0,-0.463929
90700,2,-14441.0,-0.318434
90700,5,-14097.0,-0.310849
90700,7,-9183.5,-0.202503
90700,9,-21034.5,-0.463826
90800,2,-14465.0,-0.318612
90800,5,-14129.0,-0.311211
90800,7,-9207.5,-0.202808
90800,9,-21069.0,-0.464075
90900,2,-14479.5,-0.318581
90900,5,-14165.0,-0.311661
90900,7,-9231.0,-0.203102
90900,9,-21102.5,-0.464301
91000,2,-14486.5,-0.318385
91000,5,-14175.0,-0.311538
91000,7,-9267.0,-0.20367
91000,9,-21142.0,-0.464659
91100,2,-14497.5,-0.318277
91100,5,-14216.0,-0.312097
91100,7,-9297.5,-0.204116
91100,9,-21163.0,-0.46461
91200,2,-14500.5,-0.317993
91200,5,-14245.0,-0.31239
91200,7,-9329.5,-0.204594
91200,9,-21174.0,-0.464342
91300,2,-14522.5,-0.318127
91300,5,-14279.0,-0.312793
91300,7,-9354.0,-0.204907
91300,9,-21180.5,-0.463976
91400,2,-14535.0,-0.318053
91400,5,-14322.0,-0.313392
91400,7,-9387.0,-0.205405
91400,9,-21168.0,-0.463195
91500,2,-14555.5,-0.318153
91500,5,-14363.0,-0.313945
91500,7,-9408.5,-0.20565
91500,9,-21190.0,-0.463169
91600,2,-14578.0,-0.318297
91600,5,-14398.0,-0.314367
91600,7,-9414.5,-0.205557
91600,9,-21229.5,-0.463526
91700,2,-14592.0,-0.318255
91700,5,-14440.0,-0.31494
91700,7,-9424.5,-0.205551
91700,9,-21266.5,-0.463828
91800,2,-14603.5,-0.318159
91800,5,-14471.0,-0.315272
91800,7,-9459.0,-0.206078
91800,9,-21306.5,-0.464194
91900,2,-14613.5,-0.31803
91900,5,-14499.0,-0.315539
91900,7,-9481.0,-0.206333
91900,9,-21332.0,-0.464244
92000,2,-14627.0,-0.317978
92000,5,-14518.0,-0.315609
92000,7,-9505.0,-0.20663
92000,9,-21364.0,-0.464435
92100,2,-14643.5,-0.317991
92100,5,-14545.0,-0.315852
92100,7,-9543.5,-0.207242
92100,9,-21403.0,-0.464777
92200,2,-14656.0,-0.317918
92200,5,-14585.0,-0.316377
92200,7,-9582.0,-0.207852
92200,9,-21416.0,-0.464555
92300,2,-14680.0,-0.318093
92300,5,-14625.0,-0.316901
92300,7,-9584.5,-0.207681
92300,9,-21450.5,-0.4648
92400,2,-14693.0,-0.31803
92400,5,-14662.0,-0.317359
92400,7,-9618.0,-0.208182
92400,9,-21480.0,-0.464935
92500,2,-14713.5,-0.31813
92500,5,-14706.0,-0.317968
92500,7,-9654.0,-0.208735
92500,9,-21502.5,-0.464919
92600,2,-14719.0,-0.317905
92600,5,-14747.0,-0.31851
92600,7,-9665.0,-0.208747
92600,9,-21530.0,-0.465011
92700,2,-14736.5,-0.31794
92700,5,-14768.0,-0.318619
92700,7,-9704.5,-0.209374
92700,9,-21543.0,-0.46479
92800,2,-14746.5,-0.317812
92800,5,-14795.0,-0.318858
92800,7,-9728.0,-0.209655
92800,9,-21559.5,-0.464644
92900,2,-14760.5,-0.317772
92900,5,-14828.0,-0.319225
92900,7,-9760.0,-0.210118
92900,9,-21589.5,-0.46479
93000,2,-14781.5,-0.317882
93000,5,-14870.0,-0.319785
93000,7,-9778.5,-0.21029
93000,9,-21629.0,-0.46514
93100,2,-14783.0,-0.317573
93100,5,-14658.0,-0.314887
93100,7,-9796.5,-0.210451
93100,9,-21639.5,-0.464866
93200,2,-14800.0,-0.317597
93200,5,-14690.0,-0.315236
93200,7,-9815.0,-0.210622
93200,9,-21667.0,-0.464957
93300,2,-14806.0,-0.317385
93300,5,-14711.0,-0.315348
93300,7,-9848.5,-0.211115
93300,9,-21603.0,-0.463087
93400,2,-14825.5,-0.317463
93400,5,-14744.0,-0.315717
93400,7,-9870.0,-0.211349
93400,9,-21642.5,-0.463437
93500,2,-14849.5,-0.317636
93500,5,-14773.0,-0.316
93500,7,-9904.5,-0.211861
93500,9,-21660.5,-0.463326
93600,2,-14866.5,-0.31766
93600,5,-14804.0,-0.316325
93600,7,-9931.5,-0.212212
93600,9,-21687.5,-0.463408
93700,2,-14888.5,-0.317791
93700,5,-14818.0,-0.316286
93700,7,-9967.5,-0.212753
93700,9,-21726.5,-0.463746
93800,2,-14912.5,-0.317964
93800,5,-14634.0,-0.312026
93800,7,-9957.0,-0.212303
93800,9,-21765.0,-0.464072
93900,2,-14931.5,-0.31803
93900,5,-14653.0,-0.312098
93900,7,-9996.5,-0.212918
93900,9,-21793.0,-0.464175
94000,2,-14956.0,-0.318213
94000,5,-14683.0,-0.312404
94000,7,-10002.5,-0.212819
94000,9,-21829.0,-0.464447
94100,2,-14971.5,-0.318204
94100,5,-14720.0,-0.312859
94100,7,-9985.0,-0.212221
94100,9,-21867.0,-0.464761
94200,2,-14990.0,-0.318259
94200,5,-14761.0,-0.313397
94200,7,-10019.5,-0.212728
94200,9,-21905.5,-0.465085
94300,2,-15018.0,-0.318515
94300,5,-14585.0,-0.309332
94300,7,-10024.0,-0.212598
94300,9,-21908.5,-0.464655
94400,2,-15037.5,-0.318591
94400,5,-14629.0,-0.309936
94400,7,-10063.0,-0.213199
94400,9,-21941.5,-0.464862
94500,2,-15060.5,-0.318741
94500,5,-14415.0,-0.305079
94500,7,-10068.0,-0.213079
94500,9,-21967.5,-0.464921
94600,2,-15064.5,-0.318488
94600,5,-14441.0,-0.305307
94600,7,-10087.0,-0.213256
94600,9,-22006.5,-0.465254
94700,2,-15077.0,-0.318416
94700,5,-14483.0,-0.305871
94700,7,-10124.5,-0.213823
94700,9,-21994.0,-0.464498
94800,2,-15088.0,-0.318312
94800,5,-14513.0,-0.306181
94800,7,-10146.5,-0.214061
94800,9,-22028.5,-0.464736
94900,2,-15113.0,-0.318504
94900,5,-14528.0,-0.306175
94900,7,-10165.0,-0.214226
94900,9,-22067.5,-0.465068
95000,2,-15132.0,-0.318568
95000,5,-14571.0,-0.306758
95000,7,-10197.0,-0.214674
95000,9,-22097.5,-0.465211
95100,2,-15147.5,-0.318559
95100,5,-14604.0,-0.307129
95100,7,-10232.0,-0.215184
95100,9,-22123.0,-0.465258
95200,2,-15152.5,-0.31833
95200,5,-14648.0,-0.307731
95200,7,-10260.0,-0.215546
95200,9,-22145.5,-0.465242
95300,2,-15169.5,-0.318353
95300,5,-14691.0,-0.308311
95300,7,-10284.5,-0.215834
95300,9,-22173.0,-0.465331
95400,2,-15180.0,-0.318239
95400,5,-14733.0,-0.308868
95400,7,-10304.5,-0.216027
95400,9,-22197.0,-0.465346
95500,2,-15195.5,-0.31823
95500,5,-14759.0,-0.309089
95500,7,-10293.0,-0.21556
95500,9,-22226.0,-0.465466
95600,2,-15217.5,-0.318358
95600,5,-14791.0,-0.309435
95600,7,-10312.5,-0.215743
95600,9,-22264.0,-0.465774
95700,2,-15228.0,-0.318245
95700,5,-14811.0,-0.30953
95700,7,-10323.5,-0.215747
95700,9,-22187.5,-0.463689
95800,2,-15244.0,-0.318246
95800,5,-14850.0,-0.310021
95800,7,-10341.5,-0.215898
95800,9,-22226.5,-0.464019
95900,2,-15259.0,-0.318227
95900,5,-14873.0,-0.310177
95900,7,-10347.0,-0.215787
95900,9,-22253.5,-0.464098
96000,2,-15279.0,-0.318312
96000,5,-14919.0,-0.310812
96000,7,-10378.0,-0.216208
96000,9,-22289.5,-0.464365
96100,2,-15298.0,-0.318377
96100,5,-14950.0,-0.311134
96100,7,-10374.5,-0.215911
96100,9,-22319.5,-0.464506
96200,2,-15314.5,-0.318389
96200,5,-14989.0,-0.311622
96200,7,-10397.0,-0.216154
96200,9,-22247.0,-0.462516
96300,2,-15337.0,-0.318525
96300,5,-15023.0,-0.312004
96300,7,-10417.0,-0.216345
96300,9,-22285.5,-0.462835
96400,2,-15353.5,-0.318537
96400,5,-15042.0,-0.312075
96400,7,-10453.5,-0.216878
96400,9,-22313.5,-0.462936
96500,2,-15379.0,-0.318736
96500,5,-15064.0,-0.312207
96500,7,-10476.5,-0.21713
96500,9,-22314.0,-0.462466
96600,2,-15402.0,-0.318882
96600,5,-15087.0,-0.31236
96600,7,-10493.0,-0.217246
96600,9,-22342.5,-0.462578
96700,2,-15424.0,-0.319007
96700,5,-14886.0,-0.30788
96700,7,-10517.0,-0.217518
96700,9,-22385.0,-0.462978
96800,2,-15445.0,-0.319112
96800,5,-14903.0,-0.307913
96800,7,-10549.5,-0.217965
96800,9,-22421.0,-0.463244
96900,2,-15457.0,-0.31903
96900,5,-14932.0,-0.308194
96900,7,-10506.0,-0.216842
96900,9,-22430.0,-0.462951
97000,2,-15470.0,-0.318969
97000,5,-14954.0,-0.30833
97000,7,-10526.5,-0.217041
97000,9,-22468.0,-0.463258
97100,2,-15500.0,-0.319258
97100,5,-14995.0,-0.308857
97100,7,-10557.5,-0.217456
97100,9,-22506.0,-0.463563
97200,2,-15516.0,-0.319259
97200,5,-15038.0,-0.309424
97200,7,-10575.0,-0.217593
97200,9,-22546.5,-0.46392
97300,2,-15537.0,-0.319363
97300,5,-15069.0,-0.309743
97300,7,-10603.5,-0.217955
97300,9,-22591.0,-0.464358
97400,2,-15553.5,-0.319374
97400,5,-15094.0,-0.309938
97400,7,-10615.5,-0.217977
97400,9,-22630.0,-0.464682
97500,2,-15572.0,-0.319426
97500,5,-15121.0,-0.310174
97500,7,-10646.5,-0.21839
97500,9,-22658.0,-0.464779
97600,2,-15581.5,-0.319293
97600,5,-15165.0,-0.310758
97600,7,-10675.0,-0.21875
97600,9,-22667.0,-0.464488
97700,2,-15603.5,-0.319417
97700,5,-15199.0,-0.311136
97700,7,-10698.0,-0.218997
97700,9,-22705.5,-0.4648
97800,2,-15627.0,-0.319571
97800,5,-15231.0,-0.311472
97800,7,-10704.5,-0.218906
97800,9,-22640.0,-0.462986
97900,2,-15634.5,-0.319397
97900,5,-15274.0,-0.312033
97900,7,-10740.5,-0.219418
97900,9,-22677.5,-0.463279
98000,2,-15643.5,-0.319255
98000,5,-15051.0,-0.307163
98000,7,-10769.0,-0.219776
98000,9,-22719.5,-0.463663
98100,2,-15661.5,-0.319297
98100,5,-15086.0,-0.307564
98100,7,-10788.5,-0.219949
98100,9,-22754.0,-0.463894
98200,2,-15680.5,-0.319358
98200,5,-15097.0,-0.307475
98200,7,-10813.5,-0.220234
98200,9,-22792.5,-0.464206
98300,2,-15697.0,-0.319369
98300,5,-15132.0,-0.307874
98300,7,-10845.5,-0.220661
98300,9,-22819.5,-0.464283
98400,2,-15716.5,-0.319441
98400,5,-15163.0,-0.308191
98400,7,-10869.5,-0.220925
98400,9,-22847.0,-0.46437
98500,2,-15726.0,-0.31931
98500,5,-15205.0,-0.308731
98500,7,-10889.0,-0.221096
98500,9,-22885.5,-0.46468
98600,2,-15749.0,-0.319452
98600,5,-15238.0,-0.309087
98600,7,-10914.0,-0.221379
98600,9,-22912.5,-0.464757
98700,2,-15765.5,-0.319463
98700,5,-15266.0,-0.309341
98700,7,-10947.5,-0.221834
98700,9,-22932.0,-0.464681
98800,2,-15781.5,-0.319464
98800,5,-15286.0,-0.309433
98800,7,-10970.0,-0.222065
98800,9,-22951.5,-0.464605
98900,2,-15789.5,-0.319302
98900,5,-15310.0,-0.309606
98900,7,-11008.0,-0.222609
98900,9,-22977.5,-0.464661
99000,2,-15805.0,-0.319293
99000,5,-15121.0,-0.305475
99000,7,-11032.5,-0.222879
99000,9,-22995.5,-0.464556
99100,2,-15825.5,-0.319384
99100,5,-15140.0,-0.30555
99100,7,-11064.5,-0.2233
99100,9,-23025.5,-0.464692
99200,2,-15844.0,-0.319435
99200,5,-15182.0,-0.306089
99200,7,-11082.0,-0.223427
99200,9,-23059.5,-0.464909
99300,2,-15863.0,-0.319496
99300,5,-15214.0,-0.306425
99300,7,-11107.5,-0.223716
99300,9,-23097.5,-0.465206
99400,2,-15880.5,-0.319527
99400,5,-15255.0,-0.306942
99400,7,-11143.5,-0.224215
99400,9,-23118.0,-0.465151
99500,2,-15905.5,-0.319709
99500,5,-15281.0,-0.307156
99500,7,-11182.0,-0.224764
99500,9,-23149.5,-0.465317
99600,2,-15916.5,-0.319608
99600,5,-15312.0,-0.30747
99600,7,-11206.0,-0.22502
99600,9,-23167.0,-0.465201
99700,2,-15931.0,-0.319579
99700,5,-15355.0,-0.308024
99700,7,-11240.0,-0.225476
99700,9,-23189.5,-0.465186
99800,2,-15949.0,-0.319619
99800,5,-15393.0,-0.308477
99800,7,-11234.5,-0.22514
99800,9,-23224.5,-0.465421
99900,2,-15959.0,-0.319499
99900,5,-15416.0,-0.308629
99900,7,-11216.0,-0.224545
99900,9,-23255.0,-0.465566
100000,2,-15976.5,-0.31953
100000,5,-15449.0,-0.30898
100000,7,-11233.5,-0.22467
100000,9,-23278.5,-0.46557
100100,2,-15987.5,-0.319431
100100,5,-15479.0,-0.309271
100100,7,-11253.5,-0.224845
100100,9,-23317.0,-0.465874
100200,2,-16002.5,-0.319411
100200,5,-15521.0,-0.3098
100200,7,-11265.5,-0.22486
100200,9,-23353.0,-0.466128
100300,2,-16029.5,-0.319631
100300,5,-15561.0,-0.310289
100300,7,-11301.0,-0.225344
100300,9,-23263.5,-0.463878
100400,2,-16041.5,-0.319552
100400,5,-15594.0,-0.310637
100400,7,-11333.5,-0.225767
100400,9,-23305.5,-0.464253
100500,2,-16056.0,-0.319522
100500,5,-15639.0,-0.311224
100500,7,-11345.0,-0.225771
100500,9,-23345.0,-0.464577
100600,2,-16076.5,-0.319612
100600,5,-15661.0,-0.311352
100600,7,-11383.5,-0.226312
100600,9,-23371.0,-0.464632
100700,2,-16096.5,-0.319692
100700,5,-15688.0,-0.311579
100700,7,-11408.0,-0.226574
100700,9,-23374.5,-0.46424
100800,2,-16114.5,-0.319732
100800,5,-15694.0,-0.311389
100800,7,-11447.5,-0.227133
100800,9,-23416.5,-0.464613
100900,2,-16132.0,-0.319762
100900,5,-15733.0,-0.311853
100900,7,-11480.0,-0.227552
100900,9,-23442.0,-0.464658
101000,2,-16144.5,-0.319693
101000,5,-15766.0,-0.312198
101000,7,-11510.0,-0.227921
101000,9,-23479.0,-0.464931
101100,2,-16156.5,-0.319614
101100,5,-15803.0,-0.312621
101100,7,-11532.0,-0.228131
101100,9,-21502.0,-0.425361
101200,2,-16156.5,-0.319298
101200,5,-15827.0,-0.312787
101200,7,-11561.5,-0.228488
101200,9,-21547.0,-0.42583
101300,2,-16171.0,-0.319269
101300,5,-15841.0,-0.312754
101300,7,-11591.0,-0.228845
101300,9,-21583.5,-0.42613
101400,2,-16187.0,-0.31927
101400,5,-15833.0,-0.312288
101400,7,-11618.0,-0.229152
101400,9,-21601.0,-0.426055
101500,2,-16197.0,-0.319153
101500,5,-15854.0,-0.312394
101500,7,-11648.0,-0.229517
101500,9,-21607.0,-0.425754
101600,2,-16215.5,-0.319203
101600,5,-15671.0,-0.308484
101600,7,-11679.0,-0.229902
101600,9,-21638.0,-0.425945
101700,2,-16223.0,-0.319036
101700,5,-15683.0,-0.308417
101700,7,-11714.5,-0.230374
101700,9,-21673.0,-0.426214
101800,2,-16233.0,-0.318919
101800,5,-15725.0,-0.308939
101800,7,-11732.0,-0.230491
101800,9,-21705.5,-0.426434
101900,2,-16253.5,-0.319009
101900,5,-15747.0,-0.309068
101900,7,-11753.5,-0.230687
101900,9,-21736.0,-0.426614
101952,2,-16255.0,-0.318876
101952,5,-15760.0,-0.309165
101952,7,-11772.0,-0.230932
101952,9,-21745.0,-0.426573
