draw,plain_kino_1,plain_kino_2,plain_kino_3,plain_kino_4,plain_kino_5,plain_kino_6,plain_kino_7,plain_kino_8,plain_kino_9,plain_kino_10,plain_kino_11,plain_kino_12,para1_kino_2,para1_kino_3,para1_kino_4,para1_kino_5,para1_kino_6,para1_kino_7,para1_kino_8,para1_kino_9,parity_odd,parity_even,parity_draw,column_random
3493,-655.175,-560.512,-537.285,-554.904,-515.72,-487.25,-501.426,-513.312,-400.708,-486.708,-528.464,-509.034,-980.636,-1072.255,-1093.564,-1003.42,-1002.33,-1027.526,-1125.812,-907.208,-357.228,-353.396,-325.252,-345.044
3494,-655.37,-560.716,-537.465,-555.032,-516.068,-487.61,-501.768,-513.668,-401.036,-486.884,-528.21,-509.002,-980.988,-1072.595,-1093.84,-1004.028,-1003.19,-1028.368,-1126.668,-908.036,-357.352,-353.484,-325.328,-345.016
3495,-655.535,-560.916,-537.73,-555.34,-516.424,-487.918,-501.884,-513.916,-401.242,-486.896,-527.848,-507.16,-981.288,-1072.99,-1094.328,-1004.644,-1003.998,-1028.984,-1127.416,-908.742,-357.412,-353.592,-325.492,-345.132
3496,-655.715,-561.068,-537.955,-555.648,-516.752,-488.25,-502.138,-514.152,-401.51,-487.048,-528.08,-507.484,-981.524,-1073.365,-1094.784,-1005.232,-1004.83,-1029.738,-1128.152,-909.51,-357.52,-353.68,-325.6,-345.2
3497,-655.865,-561.228,-538.145,-555.96,-517.132,-488.628,-502.426,-514.496,-401.87,-487.44,-528.47,-507.902,-981.784,-1073.735,-1095.276,-1005.992,-1005.708,-1030.526,-1128.996,-910.37,-357.604,-353.824,-325.644,-345.332
3498,-656.04,-561.388,-538.385,-556.07,-517.492,-488.982,-502.702,-514.792,-402.118,-487.684,-528.79,-508.212,-982.044,-1074.155,-1095.566,-1006.732,-1006.562,-1031.302,-1129.792,-911.118,-357.708,-353.932,-325.72,-345.592
3499,-656.18,-561.496,-538.405,-555.982,-516.932,-489.218,-502.932,-514.948,-402.04,-487.012,-528.568,-506.524,-982.228,-1074.315,-1095.658,-1006.432,-1006.838,-1032.032,-1130.448,-911.54,-357.84,-353.968,-325.884,-345.596
3500,-656.395,-561.708,-538.645,-556.326,-517.332,-489.536,-503.1,-515.292,-402.392,-487.36,-528.846,-506.872,-982.544,-1074.835,-1096.246,-1007.212,-1007.196,-1030.9,-1131.292,-912.392,-357.952,-354.004,-326.088,-345.696
3501,-656.555,-561.852,-538.64,-556.396,-517.536,-489.8,-503.28,-515.48,-402.598,-487.368,-528.424,-506.762,-982.796,-1074.92,-1096.4,-1007.316,-1007.96,-1031.58,-1131.98,-913.098,-358.02,-354.108,-326.244,-345.828
3502,-656.77,-561.968,-538.815,-556.516,-516.92,-490.068,-503.566,-515.728,-402.874,-487.444,-528.592,-507.0,-983.044,-1075.245,-1096.732,-1006.72,-1008.268,-1032.366,-1132.728,-913.874,-358.124,-354.24,-326.272,-345.896
3503,-656.915,-562.074,-538.855,-556.582,-517.256,-490.34,-503.724,-515.892,-403.09,-487.668,-528.93,-507.382,-983.262,-1075.365,-1096.722,-1007.436,-1009.04,-1033.024,-1133.392,-914.59,-358.216,-354.364,-326.34,-345.916
3504,-657.125,-562.26,-538.965,-556.676,-516.556,-490.492,-503.878,-516.036,-403.332,-487.792,-529.092,-507.688,-983.6,-1075.695,-1096.836,-1006.636,-1009.232,-1033.678,-1134.036,-915.332,-358.3,-354.492,-326.416,-346.112
3505,-657.38,-562.496,-539.28,-557.024,-516.944,-490.79,-504.052,-514.444,-403.338,-488.028,-529.326,-507.72,-983.988,-1076.24,-1097.492,-1007.404,-1009.57,-1032.552,-1124.544,-915.838,-358.464,-354.628,-326.316,-346.068
3506,-657.61,-562.68,-539.49,-557.196,-516.448,-491.05,-504.112,-514.68,-403.57,-488.304,-529.666,-508.036,-984.28,-1076.67,-1098.036,-1007.288,-1009.87,-1031.312,-1125.28,-916.57,-358.576,-354.76,-326.328,-346.232
3507,-657.83,-562.798,-539.655,-557.516,-516.72,-491.432,-504.47,-515.056,-403.93,-488.616,-529.99,-508.322,-984.534,-1076.965,-1098.568,-1007.58,-1010.752,-1032.17,-1126.156,-917.43,-358.692,-354.864,-326.388,-346.412
3508,-658.025,-562.998,-539.93,-557.834,-517.048,-491.736,-504.59,-515.144,-404.074,-488.78,-529.948,-508.212,-984.814,-1077.39,-1099.162,-1008.168,-1011.556,-1032.79,-1126.744,-918.074,-358.836,-354.936,-326.456,-346.512
3509,-658.225,-563.15,-540.155,-557.936,-517.432,-492.006,-504.868,-515.444,-404.428,-489.012,-530.224,-508.524,-985.07,-1077.765,-1099.412,-1008.932,-1011.866,-1033.568,-1127.544,-918.928,-358.956,-355.0,-326.588,-346.756
3510,-658.415,-563.282,-540.36,-558.054,-516.9,-492.248,-505.09,-515.676,-404.686,-489.2,-530.424,-508.84,-985.326,-1078.08,-1099.71,-1008.78,-1012.148,-1034.29,-1128.276,-919.686,-358.992,-355.164,-326.688,-346.856
3511,-658.64,-563.484,-540.62,-557.994,-516.26,-492.434,-505.008,-515.708,-404.836,-489.28,-530.652,-509.096,-985.672,-1078.56,-1099.862,-1008.16,-1012.374,-1032.908,-1128.808,-920.336,-359.088,-355.308,-326.708,-347.068
3512,-658.805,-563.604,-540.8,-558.092,-516.58,-492.746,-505.294,-516.052,-405.174,-489.588,-530.962,-509.434,-985.872,-1078.8,-1100.076,-1008.74,-1013.186,-1033.694,-1129.652,-921.174,-359.232,-355.376,-326.784,-347.12
3513,-658.93,-563.776,-541.035,-558.394,-516.868,-493.042,-505.472,-516.156,-404.632,-489.496,-530.974,-509.546,-986.128,-1079.205,-1100.526,-1009.168,-1013.982,-1034.372,-1130.256,-921.132,-359.3,-355.512,-326.876,-347.3
3514,-659.075,-563.956,-541.295,-558.544,-517.18,-493.32,-505.744,-516.484,-404.92,-489.812,-531.248,-509.844,-986.408,-1079.685,-1100.952,-1009.62,-1014.3,-1035.144,-1131.084,-921.92,-359.4,-355.624,-326.952,-347.496
3515,-659.205,-564.062,-541.36,-558.622,-516.652,-493.472,-505.812,-514.812,-397.232,-489.128,-530.976,-508.0,-986.586,-1079.88,-1101.114,-1009.472,-1014.032,-1033.912,-1121.512,-874.732,-359.524,-355.74,-326.972,-347.532
3516,-659.425,-564.196,-541.48,-558.724,-516.06,-490.322,-505.674,-514.884,-397.444,-489.18,-531.196,-508.256,-986.888,-1080.14,-1101.332,-1009.02,-1010.002,-1030.674,-1122.084,-875.444,-359.632,-355.864,-327.008,-347.68
3517,-659.59,-564.364,-541.725,-559.014,-516.224,-490.542,-505.888,-515.136,-397.42,-489.34,-531.402,-508.54,-987.192,-1080.475,-1101.674,-1008.844,-1010.262,-1031.388,-1122.836,-875.92,-359.72,-355.944,-327.172,-347.86
3518,-659.805,-564.558,-541.99,-558.968,-515.668,-490.748,-506.006,-513.488,-397.302,-488.448,-531.094,-508.308,-987.514,-1080.97,-1101.872,-1008.548,-1010.508,-1030.206,-1113.288,-876.302,-359.836,-356.024,-327.28,-347.928
3519,-660.0,-564.774,-542.285,-559.314,-516.02,-491.026,-506.212,-513.648,-397.556,-488.732,-531.46,-508.654,-987.822,-1081.455,-1102.526,-1009.16,-1010.826,-1030.912,-1113.948,-877.056,-359.968,-356.116,-327.332,-347.804
3520,-660.195,-564.896,-542.42,-559.602,-516.352,-491.338,-506.446,-513.956,-397.81,-489.0,-531.8,-508.978,-988.088,-1081.76,-1102.962,-1009.752,-1011.638,-1031.646,-1114.756,-877.81,-360.064,-356.188,-327.496,-347.968
3521,-660.39,-565.014,-542.55,-559.866,-516.656,-491.656,-506.728,-514.248,-398.142,-489.348,-532.14,-509.326,-988.362,-1081.95,-1103.246,-1010.316,-1012.456,-1032.428,-1115.548,-878.642,-360.152,-356.3,-327.596,-348.02
3522,-660.55,-565.114,-542.675,-559.974,-517.004,-492.022,-507.03,-514.628,-398.488,-489.7,-532.492,-509.604,-988.602,-1082.225,-1103.598,-1011.044,-1013.322,-1033.23,-1116.428,-879.488,-360.224,-356.456,-327.64,-348.04
3523,-660.74,-565.312,-542.9,-560.318,-517.428,-492.412,-507.358,-514.944,-398.806,-490.056,-532.82,-509.882,-988.916,-1082.7,-1104.218,-1011.968,-1014.212,-1034.058,-1117.244,-880.306,-360.356,-356.54,-327.708,-348.108
3524,-660.925,-565.436,-543.045,-560.588,-517.708,-492.678,-507.526,-515.14,-398.686,-490.208,-532.644,-509.908,-989.128,-1082.935,-1104.572,-1012.388,-1014.978,-1034.726,-1117.94,-880.686,-360.412,-356.632,-327.912,-348.224
3525,-661.115,-565.586,-543.245,-560.702,-518.076,-493.002,-507.828,-515.532,-399.09,-490.572,-533.01,-510.196,-989.418,-1083.235,-1104.898,-1013.136,-1015.802,-1035.528,-1118.832,-881.59,-360.572,-356.684,-327.988,-348.34
3526,-661.315,-565.754,-543.44,-560.816,-518.388,-493.354,-508.064,-515.752,-399.302,-490.744,-533.246,-510.522,-989.762,-1083.62,-1105.128,-1013.588,-1016.654,-1036.264,-1119.552,-882.302,-360.672,-356.82,-328.016,-348.296
3527,-661.56,-565.934,-543.595,-561.12,-518.616,-493.48,-508.012,-514.0,-399.194,-489.988,-533.018,-508.81,-990.102,-1083.985,-1105.58,-1013.716,-1016.36,-1034.912,-1109.9,-882.694,-360.804,-356.88,-328.132,-348.284
3528,-661.75,-566.052,-543.505,-561.198,-517.952,-493.606,-508.044,-514.16,-399.364,-490.1,-533.296,-508.98,-990.336,-1084.115,-1105.71,-1013.072,-1016.066,-1033.644,-1110.56,-883.364,-360.92,-356.948,-328.264,-348.32
3529,-661.97,-566.236,-543.67,-561.34,-518.348,-493.974,-508.294,-514.512,-399.69,-490.396,-533.546,-509.274,-990.668,-1084.51,-1106.16,-1013.848,-1016.934,-1034.394,-1111.412,-884.19,-361.044,-357.02,-328.372,-348.292
3530,-662.07,-566.276,-543.61,-561.006,-518.484,-494.156,-508.542,-514.7,-399.942,-490.412,-533.524,-509.41,-990.788,-1084.53,-1105.878,-1013.644,-1017.156,-1035.142,-1112.1,-884.942,-361.136,-357.112,-328.504,-348.552
3531,-662.27,-566.406,-543.715,-561.146,-518.816,-494.346,-508.78,-514.936,-400.254,-490.732,-533.87,-509.726,-991.018,-1084.745,-1106.326,-1014.116,-1016.926,-1035.88,-1112.836,-885.754,-361.292,-357.176,-328.564,-348.636
3532,-662.41,-566.532,-544.01,-561.484,-519.192,-494.582,-509.002,-515.232,-400.612,-491.096,-534.266,-510.138,-991.236,-1085.23,-1106.94,-1014.872,-1017.202,-1036.602,-1113.632,-886.612,-361.38,-357.264,-328.712,-348.736
3533,-662.615,-566.674,-544.13,-561.784,-519.544,-494.922,-509.28,-515.508,-400.772,-491.064,-533.994,-510.146,-991.522,-1085.49,-1107.388,-1015.604,-1018.042,-1037.38,-1114.408,-887.272,-361.476,-357.356,-328.836,-348.804
3534,-662.87,-566.904,-544.225,-561.9,-518.984,-495.2,-509.564,-515.872,-401.16,-491.384,-534.326,-510.472,-991.912,-1085.775,-1107.62,-1015.304,-1018.36,-1038.164,-1115.272,-888.16,-361.588,-357.444,-328.936,-348.936
3535,-663.06,-567.09,-544.555,-562.232,-519.292,-495.466,-509.756,-516.132,-401.42,-491.592,-534.632,-510.75,-992.23,-1086.365,-1108.228,-1015.752,-1018.666,-1038.856,-1116.032,-888.92,-361.648,-357.556,-329.092,-349.004
3536,-663.22,-567.244,-544.655,-562.162,-519.56,-495.592,-509.908,-516.42,-401.706,-491.924,-534.942,-510.832,-992.512,-1086.665,-1108.37,-1016.04,-1018.372,-1039.508,-1116.82,-889.706,-361.764,-357.636,-329.2,-349.168
3537,-663.455,-567.446,-544.895,-562.526,-519.968,-495.992,-510.246,-516.788,-402.118,-492.28,-535.28,-511.168,-992.858,-1087.085,-1109.042,-1016.828,-1019.272,-1040.346,-1117.688,-890.618,-361.936,-357.704,-329.22,-349.236
3538,-663.63,-567.616,-544.9,-562.81,-520.304,-496.22,-510.44,-517.044,-402.436,-492.592,-535.54,-511.45,-993.128,-1087.2,-1109.41,-1017.424,-1019.54,-1041.04,-1118.444,-891.436,-361.988,-357.824,-329.376,-349.272
3539,-663.79,-567.784,-545.075,-563.14,-520.704,-496.582,-510.754,-517.384,-402.784,-492.868,-535.76,-511.758,-993.392,-1087.525,-1110.016,-1018.204,-1020.402,-1041.854,-1119.284,-892.284,-362.136,-357.884,-329.46,-349.372
3540,-664.015,-567.944,-545.2,-563.254,-520.976,-496.932,-511.048,-517.664,-403.084,-493.204,-536.084,-512.052,-993.692,-1087.8,-1110.342,-1018.496,-1021.252,-1042.648,-1120.064,-893.084,-362.224,-357.976,-329.6,-349.52
3541,-664.18,-568.028,-545.24,-563.344,-521.204,-497.218,-511.236,-517.844,-403.294,-493.512,-536.276,-512.296,-993.904,-1087.92,-1110.548,-1018.744,-1022.038,-1043.336,-1120.744,-893.794,-362.336,-358.092,-329.644,-349.652
3542,-664.385,-568.234,-545.495,-563.674,-521.596,-497.626,-511.512,-518.16,-403.5,-493.8,-536.496,-512.528,-994.282,-1088.385,-1111.09,-1019.516,-1022.946,-1044.112,-1121.56,-894.5,-362.456,-358.16,-329.768,-349.704
3543,-664.57,-568.308,-545.44,-563.742,-521.856,-497.75,-511.594,-518.364,-403.368,-493.9,-536.66,-512.536,-994.504,-1088.42,-1111.146,-1019.796,-1022.65,-1044.694,-1122.264,-894.868,-362.54,-358.3,-329.82,-349.82
3544,-664.755,-568.484,-545.495,-563.63,-521.188,-497.906,-511.754,-518.464,-403.554,-493.936,-536.654,-512.46,-994.812,-1088.685,-1110.99,-1019.148,-1022.846,-1045.354,-1122.864,-895.554,-362.628,-358.388,-329.968,-349.904
3545,-664.91,-568.59,-545.51,-563.73,-521.504,-498.224,-511.98,-518.748,-403.788,-494.028,-536.898,-512.512,-995.03,-1088.83,-1111.206,-1019.724,-1023.664,-1046.08,-1123.648,-896.288,-362.788,-358.46,-330.004,-350.1
3546,-665.125,-568.778,-545.695,-564.076,-521.832,-498.482,-512.232,-518.98,-404.052,-494.316,-537.156,-512.86,-995.334,-1089.185,-1111.796,-1020.192,-1023.962,-1046.832,-1124.38,-897.052,-362.912,-358.612,-329.952,-350.136
3547,-665.275,-568.926,-545.965,-564.396,-522.148,-498.834,-512.57,-519.34,-404.394,-494.536,-537.4,-513.208,-995.538,-1089.595,-1112.36,-1020.648,-1024.814,-1047.67,-1125.24,-897.894,-363.044,-358.66,-330.092,-350.236
3548,-665.485,-569.064,-546.04,-564.5,-522.424,-499.066,-512.628,-519.54,-404.702,-494.7,-537.64,-513.498,-995.812,-1089.82,-1112.58,-1021.064,-1025.086,-1046.428,-1125.94,-898.702,-363.14,-358.764,-330.192,-350.304
3549,-665.67,-569.208,-546.14,-564.586,-522.6,-499.266,-512.824,-519.668,-404.57,-494.78,-537.854,-513.798,-996.064,-1090.12,-1112.622,-1021.02,-1025.326,-1047.124,-1126.568,-899.07,-363.18,-358.872,-330.396,-350.356
3550,-665.825,-569.312,-546.015,-564.832,-522.84,-499.404,-513.044,-519.912,-404.836,-494.992,-538.166,-514.192,-996.256,-1090.145,-1112.824,-1021.4,-1025.504,-1047.844,-1127.312,-899.836,-363.292,-358.992,-330.432,-350.488
3551,-665.97,-569.462,-546.16,-564.98,-523.236,-499.822,-513.4,-520.256,-405.132,-495.196,-538.38,-514.428,-996.526,-1090.48,-1113.28,-1022.176,-1026.422,-1048.7,-1128.156,-900.632,-363.368,-359.108,-330.548,-350.7
3552,-666.135,-569.572,-546.345,-565.3,-523.636,-500.156,-513.672,-520.492,-405.338,-495.208,-538.482,-514.446,-996.776,-1090.735,-1113.876,-1023.076,-1027.256,-1049.472,-1128.892,-901.338,-363.484,-359.18,-330.672,-350.816
3553,-666.29,-569.744,-546.565,-565.624,-523.996,-500.49,-513.926,-520.76,-405.68,-495.468,-538.83,-514.842,-997.032,-1091.095,-1114.476,-1023.816,-1028.09,-1050.226,-1129.66,-902.18,-363.572,-359.244,-330.868,-350.98
3554,-666.445,-569.888,-546.585,-565.518,-524.34,-500.74,-514.056,-519.14,-405.648,-495.716,-538.7,-514.93,-997.244,-1091.255,-1114.518,-1024.42,-1028.38,-1049.056,-1120.14,-902.648,-363.7,-359.368,-330.864,-351.048
3555,-666.635,-570.112,-546.79,-565.444,-524.564,-500.848,-514.26,-519.344,-405.856,-495.844,-538.972,-515.11,-997.576,-1091.67,-1114.56,-1024.544,-1028.068,-1049.76,-1120.844,-903.356,-363.764,-359.48,-331.012,-351.244
3556,-666.8,-570.254,-546.91,-565.76,-524.936,-501.184,-514.56,-519.712,-406.16,-496.152,-539.226,-515.438,-997.842,-1092.03,-1115.024,-1025.296,-1028.904,-1050.56,-1121.712,-904.16,-363.884,-359.596,-331.04,-351.28
3557,-666.965,-570.384,-546.885,-565.832,-525.096,-501.33,-514.726,-519.884,-406.354,-496.38,-539.414,-515.638,-998.072,-1092.155,-1115.116,-1025.236,-1029.09,-1051.226,-1122.384,-904.854,-363.94,-359.72,-331.18,-351.364
3558,-667.18,-570.586,-547.015,-565.938,-525.368,-501.548,-514.97,-520.148,-406.642,-496.6,-539.628,-515.95,-998.458,-1092.445,-1115.338,-1025.648,-1029.348,-1051.97,-1123.148,-905.642,-364.012,-359.848,-331.28,-351.576
3559,-667.36,-570.706,-547.145,-566.258,-525.704,-501.792,-515.26,-520.496,-406.976,-496.904,-539.894,-516.298,-998.718,-1092.635,-1115.902,-1026.244,-1029.632,-1052.76,-1123.996,-906.476,-364.104,-359.932,-331.428,-351.612
3560,-667.57,-570.87,-547.255,-566.532,-525.94,-502.096,-515.512,-520.692,-407.252,-497.064,-540.168,-516.52,-999.01,-1092.865,-1116.164,-1026.5,-1030.436,-1053.512,-1124.692,-907.252,-364.212,-360.024,-331.528,-351.616
3561,-667.785,-571.048,-547.355,-566.646,-525.308,-502.168,-515.67,-520.9,-407.094,-497.056,-539.916,-516.43,-999.304,-1093.165,-1116.458,-1025.888,-1029.628,-1054.17,-1125.4,-907.594,-364.24,-360.18,-331.66,-351.78
3562,-667.98,-571.224,-547.53,-566.76,-525.524,-502.296,-515.84,-521.144,-407.4,-497.224,-540.178,-516.524,-999.632,-1093.49,-1116.688,-1026.004,-1029.336,-1054.84,-1126.144,-908.4,-364.336,-360.256,-331.816,-351.768
3563,-668.19,-571.382,-547.75,-566.86,-525.76,-502.634,-516.122,-521.468,-407.716,-497.536,-540.516,-516.832,-999.946,-1093.85,-1116.872,-1026.14,-1030.174,-1055.622,-1126.968,-909.216,-364.472,-360.316,-331.924,-351.9
3564,-668.395,-571.52,-547.765,-566.734,-525.932,-502.768,-516.072,-521.604,-407.97,-497.76,-540.776,-517.076,-1000.26,-1093.995,-1116.702,-1026.092,-1030.348,-1054.272,-1127.604,-909.97,-364.548,-360.424,-332.056,-352.016
3565,-668.64,-571.71,-548.07,-567.076,-526.356,-503.122,-516.366,-521.996,-408.348,-498.144,-541.178,-517.444,-1000.63,-1094.51,-1117.288,-1027.016,-1031.202,-1055.066,-1128.496,-910.848,-364.656,-360.548,-332.092,-352.132
3566,-668.845,-571.864,-548.075,-567.374,-526.64,-503.318,-516.598,-522.252,-408.574,-498.404,-541.5,-517.708,-1000.932,-1094.725,-1117.734,-1027.44,-1031.438,-1055.798,-1129.252,-911.574,-364.76,-360.644,-332.192,-352.312
3567,-669.015,-572.0,-548.32,-567.694,-527.0,-503.694,-516.868,-522.516,-408.852,-498.44,-541.51,-517.706,-1001.18,-1095.06,-1118.266,-1028.06,-1032.314,-1056.568,-1130.016,-912.352,-364.884,-360.728,-332.276,-352.396
3568,-669.15,-572.134,-548.375,-567.784,-527.26,-503.924,-516.866,-520.78,-408.436,-498.488,-541.174,-517.408,-1001.402,-1095.225,-1118.472,-1028.34,-1032.584,-1055.266,-1120.38,-912.436,-364.992,-360.808,-332.4,-352.624
3569,-669.32,-572.264,-548.53,-568.058,-527.592,-504.264,-517.16,-521.112,-408.746,-498.836,-541.464,-517.656,-1001.692,-1095.49,-1118.83,-1029.052,-1033.424,-1056.06,-1121.212,-913.246,-365.128,-360.864,-332.516,-352.66
3570,-669.545,-572.418,-548.74,-568.156,-527.88,-504.59,-517.378,-521.224,-408.594,-498.084,-541.242,-517.59,-1001.974,-1095.82,-1119.14,-1029.48,-1034.25,-1056.778,-1121.824,-913.594,-365.18,-360.988,-332.664,-352.76
3571,-669.78,-572.598,-548.93,-568.274,-527.28,-504.72,-517.588,-521.508,-408.91,-498.348,-541.562,-517.878,-1002.334,-1096.19,-1119.438,-1029.02,-1033.96,-1057.488,-1122.608,-914.41,-365.276,-361.128,-332.692,-352.748
3572,-670.0,-572.772,-549.05,-568.188,-527.516,-504.786,-517.598,-521.632,-408.75,-498.428,-541.664,-518.096,-1002.636,-1096.45,-1119.5,-1029.156,-1033.146,-1056.198,-1123.232,-914.75,-365.336,-361.264,-332.8,-352.88
3573,-670.13,-572.876,-549.075,-568.258,-527.676,-505.004,-517.74,-521.86,-408.97,-498.464,-541.818,-518.364,-1002.808,-1096.525,-1119.59,-1029.096,-1033.864,-1056.84,-1123.96,-915.47,-365.44,-361.36,-332.9,-352.82
3574,-670.34,-573.124,-549.335,-568.588,-528.02,-505.256,-518.004,-522.172,-409.322,-498.768,-542.18,-518.696,-1003.172,-1096.905,-1120.26,-1029.7,-1034.156,-1057.604,-1124.772,-916.322,-365.572,-361.416,-333.024,-353.0
3575,-670.505,-573.256,-549.475,-568.89,-528.34,-505.586,-518.284,-522.536,-409.652,-499.06,-542.542,-519.05,-1003.448,-1097.225,-1120.646,-1030.28,-1034.986,-1058.384,-1125.636,-917.152,-365.692,-361.488,-333.14,-353.18
3576,-670.725,-573.436,-549.51,-568.812,-527.724,-502.61,-518.32,-522.708,-409.8,-499.164,-542.646,-519.014,-1003.788,-1097.43,-1120.684,-1029.804,-1032.05,-1057.12,-1126.308,-917.8,-365.768,-361.652,-333.16,-353.312
3577,-670.91,-573.672,-549.83,-569.138,-528.056,-502.866,-518.424,-521.068,-409.758,-499.296,-542.712,-519.186,-1004.136,-1097.99,-1121.158,-1030.396,-1032.346,-1055.924,-1116.768,-918.258,-365.804,-361.792,-333.308,-353.54
3578,-671.12,-573.828,-549.9,-569.236,-528.34,-503.138,-518.62,-521.344,-410.048,-499.596,-542.934,-519.468,-1004.444,-1098.2,-1121.372,-1030.82,-1032.658,-1056.62,-1117.544,-919.048,-365.924,-361.892,-333.368,-353.688
3579,-671.29,-574.002,-550.035,-569.538,-528.612,-503.466,-518.942,-521.712,-410.418,-499.98,-543.292,-519.828,-1004.706,-1098.505,-1121.79,-1031.112,-1033.486,-1057.442,-1118.412,-919.918,-366.06,-361.952,-333.476,-353.692
3580,-671.505,-574.174,-550.17,-569.856,-529.0,-503.786,-519.188,-521.856,-410.654,-500.168,-543.442,-520.048,-1004.962,-1098.81,-1122.32,-1031.88,-1034.306,-1058.188,-1119.056,-920.654,-366.152,-362.044,-333.608,-353.744
3581,-671.735,-574.352,-550.385,-570.002,-529.4,-504.146,-519.508,-522.184,-411.018,-500.528,-543.768,-520.352,-1005.216,-1099.255,-1122.742,-1032.66,-1035.166,-1059.008,-1119.884,-921.518,-366.256,-362.112,-333.764,-353.876
3582,-671.925,-574.506,-550.485,-570.13,-529.712,-504.512,-519.766,-522.34,-410.872,-500.52,-543.834,-520.586,-1005.498,-1099.555,-1122.986,-1033.112,-1036.032,-1059.766,-1120.54,-921.872,-366.408,-362.192,-333.8,-353.96
3583,-672.11,-574.66,-550.695,-570.22,-530.044,-504.824,-520.01,-522.668,-411.198,-500.78,-544.056,-520.82,-1005.74,-1099.885,-1123.224,-1033.704,-1036.844,-1060.51,-1121.368,-922.698,-366.504,-362.3,-333.892,-353.948
3584,-672.28,-574.8,-550.8,-570.48,-530.356,-505.146,-520.294,-522.944,-411.536,-501.108,-544.406,-521.156,-1006.02,-1100.1,-1123.44,-1034.276,-1037.666,-1061.294,-1122.144,-923.536,-366.588,-362.412,-334.0,-354.0
3585,-672.445,-574.92,-550.805,-570.354,-530.604,-505.362,-520.458,-523.052,-411.692,-501.16,-544.098,-520.816,-1006.22,-1100.215,-1123.366,-1034.544,-1037.922,-1061.958,-1122.752,-924.192,-366.688,-362.472,-334.18,-353.94
3586,-672.595,-575.118,-551.055,-570.47,-530.832,-505.472,-520.67,-523.336,-412.014,-501.392,-544.328,-521.022,-1006.474,-1100.565,-1123.662,-1034.672,-1037.612,-1062.67,-1123.536,-925.014,-366.832,-362.548,-334.24,-353.96
3587,-672.73,-575.24,-551.045,-570.37,-530.284,-505.664,-520.89,-523.628,-412.306,-501.656,-544.542,-520.888,-1006.7,-1100.735,-1123.646,-1034.504,-1037.844,-1063.39,-1124.328,-925.806,-366.972,-362.62,-334.316,-354.076
3588,-672.895,-575.382,-551.125,-570.282,-529.748,-502.796,-511.186,-493.992,-404.654,-501.004,-541.878,-519.202,-1006.966,-1100.975,-1123.674,-1034.348,-1035.476,-1054.186,-1095.192,-878.654,-367.072,-362.72,-334.416,-354.256
3589,-673.08,-575.526,-551.245,-570.402,-530.128,-503.17,-511.512,-494.3,-404.954,-501.304,-541.964,-519.208,-1007.238,-1101.235,-1123.974,-1035.108,-1036.35,-1055.012,-1096.0,-879.454,-367.22,-362.74,-334.58,-354.292
